,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
31,Gordon Hayward,Boston Celtics,26:53,4,10,0.4,1,2,0.5,0,0,0.0,1,5,6,3,1,0,4,4,9,14,26:53,0.45,0.45,0.2,0.0,3.4,18.2,10.6,15.4,1.8,0.0,28.6,21.2,77.0,95.0,20191026
32,Robert Williams,Boston Celtics,21:44,2,3,0.667,0,0,0.0,0,0,0.0,2,5,7,3,2,1,1,3,4,8,21:44,0.667,0.667,0.0,0.0,8.5,22.5,15.3,17.6,4.3,4.0,25.0,7.5,135.0,85.0,20191026
33,Marcus Smart,Boston Celtics,27:33,3,9,0.333,3,8,0.375,3,3,1.0,2,4,6,4,1,2,1,1,12,15,27:33,0.581,0.5,0.889,0.333,6.7,14.2,10.4,19.0,1.7,6.3,8.8,16.7,130.0,94.0,20191026
34,Carsen Edwards,Boston Celtics,22:19,3,11,0.273,1,6,0.167,3,4,0.75,1,0,1,3,2,0,0,2,10,8,22:19,0.392,0.318,0.545,0.364,4.1,0.0,2.1,18.2,4.2,0.0,0.0,23.3,102.0,98.0,20191026
35,Grant Williams,Boston Celtics,19:10,3,4,0.75,0,1,0.0,1,3,0.333,1,0,1,1,2,3,0,2,7,16,19:10,0.658,0.75,0.25,0.75,4.8,0.0,2.5,7.3,4.9,13.7,0.0,11.3,142.0,91.0,20191026
36,Semi Ojeleye,Boston Celtics,14:34,1,1,1.0,0,0,0.0,0,1,0.0,0,1,1,2,0,0,0,1,2,1,14:34,0.694,1.0,0.0,1.0,0.0,6.7,3.3,17.0,0.0,0.0,0.0,4.0,161.0,104.0,20191026
37,Vincent Poirier,Boston Celtics,5:54,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,2,6,5:54,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,20.7,61.0,107.0,20191026
38,Tacko Fall,Boston Celtics,3:38,2,4,0.5,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,2,4,-2,3:38,0.5,0.5,0.0,0.0,0.0,80.9,39.2,0.0,0.0,0.0,20.0,56.1,72.0,68.0,20191026
39,Brad Wanamaker,Boston Celtics,3:38,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,-2,3:38,0.0,0.0,0.0,0.0,0.0,27.0,13.1,31.5,0.0,0.0,0.0,9.9,55.0,95.0,20191026
40,Javonte Green,Boston Celtics,3:38,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,1,0,0,0,0,0,-2,3:38,1.0,1.0,0.0,0.0,0.0,27.0,13.1,45.9,0.0,0.0,0.0,11.2,209.0,95.0,20191026
41,Team Totals,Boston Celtics,240,42,93,0.452,15,41,0.366,19,29,0.655,13,33,46,24,14,9,12,26,118,0,240,0.558,0.532,0.441,0.312,25.0,67.3,45.5,57.1,13.7,16.4,10.2,100.0,115.8,93.3,20191026
42,Marcus Smart,Boston Celtics,38:49,7,16,0.438,5,11,0.455,0,0,0.0,1,3,4,6,1,0,0,3,19,8,38:49,0.594,0.594,0.688,0.0,2.7,8.2,5.5,22.9,1.2,0.0,0.0,17.9,128.0,104.0,20191030
43,Jayson Tatum,Boston Celtics,38:35,10,22,0.455,4,7,0.571,1,2,0.5,1,3,4,2,0,1,1,5,25,16,38:35,0.546,0.545,0.318,0.091,2.8,8.3,5.5,8.7,0.0,3.4,4.2,26.9,104.0,105.0,20191030
44,Kemba Walker,Boston Celtics,38:08,7,19,0.368,4,11,0.364,14,15,0.933,1,5,6,6,0,0,3,2,32,8,38:08,0.625,0.474,0.579,0.789,2.8,14.0,8.4,23.5,0.0,0.0,10.5,32.7,122.0,107.0,20191030
45,Gordon Hayward,Boston Celtics,37:43,9,17,0.529,3,6,0.5,0,0,0.0,0,10,10,7,1,1,2,1,21,5,37:43,0.618,0.618,0.353,0.0,0.0,28.3,14.1,30.2,1.2,3.4,10.5,21.9,118.0,100.0,20191030
46,Daniel Theis,Boston Celtics,27:59,5,8,0.625,1,3,0.333,0,0,0.0,1,8,9,1,0,1,1,3,11,2,27:59,0.688,0.688,0.375,0.0,3.8,30.5,17.2,5.3,0.0,4.6,11.1,14.0,121.0,101.0,20191030
47,Semi Ojeleye,Boston Celtics,19:50,1,3,0.333,0,1,0.0,1,2,0.5,1,4,5,0,1,0,0,1,3,11,19:50,0.387,0.333,0.333,0.667,5.4,21.5,13.4,0.0,2.4,0.0,0.0,8.5,95.0,100.0,20191030
48,Grant Williams,Boston Celtics,15:19,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,0,1,0,2,1,2,3,15:19,0.25,0.25,0.5,0.0,0.0,13.9,7.0,0.0,3.1,0.0,33.3,17.1,32.0,99.0,20191030
49,Robert Williams,Boston Celtics,13:41,1,2,0.5,0,0,0.0,0,0,0.0,0,4,4,3,0,1,0,1,2,11,13:41,0.5,0.5,0.0,0.0,0.0,31.2,15.6,28.1,0.0,9.5,0.0,6.4,143.0,98.0,20191030
50,Brad Wanamaker,Boston Celtics,5:38,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,3,0,-3,5:38,0.0,0.0,0.0,0.0,0.0,18.9,9.5,0.0,0.0,0.0,0.0,7.7,0.0,102.0,20191030
51,Carsen Edwards,Boston Celtics,3:39,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-6,3:39,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,124.0,109.0,20191030
52,Javonte Green,Boston Celtics,0:25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,20191030
53,Romeo Langford,Boston Celtics,0:14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,20191030
54,Vincent Poirier,Boston Celtics,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
55,Team Totals,Boston Celtics,240,41,92,0.446,17,41,0.415,17,21,0.81,5,40,45,25,4,4,9,20,116,0,240,0.573,0.538,0.446,0.228,11.1,88.9,50.0,61.0,3.9,10.8,8.2,100.0,113.3,102.6,20191030
56,Kemba Walker,Boston Celtics,35:37,8,19,0.421,3,9,0.333,14,14,1.0,0,6,6,5,1,0,3,0,33,4,35:37,0.656,0.5,0.474,0.737,0.0,14.2,8.5,30.3,1.4,0.0,10.7,37.7,122.0,106.0,20191101
57,Gordon Hayward,Boston Celtics,35:07,5,11,0.455,3,6,0.5,0,1,0.0,0,9,9,4,2,0,2,0,13,2,35:07,0.568,0.591,0.545,0.091,0.0,21.6,12.9,20.9,2.8,0.0,14.9,18.2,98.0,99.0,20191101
58,Jayson Tatum,Boston Celtics,33:46,9,17,0.529,4,8,0.5,2,2,1.0,1,5,6,3,0,0,2,4,24,12,33:46,0.671,0.647,0.471,0.118,3.7,12.5,9.0,21.1,0.0,0.0,10.1,28.0,117.0,110.0,20191101
59,Marcus Smart,Boston Celtics,30:11,3,9,0.333,1,3,0.333,1,2,0.5,0,3,3,3,3,0,2,4,8,1,30:11,0.405,0.389,0.333,0.222,0.0,8.4,5.0,16.9,4.9,0.0,16.8,18.8,76.0,100.0,20191101
60,Daniel Theis,Boston Celtics,26:53,2,3,0.667,0,0,0.0,1,1,1.0,1,7,8,0,0,4,1,3,5,12,26:53,0.727,0.667,0.0,0.333,4.7,21.9,15.0,0.0,0.0,13.0,22.5,7.9,116.0,98.0,20191101
61,Grant Williams,Boston Celtics,26:32,2,4,0.5,0,2,0.0,6,6,1.0,0,4,4,1,0,0,1,1,10,-5,26:32,0.753,0.5,0.5,1.5,0.0,12.7,7.6,6.2,0.0,0.0,13.1,13.7,137.0,110.0,20191101
62,Semi Ojeleye,Boston Celtics,15:54,0,2,0.0,0,2,0.0,2,2,1.0,0,0,0,0,0,0,0,2,2,-4,15:54,0.347,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,75.0,116.0,20191101
63,Brad Wanamaker,Boston Celtics,15:18,2,2,1.0,0,0,0.0,1,1,1.0,0,3,3,4,1,0,3,0,5,-3,15:18,1.025,1.0,0.0,0.5,0.0,16.5,9.9,47.0,3.2,0.0,55.1,16.9,108.0,101.0,20191101
64,Carsen Edwards,Boston Celtics,14:11,1,6,0.167,0,4,0.0,0,0,0.0,0,4,4,1,0,0,0,1,2,-6,14:11,0.167,0.167,0.667,0.0,0.0,23.7,14.2,11.4,0.0,0.0,0.0,20.2,43.0,104.0,20191101
65,Vincent Poirier,Boston Celtics,6:31,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,2,-3,6:31,1.0,1.0,0.0,0.0,19.4,0.0,7.8,0.0,0.0,0.0,0.0,7.3,214.0,116.0,20191101
66,Javonte Green,Boston Celtics,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
67,Tacko Fall,Boston Celtics,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
68,Romeo Langford,Boston Celtics,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
69,Team Totals,Boston Celtics,240,33,74,0.446,11,34,0.324,27,29,0.931,3,41,44,21,7,4,14,16,104,0,240,0.599,0.52,0.459,0.392,7.9,71.9,46.3,63.6,7.2,7.3,13.9,100.0,107.4,105.3,20191101
70,Marcus Smart,Boston Celtics,34:41,2,6,0.333,2,6,0.333,2,3,0.667,0,5,5,4,1,0,1,2,8,8,34:41,0.546,0.5,1.0,0.5,0.0,13.3,7.9,12.2,1.4,0.0,12.0,10.9,114.0,116.0,20191105
71,Jayson Tatum,Boston Celtics,34:25,9,16,0.563,0,5,0.0,0,0,0.0,0,7,7,1,1,2,4,1,18,9,34:25,0.563,0.563,0.313,0.0,0.0,18.8,11.1,3.9,1.4,4.5,20.0,26.4,86.0,110.0,20191105
72,Kemba Walker,Boston Celtics,33:38,8,19,0.421,6,8,0.75,3,4,0.75,1,7,8,3,1,2,4,2,25,0,33:38,0.602,0.579,0.421,0.211,4.0,19.2,13.0,11.7,1.4,4.6,16.2,33.5,104.0,110.0,20191105
73,Gordon Hayward,Boston Celtics,33:36,17,20,0.85,1,4,0.25,4,4,1.0,1,6,7,8,0,0,2,2,39,12,33:36,0.896,0.875,0.2,0.2,4.0,16.5,11.4,48.2,0.0,0.0,8.4,32.1,169.0,118.0,20191105
74,Daniel Theis,Boston Celtics,30:02,2,7,0.286,0,1,0.0,1,2,0.5,0,9,9,1,0,5,1,4,5,8,30:02,0.317,0.286,0.143,0.286,0.0,27.7,16.3,3.6,0.0,12.9,11.3,13.4,63.0,104.0,20191105
75,Brad Wanamaker,Boston Celtics,20:41,2,5,0.4,0,1,0.0,1,2,0.5,0,1,1,3,1,0,1,3,5,0,20:41,0.425,0.4,0.2,0.4,0.0,4.5,2.6,16.1,2.3,0.0,14.5,15.1,93.0,116.0,20191105
76,Carsen Edwards,Boston Celtics,14:43,5,6,0.833,3,4,0.75,0,0,0.0,0,1,1,1,0,1,0,2,13,2,14:43,1.083,1.083,0.667,0.0,0.0,6.3,3.7,10.3,0.0,5.3,0.0,18.5,205.0,117.0,20191105
77,Robert Williams,Boston Celtics,14:41,3,4,0.75,0,0,0.0,0,0,0.0,2,2,4,3,1,2,1,4,6,-2,14:41,0.75,0.75,0.0,0.0,18.2,12.6,14.9,25.7,3.3,10.5,20.0,15.5,146.0,103.0,20191105
78,Grant Williams,Boston Celtics,10:54,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-5,10:54,0.0,0.0,0.5,0.0,0.0,8.5,5.0,0.0,0.0,0.0,0.0,8.3,0.0,120.0,20191105
79,Semi Ojeleye,Boston Celtics,7:43,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,0,7:43,0.0,0.0,0.0,0.0,0.0,12.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,119.0,20191105
80,Javonte Green,Boston Celtics,4:56,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-2,4:56,0.0,0.0,0.0,0.0,0.0,18.7,11.1,0.0,0.0,0.0,0.0,0.0,0.0,117.0,20191105
81,Enes Freedom,Boston Celtics,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
82,Vincent Poirier,Boston Celtics,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
83,Team Totals,Boston Celtics,240,48,85,0.565,12,30,0.4,11,15,0.733,4,41,45,24,5,12,14,23,119,0,240,0.65,0.635,0.353,0.176,11.1,78.8,51.1,50.0,5.0,19.4,13.3,100.0,118.4,112.5,20191105
84,Jaylen Brown,Boston Celtics,32:07,5,9,0.556,0,2,0.0,2,2,1.0,0,5,5,1,1,0,2,1,12,13,32:07,0.607,0.556,0.222,0.222,0.0,14.9,7.4,4.6,1.4,0.0,16.8,15.4,99.0,88.0,20191107
85,Gordon Hayward,Boston Celtics,29:11,9,16,0.563,1,5,0.2,1,1,1.0,1,9,10,6,1,0,0,1,20,20,29:11,0.608,0.594,0.313,0.063,3.2,29.6,16.3,39.2,1.6,0.0,0.0,23.5,133.0,84.0,20191107
86,Kemba Walker,Boston Celtics,29:11,4,12,0.333,3,9,0.333,3,3,1.0,0,2,2,6,1,0,2,0,14,20,29:11,0.526,0.458,0.75,0.25,0.0,6.6,3.3,29.5,1.6,0.0,13.1,21.9,105.0,91.0,20191107
87,Jayson Tatum,Boston Celtics,28:53,8,17,0.471,4,6,0.667,3,4,0.75,2,7,9,1,2,1,1,0,23,13,28:53,0.613,0.588,0.353,0.235,6.5,23.3,14.8,6.2,3.2,3.0,5.1,28.5,117.0,81.0,20191107
88,Daniel Theis,Boston Celtics,19:51,2,8,0.25,0,1,0.0,1,2,0.5,3,4,7,2,0,2,1,4,5,5,19:51,0.282,0.25,0.125,0.25,14.2,19.3,16.8,13.8,0.0,8.8,10.1,20.8,79.0,84.0,20191107
89,Marcus Smart,Boston Celtics,22:14,2,8,0.25,1,4,0.25,1,1,1.0,0,2,2,5,2,0,1,5,6,10,22:14,0.355,0.313,0.5,0.125,0.0,8.6,4.3,30.3,4.2,0.0,10.6,17.7,88.0,84.0,20191107
90,Brad Wanamaker,Boston Celtics,16:03,3,4,0.75,1,1,1.0,2,2,1.0,0,3,3,3,2,0,0,2,9,6,16:03,0.922,0.875,0.25,0.5,0.0,17.9,8.9,28.9,5.8,0.0,0.0,12.7,191.0,78.0,20191107
91,Grant Williams,Boston Celtics,15:07,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,3,1,0,0,3,0,13,15:07,0.0,0.0,0.5,0.0,6.2,6.4,6.3,23.8,3.1,0.0,0.0,5.5,88.0,87.0,20191107
92,Robert Williams,Boston Celtics,13:12,2,2,1.0,0,0,0.0,3,6,0.5,1,4,5,1,2,0,3,1,7,9,13:12,0.754,1.0,0.0,3.0,7.1,29.1,18.0,11.1,7.1,0.0,39.3,24.1,90.0,73.0,20191107
93,Javonte Green,Boston Celtics,12:52,5,9,0.556,0,2,0.0,2,2,1.0,0,1,1,0,0,0,0,0,12,2,12:52,0.607,0.556,0.222,0.222,0.0,7.5,3.7,0.0,0.0,0.0,0.0,32.0,120.0,94.0,20191107
94,Carsen Edwards,Boston Celtics,11:35,0,3,0.0,0,2,0.0,0,0,0.0,0,3,3,1,0,1,1,0,0,-3,11:35,0.0,0.0,0.667,0.0,0.0,24.9,12.3,10.4,0.0,7.5,25.0,14.4,15.0,84.0,20191107
95,Vincent Poirier,Boston Celtics,5:34,0,3,0.0,0,0,0.0,0,0,0.0,3,0,3,0,1,1,1,2,0,0,5:34,0.0,0.0,0.0,0.0,50.7,0.0,25.6,0.0,8.4,15.7,25.0,30.0,49.0,66.0,20191107
96,Semi Ojeleye,Boston Celtics,4:08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,4:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,20191107
97,Team Totals,Boston Celtics,240,40,93,0.43,10,33,0.303,18,23,0.783,11,41,52,29,13,5,12,19,108,0,240,0.524,0.484,0.355,0.247,21.6,82.0,51.5,72.5,12.6,9.1,10.4,100.0,104.8,84.4,20191107
98,Jayson Tatum,Boston Celtics,33:55,6,13,0.462,2,6,0.333,5,6,0.833,1,6,7,4,3,0,2,3,19,23,33:55,0.607,0.538,0.462,0.462,3.3,14.9,9.9,14.3,4.1,0.0,11.3,21.8,119.0,107.0,20191109
99,Kemba Walker,Boston Celtics,32:28,9,20,0.45,4,10,0.4,4,4,1.0,2,3,5,8,1,1,0,2,26,21,32:28,0.597,0.55,0.5,0.2,6.9,7.8,7.4,34.1,1.4,2.1,0.0,28.1,137.0,116.0,20191109
100,Jaylen Brown,Boston Celtics,32:04,10,18,0.556,1,3,0.333,9,10,0.9,1,6,7,3,1,0,0,3,30,21,32:04,0.67,0.583,0.167,0.556,3.5,15.8,10.5,13.6,1.4,0.0,0.0,29.3,143.0,112.0,20191109
101,Daniel Theis,Boston Celtics,22:40,3,4,0.75,1,2,0.5,1,1,1.0,1,5,6,2,1,1,2,4,8,18,22:40,0.901,0.875,0.5,0.25,4.9,18.6,12.7,10.2,2.0,3.1,31.1,11.9,129.0,108.0,20191109
102,Gordon Hayward,Boston Celtics,14:49,4,9,0.444,1,3,0.333,0,0,0.0,0,2,2,1,1,1,1,1,9,15,14:49,0.5,0.5,0.333,0.0,0.0,11.4,6.5,9.2,3.1,4.7,10.0,28.3,90.0,109.0,20191109
103,Marcus Smart,Boston Celtics,25:24,5,10,0.5,4,9,0.444,2,2,1.0,0,3,3,3,2,0,0,2,16,-3,25:24,0.735,0.7,0.9,0.2,0.0,9.9,5.7,14.7,3.6,0.0,0.0,18.0,151.0,111.0,20191109
104,Robert Williams,Boston Celtics,22:29,5,5,1.0,0,0,0.0,1,1,1.0,1,6,7,2,0,6,0,2,11,5,22:29,1.011,1.0,0.0,0.2,5.0,22.5,14.9,11.4,0.0,18.6,0.0,10.2,211.0,103.0,20191109
