,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
22,Jakob Poeltl,San Antonio Spurs,14:49,2,7,0.286,0,0,0.0,2,3,0.667,4,2,6,4,0,3,1,0,6,-3,14:49,0.361,0.286,0.0,0.429,24.0,16.2,20.7,29.8,0.0,15.9,10.7,24.3,110.0,111.0,20191026
23,Marco Belinelli,San Antonio Spurs,12:25,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,3,0,0,0,1,2,-3,12:25,0.2,0.2,0.6,0.0,0.0,9.7,4.1,25.1,0.0,0.0,0.0,15.5,84.0,126.0,20191026
24,Lonnie Walker IV,San Antonio Spurs,4:56,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,-3,4:56,1.0,1.0,0.0,0.0,0.0,48.6,20.7,0.0,0.0,0.0,0.0,7.8,200.0,118.0,20191026
25,Chimezie Metu,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
26,DeMarre Carroll,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
27,Team Totals,San Antonio Spurs,240,50,108,0.463,10,28,0.357,14,17,0.824,21,32,53,29,6,7,9,19,124,0,240,0.537,0.509,0.259,0.157,38.9,80.0,56.4,58.0,5.9,11.5,7.2,100.0,122.1,120.1,20191026
28,LaMarcus Aldridge,San Antonio Spurs,33:44,6,17,0.353,0,1,0.0,3,4,0.75,2,5,7,3,1,5,1,3,15,-3,33:44,0.4,0.353,0.059,0.235,6.1,13.7,10.1,13.1,1.3,10.6,5.1,24.0,89.0,95.0,20191028
29,DeMar DeRozan,San Antonio Spurs,33:26,10,16,0.625,0,0,0.0,7,9,0.778,1,6,7,0,2,0,5,2,27,2,33:26,0.676,0.625,0.0,0.563,3.1,16.6,10.2,0.0,2.6,0.0,20.0,30.6,104.0,100.0,20191028
30,Bryn Forbes,San Antonio Spurs,29:05,4,11,0.364,2,6,0.333,4,4,1.0,0,7,7,0,0,0,0,2,14,-16,29:05,0.549,0.455,0.545,0.364,0.0,22.2,11.7,0.0,0.0,0.0,0.0,18.0,111.0,104.0,20191028
31,Trey Lyles,San Antonio Spurs,24:38,0,2,0.0,0,2,0.0,0,0,0.0,1,7,8,4,0,0,2,2,0,-3,24:38,0.0,0.0,1.0,0.0,4.1,26.2,15.7,19.0,0.0,0.0,50.0,6.7,59.0,103.0,20191028
32,Dejounte Murray,San Antonio Spurs,22:20,3,8,0.375,0,1,0.0,1,2,0.5,0,7,7,8,1,1,4,1,7,-2,22:20,0.394,0.375,0.125,0.25,0.0,28.9,15.2,49.8,2.0,3.2,31.1,23.6,79.0,95.0,20191028
33,Derrick White,San Antonio Spurs,25:40,8,11,0.727,0,0,0.0,5,6,0.833,1,4,5,3,0,0,0,4,21,5,25:40,0.77,0.727,0.0,0.545,4.0,14.4,9.4,21.5,0.0,0.0,0.0,21.8,160.0,106.0,20191028
34,Patty Mills,San Antonio Spurs,22:05,4,8,0.5,3,6,0.5,1,2,0.5,0,2,2,3,1,0,1,1,12,13,22:05,0.676,0.688,0.75,0.25,0.0,8.4,4.4,20.2,2.0,0.0,10.1,18.3,122.0,103.0,20191028
35,Rudy Gay,San Antonio Spurs,19:51,2,4,0.5,1,3,0.333,3,4,0.75,1,3,4,1,0,2,3,0,8,14,19:51,0.694,0.625,0.75,1.0,5.1,14.0,9.8,6.7,0.0,7.2,34.2,18.1,96.0,100.0,20191028
36,Marco Belinelli,San Antonio Spurs,17:05,3,7,0.429,1,3,0.333,0,1,0.0,0,0,0,2,0,0,1,2,7,-1,17:05,0.47,0.5,0.429,0.143,0.0,0.0,0.0,17.3,0.0,0.0,11.8,20.3,87.0,110.0,20191028
37,Jakob Poeltl,San Antonio Spurs,12:06,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,1,0,1,1,2,2,6,12:06,1.0,1.0,0.0,0.0,8.4,15.3,12.0,10.7,0.0,5.9,50.0,6.8,117.0,101.0,20191028
38,DeMarre Carroll,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
39,Lonnie Walker IV,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
40,Chimezie Metu,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
41,Team Totals,San Antonio Spurs,240,41,85,0.482,7,22,0.318,24,32,0.75,7,43,50,25,5,9,18,19,113,0,240,0.57,0.524,0.259,0.376,14.9,82.7,50.5,61.0,4.6,13.4,15.4,100.0,103.5,100.8,20191028
42,LaMarcus Aldridge,San Antonio Spurs,35:38,2,8,0.25,0,1,0.0,1,2,0.5,1,4,5,3,0,2,3,4,5,-10,35:38,0.282,0.25,0.125,0.25,3.0,10.6,7.0,12.1,0.0,4.1,25.3,14.4,60.0,104.0,20191031
43,DeMar DeRozan,San Antonio Spurs,35:06,13,21,0.619,0,0,0.0,3,4,0.75,0,7,7,2,1,0,7,4,29,-2,35:06,0.637,0.619,0.0,0.19,0.0,18.8,10.0,15.0,1.4,0.0,23.5,36.7,96.0,102.0,20191031
44,Bryn Forbes,San Antonio Spurs,24:56,3,8,0.375,2,4,0.5,1,1,1.0,0,0,0,0,0,0,1,2,9,-16,24:56,0.533,0.5,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,10.6,16.4,97.0,111.0,20191031
45,Dejounte Murray,San Antonio Spurs,23:10,2,5,0.4,0,1,0.0,4,6,0.667,0,7,7,2,3,1,2,5,8,-13,23:10,0.524,0.4,0.2,1.2,0.0,28.4,15.1,13.0,6.2,3.2,20.7,18.0,94.0,87.0,20191031
46,Trey Lyles,San Antonio Spurs,12:49,2,2,1.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,1,4,-4,12:49,1.0,1.0,0.0,0.0,16.6,14.7,15.6,0.0,0.0,0.0,0.0,6.8,204.0,106.0,20191031
47,Rudy Gay,San Antonio Spurs,26:06,3,10,0.3,1,4,0.25,2,4,0.5,2,10,12,4,0,0,1,1,9,-3,26:06,0.383,0.35,0.4,0.4,8.2,36.1,23.0,24.1,0.0,0.0,7.8,21.2,94.0,100.0,20191031
48,Derrick White,San Antonio Spurs,24:50,6,11,0.545,3,4,0.75,5,6,0.833,2,3,5,2,1,2,1,2,20,7,24:50,0.733,0.682,0.364,0.545,8.6,11.4,10.1,15.8,1.9,5.9,6.8,25.5,145.0,99.0,20191031
49,Patty Mills,San Antonio Spurs,22:11,2,4,0.5,1,2,0.5,1,2,0.5,0,1,1,1,1,0,2,4,6,10,22:11,0.615,0.625,0.5,0.5,0.0,4.2,2.3,6.8,2.2,0.0,29.1,13.4,89.0,105.0,20191031
50,Marco Belinelli,San Antonio Spurs,17:53,1,6,0.167,0,4,0.0,0,0,0.0,0,2,2,0,0,0,1,1,2,3,17:53,0.167,0.167,0.667,0.0,0.0,10.5,5.6,0.0,0.0,0.0,14.3,16.9,31.0,108.0,20191031
51,Jakob Poeltl,San Antonio Spurs,12:22,2,4,0.5,0,0,0.0,1,2,0.5,2,2,4,1,0,0,1,2,5,4,12:22,0.512,0.5,0.0,0.5,17.3,15.2,16.2,13.7,0.0,0.0,17.0,20.6,104.0,106.0,20191031
52,Lonnie Walker IV,San Antonio Spurs,4:59,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,2,0,-6,4:59,0.0,0.0,1.0,0.0,0.0,37.8,20.1,0.0,0.0,0.0,0.0,8.7,0.0,99.0,20191031
53,Chimezie Metu,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191031
54,DeMarre Carroll,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191031
55,Team Totals,San Antonio Spurs,240,36,80,0.45,7,21,0.333,18,27,0.667,9,40,49,15,6,5,19,28,97,0,240,0.528,0.494,0.263,0.338,20.0,78.4,51.0,41.7,6.0,7.7,17.1,100.0,96.4,102.4,20191031
56,DeMar DeRozan,San Antonio Spurs,29:18,4,7,0.571,0,0,0.0,5,7,0.714,0,1,1,11,0,0,3,1,13,10,29:18,0.645,0.571,0.0,1.0,0.0,3.8,1.8,48.1,0.0,0.0,22.9,18.3,130.0,119.0,20191101
57,Trey Lyles,San Antonio Spurs,28:10,0,4,0.0,0,3,0.0,0,0,0.0,1,13,14,3,0,0,0,0,0,3,28:10,0.0,0.0,0.75,0.0,3.6,51.5,26.2,11.6,0.0,0.0,0.0,5.8,68.0,110.0,20191101
58,Bryn Forbes,San Antonio Spurs,26:24,5,13,0.385,3,9,0.333,1,1,1.0,0,2,2,1,1,0,0,1,14,3,26:24,0.521,0.5,0.692,0.077,0.0,8.5,4.0,5.2,1.9,0.0,0.0,20.9,120.0,114.0,20191101
59,LaMarcus Aldridge,San Antonio Spurs,26:04,8,15,0.533,0,3,0.0,6,6,1.0,5,3,8,0,0,1,1,1,22,3,26:04,0.624,0.533,0.2,0.4,19.2,12.8,16.2,0.0,0.0,3.3,5.4,29.3,138.0,114.0,20191101
60,Derrick White,San Antonio Spurs,25:59,4,11,0.364,1,4,0.25,1,1,1.0,2,1,3,1,0,0,1,4,10,-6,25:59,0.437,0.409,0.364,0.091,7.7,4.3,6.1,5.0,0.0,0.0,8.0,19.6,102.0,119.0,20191101
61,Patty Mills,San Antonio Spurs,22:01,10,16,0.625,6,9,0.667,5,5,1.0,1,2,3,2,1,0,2,3,31,22,22:01,0.852,0.813,0.563,0.313,4.5,10.1,7.2,19.6,2.2,0.0,9.9,37.6,155.0,112.0,20191101
62,Marco Belinelli,San Antonio Spurs,21:36,2,6,0.333,1,3,0.333,4,4,1.0,0,0,0,1,2,0,0,1,9,13,21:36,0.58,0.417,0.5,0.667,0.0,0.0,0.0,5.6,4.6,0.0,0.0,14.7,140.0,109.0,20191101
63,Jakob Poeltl,San Antonio Spurs,18:07,3,5,0.6,0,0,0.0,3,4,0.75,4,6,10,1,0,0,1,2,9,21,18:07,0.666,0.6,0.0,0.8,22.1,37.0,29.1,7.3,0.0,0.0,12.9,17.5,142.0,113.0,20191101
64,Rudy Gay,San Antonio Spurs,17:52,7,9,0.778,2,3,0.667,0,0,0.0,1,5,6,1,0,0,1,1,16,16,17:52,0.889,0.889,0.333,0.0,5.6,31.2,17.7,10.7,0.0,0.0,10.0,22.9,156.0,114.0,20191101
65,DeMarre Carroll,San Antonio Spurs,16:31,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,2,0,1,1,4,2,8,16:31,0.333,0.333,0.333,0.0,0.0,13.5,6.4,14.1,0.0,5.2,25.0,9.9,78.0,112.0,20191101
66,Chimezie Metu,San Antonio Spurs,3:49,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-8,3:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,120.0,20191101
67,Lonnie Walker IV,San Antonio Spurs,2:11,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-2,2:11,0.266,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,66.0,120.0,20191101
68,Drew Eubanks,San Antonio Spurs,1:58,0,2,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,1,1,0,-3,1:58,0.0,0.0,0.0,0.0,100.0,56.8,80.5,0.0,0.0,0.0,33.3,62.5,49.0,109.0,20191101
69,Team Totals,San Antonio Spurs,240,44,93,0.473,13,35,0.371,26,30,0.867,16,36,52,23,4,2,11,19,127,0,240,0.598,0.543,0.376,0.323,33.3,83.7,57.1,52.3,4.1,3.6,9.4,100.0,130.9,113.4,20191101
70,DeMar DeRozan,San Antonio Spurs,33:59,5,15,0.333,0,0,0.0,4,5,0.8,2,5,7,5,0,1,3,2,14,-19,33:59,0.407,0.333,0.0,0.333,6.0,15.4,10.6,27.2,0.0,2.2,14.9,25.3,84.0,103.0,20191103
71,LaMarcus Aldridge,San Antonio Spurs,30:16,2,9,0.222,0,1,0.0,4,4,1.0,1,4,5,2,1,1,2,3,8,-11,30:16,0.372,0.222,0.111,0.444,3.4,13.8,8.5,10.6,1.5,2.5,15.7,17.9,76.0,99.0,20191103
72,Bryn Forbes,San Antonio Spurs,26:46,4,13,0.308,1,8,0.125,3,3,1.0,0,3,3,3,3,0,0,1,12,-10,26:46,0.419,0.346,0.615,0.231,0.0,11.7,5.8,20.8,5.2,0.0,0.0,22.8,94.0,94.0,20191103
73,Dejounte Murray,San Antonio Spurs,24:21,7,12,0.583,1,1,1.0,3,5,0.6,2,9,11,4,2,1,4,1,18,-3,24:21,0.634,0.625,0.083,0.417,8.4,38.6,23.3,41.1,3.8,3.1,22.0,31.8,102.0,91.0,20191103
74,Trey Lyles,San Antonio Spurs,14:07,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,0,1,0,1,1,4,-3,14:07,0.667,0.667,0.333,0.0,0.0,14.8,7.3,0.0,3.3,0.0,25.0,12.1,85.0,98.0,20191103
75,Rudy Gay,San Antonio Spurs,26:55,6,13,0.462,3,7,0.429,1,2,0.5,2,8,10,3,0,0,2,1,16,6,26:55,0.576,0.577,0.538,0.154,7.6,31.0,19.2,24.0,0.0,0.0,12.6,25.1,104.0,102.0,20191103
76,Derrick White,San Antonio Spurs,23:39,4,7,0.571,0,1,0.0,4,4,1.0,0,3,3,2,2,0,1,3,12,-4,23:39,0.685,0.571,0.143,0.571,0.0,13.2,6.5,16.3,3.9,0.0,10.2,17.6,127.0,97.0,20191103
77,Patty Mills,San Antonio Spurs,20:17,1,6,0.167,0,4,0.0,2,2,1.0,0,1,1,2,1,0,3,4,4,0,20:17,0.291,0.167,0.667,0.333,0.0,5.1,2.5,15.5,2.3,0.0,30.4,20.7,50.0,101.0,20191103
78,Jakob Poeltl,San Antonio Spurs,19:09,0,0,0.0,0,0,0.0,1,2,0.5,0,2,2,0,1,1,0,2,1,5,19:09,0.568,0.0,0.0,0.0,0.0,10.9,5.4,0.0,2.4,4.0,0.0,2.0,123.0,97.0,20191103
79,Marco Belinelli,San Antonio Spurs,15:20,1,4,0.25,1,2,0.5,0,0,0.0,0,2,2,1,0,0,1,0,3,0,15:20,0.375,0.375,0.5,0.0,0.0,13.6,6.7,10.5,0.0,0.0,20.0,13.9,65.0,105.0,20191103
80,DeMarre Carroll,San Antonio Spurs,5:11,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,1,0,0,0,0,4,4,5:11,1.064,1.0,0.0,2.0,19.7,0.0,10.0,39.0,0.0,0.0,0.0,15.4,224.0,107.0,20191103
81,Chimezie Metu,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
82,Lonnie Walker IV,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
83,Team Totals,San Antonio Spurs,240,33,83,0.398,6,25,0.24,24,29,0.828,8,39,47,23,11,4,17,18,96,0,240,0.501,0.434,0.301,0.349,17.0,84.8,50.5,69.7,10.6,6.3,15.1,100.0,92.4,99.1,20191103
84,DeMar DeRozan,San Antonio Spurs,36:23,10,16,0.625,0,1,0.0,2,3,0.667,1,3,4,4,3,2,3,2,22,-2,36:23,0.635,0.625,0.063,0.188,2.6,10.1,5.9,21.3,3.9,4.4,14.8,23.1,114.0,101.0,20191105
85,LaMarcus Aldridge,San Antonio Spurs,33:51,6,14,0.429,0,1,0.0,2,2,1.0,1,4,5,4,0,4,2,1,14,-2,33:51,0.47,0.429,0.071,0.143,2.8,14.5,8.0,19.2,0.0,9.5,11.8,20.6,97.0,105.0,20191105
86,Bryn Forbes,San Antonio Spurs,31:26,6,16,0.375,2,9,0.222,3,5,0.6,0,2,2,1,0,0,0,0,17,-6,31:26,0.467,0.438,0.563,0.313,0.0,7.8,3.4,5.3,0.0,0.0,0.0,23.9,101.0,113.0,20191105
87,Trey Lyles,San Antonio Spurs,19:41,3,4,0.75,1,2,0.5,1,4,0.25,4,8,12,1,0,1,0,1,8,-8,19:41,0.694,0.875,0.5,1.0,19.5,50.0,32.9,7.9,0.0,4.1,0.0,12.1,153.0,101.0,20191105
88,Dejounte Murray,San Antonio Spurs,19:01,1,7,0.143,0,2,0.0,1,2,0.5,2,3,5,4,0,0,3,5,3,-18,19:01,0.19,0.143,0.286,0.286,10.1,19.4,14.2,28.5,0.0,0.0,27.6,23.6,56.0,110.0,20191105
89,Patty Mills,San Antonio Spurs,26:10,5,6,0.833,3,4,0.75,3,3,1.0,0,2,2,0,2,0,0,1,16,6,26:10,1.093,1.083,0.667,0.5,0.0,9.4,4.1,0.0,3.6,0.0,0.0,11.6,219.0,105.0,20191105
90,Rudy Gay,San Antonio Spurs,26:04,3,10,0.3,0,4,0.0,2,2,1.0,2,4,6,2,1,0,2,1,8,0,26:04,0.368,0.3,0.4,0.2,7.4,18.9,12.4,11.3,1.8,0.0,15.5,20.4,79.0,107.0,20191105
91,Derrick White,San Antonio Spurs,18:41,1,6,0.167,1,4,0.25,2,2,1.0,0,0,0,2,1,1,0,1,5,9,18:41,0.363,0.25,0.667,0.333,0.0,0.0,0.0,14.5,2.5,4.3,0.0,15.2,93.0,106.0,20191105
92,Jakob Poeltl,San Antonio Spurs,14:09,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,2,0,2,4,2,-6,14:09,1.0,1.0,0.0,0.0,6.8,8.7,7.6,0.0,6.6,0.0,66.7,8.8,67.0,97.0,20191105
93,Marco Belinelli,San Antonio Spurs,12:13,2,10,0.2,1,6,0.167,0,0,0.0,0,3,3,0,0,0,1,1,5,-12,12:13,0.25,0.25,0.6,0.0,0.0,30.2,13.2,0.0,0.0,0.0,9.1,37.2,49.0,108.0,20191105
94,Lonnie Walker IV,San Antonio Spurs,2:21,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,-1,2:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,52.8,0.0,115.0,20191105
95,Chimezie Metu,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
96,DeMarre Carroll,San Antonio Spurs,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
97,Team Totals,San Antonio Spurs,240,38,91,0.418,8,33,0.242,16,23,0.696,11,30,41,18,9,8,15,17,100,0,240,0.494,0.462,0.363,0.253,22.0,76.9,46.1,47.4,8.8,13.3,12.9,100.0,97.3,105.1,20191105
98,LaMarcus Aldridge,San Antonio Spurs,34:14,19,23,0.826,0,1,0.0,1,2,0.5,3,3,6,4,2,1,3,2,39,18,34:14,0.817,0.826,0.043,0.087,10.8,10.8,10.8,23.0,2.9,2.4,11.2,33.7,144.0,109.0,20191107
99,DeMar DeRozan,San Antonio Spurs,34:12,7,13,0.538,0,0,0.0,2,2,1.0,0,6,6,9,1,0,3,2,16,11,34:12,0.576,0.538,0.0,0.154,0.0,21.6,10.8,30.7,1.4,0.0,17.8,21.2,117.0,114.0,20191107
100,Dejounte Murray,San Antonio Spurs,25:53,7,12,0.583,0,0,0.0,3,3,1.0,2,6,8,10,1,0,2,1,17,1,25:53,0.638,0.583,0.0,0.25,9.5,28.5,19.0,48.8,1.9,0.0,13.1,25.4,139.0,113.0,20191107
101,Bryn Forbes,San Antonio Spurs,22:32,5,10,0.5,4,7,0.571,0,0,0.0,0,6,6,2,0,0,2,5,14,2,22:32,0.7,0.7,0.7,0.0,0.0,32.8,16.4,10.6,0.0,0.0,16.7,22.9,117.0,116.0,20191107
102,Trey Lyles,San Antonio Spurs,20:35,3,5,0.6,2,2,1.0,0,0,0.0,3,1,4,1,0,0,0,3,8,12,20:35,0.8,0.8,0.4,0.0,17.9,6.0,12.0,5.3,0.0,0.0,0.0,10.4,176.0,118.0,20191107
