,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
62,Tyus Jones,Memphis Grizzlies,22:10,3,7,0.429,0,3,0.0,0,3,0.0,0,0,0,6,2,0,0,0,6,0,22:10,0.361,0.429,0.429,0.429,0.0,0.0,0.0,36.6,4.2,0.0,0.0,15.8,107.0,110.0,20191102
63,Brandon Clarke,Memphis Grizzlies,22:05,7,9,0.778,1,1,1.0,1,2,0.5,4,7,11,0,3,2,2,1,16,-5,22:05,0.81,0.833,0.111,0.222,21.2,41.1,30.7,0.0,6.4,8.1,16.8,22.6,131.0,94.0,20191102
64,Kyle Anderson,Memphis Grizzlies,19:33,3,7,0.429,0,2,0.0,2,4,0.5,0,4,4,2,0,2,2,1,8,-8,19:33,0.457,0.429,0.286,0.571,0.0,26.5,12.6,14.2,0.0,9.1,18.6,23.1,86.0,108.0,20191102
65,Marko Guduric,Memphis Grizzlies,12:13,1,3,0.333,0,1,0.0,0,0,0.0,1,7,8,2,0,0,0,0,2,0,12:13,0.333,0.333,0.333,0.0,9.6,74.3,40.3,20.6,0.0,0.0,0.0,10.3,115.0,113.0,20191102
66,Grayson Allen,Memphis Grizzlies,10:08,2,3,0.667,1,2,0.5,2,2,1.0,0,1,1,1,0,0,1,2,7,-5,10:08,0.902,0.833,0.667,0.667,0.0,12.8,6.1,14.6,0.0,0.0,20.5,20.2,144.0,118.0,20191102
67,Bruno Caboclo,Memphis Grizzlies,4:54,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,0,0,-4,4:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,18.1,0.0,17.1,0.0,81.0,20191102
68,De'Anthony Melton,Memphis Grizzlies,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
69,Team Totals,Memphis Grizzlies,240,42,86,0.488,9,28,0.321,12,19,0.632,13,33,46,26,9,8,20,23,105,0,240,0.556,0.541,0.326,0.221,31.7,89.2,59.0,61.9,8.8,14.8,17.5,100.0,102.4,111.2,20191102
70,Dillon Brooks,Memphis Grizzlies,31:43,7,18,0.389,0,7,0.0,3,4,0.75,3,6,9,1,2,0,0,5,17,8,31:43,0.43,0.389,0.389,0.222,9.1,17.5,13.4,5.1,2.9,0.0,0.0,25.5,102.0,102.0,20191104
71,Jae Crowder,Memphis Grizzlies,29:15,2,8,0.25,1,4,0.25,3,4,0.75,1,4,5,2,3,0,4,4,8,4,29:15,0.41,0.313,0.5,0.5,3.3,12.6,8.0,8.9,4.8,0.0,29.1,19.3,70.0,100.0,20191104
72,Ja Morant,Memphis Grizzlies,28:23,10,16,0.625,1,2,0.5,2,4,0.5,2,3,5,6,1,0,3,3,23,12,28:23,0.648,0.656,0.125,0.25,6.8,9.8,8.3,43.9,1.6,0.0,14.5,29.9,120.0,109.0,20191104
73,Jonas Valančiūnas,Memphis Grizzlies,23:49,4,11,0.364,0,1,0.0,2,2,1.0,1,9,10,3,0,1,1,3,10,-2,23:49,0.421,0.364,0.091,0.182,4.0,34.9,19.8,18.9,0.0,4.7,7.8,22.1,95.0,99.0,20191104
74,Brandon Clarke,Memphis Grizzlies,20:22,1,4,0.25,0,1,0.0,1,1,1.0,1,5,6,1,0,4,1,0,3,7,20:22,0.338,0.25,0.25,0.25,4.7,22.7,13.9,6.3,0.0,21.9,18.4,10.9,75.0,98.0,20191104
75,Tyus Jones,Memphis Grizzlies,25:21,4,9,0.444,0,1,0.0,2,2,1.0,0,5,5,4,3,0,1,0,10,-15,25:21,0.506,0.444,0.111,0.222,0.0,18.2,9.3,23.4,5.5,0.0,9.2,17.6,108.0,97.0,20191104
76,Kyle Anderson,Memphis Grizzlies,24:52,4,9,0.444,0,2,0.0,2,2,1.0,2,3,5,1,1,0,0,0,10,-9,24:52,0.506,0.444,0.222,0.222,7.7,11.1,9.5,6.0,1.9,0.0,0.0,16.3,119.0,108.0,20191104
77,Bruno Caboclo,Memphis Grizzlies,24:11,5,8,0.625,1,3,0.333,0,0,0.0,3,2,5,1,2,2,0,2,11,-4,24:11,0.688,0.688,0.375,0.0,11.9,7.6,9.7,6.6,3.8,9.2,0.0,13.5,150.0,101.0,20191104
78,Marko Guduric,Memphis Grizzlies,17:10,2,6,0.333,0,2,0.0,0,0,0.0,0,1,1,0,1,0,3,1,4,-12,17:10,0.333,0.333,0.333,0.0,0.0,5.4,2.7,0.0,2.7,0.0,33.3,21.5,44.0,109.0,20191104
79,Solomon Hill,Memphis Grizzlies,14:54,1,5,0.2,0,2,0.0,2,2,1.0,0,0,0,0,0,0,1,3,4,-19,14:54,0.34,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.9,65.0,116.0,20191104
80,Yuta Watanabe,Memphis Grizzlies,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
81,De'Anthony Melton,Memphis Grizzlies,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
82,John Konchar,Memphis Grizzlies,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
83,Team Totals,Memphis Grizzlies,240,40,94,0.426,3,25,0.12,17,21,0.81,13,38,51,19,13,7,14,21,100,0,240,0.484,0.441,0.266,0.223,26.0,73.1,50.0,47.5,12.5,16.3,11.9,100.0,96.5,103.2,20191104
84,Jae Crowder,Memphis Grizzlies,33:53,6,8,0.75,4,6,0.667,2,4,0.5,0,3,3,2,2,1,1,2,18,13,33:53,0.922,1.0,0.75,0.5,0.0,8.3,5.0,6.8,2.7,2.8,9.3,12.9,155.0,110.0,20191106
85,Dillon Brooks,Memphis Grizzlies,30:21,9,16,0.563,5,7,0.714,8,8,1.0,0,4,4,2,0,0,3,5,31,10,30:21,0.794,0.719,0.438,0.5,0.0,12.4,7.4,8.8,0.0,0.0,13.3,30.1,136.0,117.0,20191106
86,Jonas Valančiūnas,Memphis Grizzlies,27:10,5,9,0.556,0,0,0.0,0,0,0.0,2,12,14,4,0,0,3,2,10,4,27:10,0.556,0.556,0.0,0.0,10.4,41.6,29.1,17.2,0.0,0.0,25.0,17.9,103.0,110.0,20191106
87,Ja Morant,Memphis Grizzlies,25:44,9,19,0.474,0,0,0.0,8,10,0.8,3,1,4,4,0,0,3,1,26,9,25:44,0.556,0.474,0.0,0.526,16.5,3.7,8.8,22.5,0.0,0.0,11.4,41.7,115.0,119.0,20191106
88,Jaren Jackson Jr.,Memphis Grizzlies,15:01,0,5,0.0,0,2,0.0,0,0,0.0,0,4,4,2,0,0,2,3,0,-22,15:01,0.0,0.0,0.4,0.0,0.0,25.1,15.0,12.8,0.0,0.0,28.6,18.9,22.0,113.0,20191106
89,Tyus Jones,Memphis Grizzlies,23:44,3,6,0.5,0,1,0.0,2,2,1.0,0,1,1,5,1,0,1,1,8,10,23:44,0.581,0.5,0.167,0.333,0.0,4.0,2.4,23.0,1.9,0.0,12.7,13.5,128.0,115.0,20191106
90,Brandon Clarke,Memphis Grizzlies,21:56,7,7,1.0,0,0,0.0,4,4,1.0,2,6,8,2,0,0,1,1,18,30,21:56,1.027,1.0,0.0,0.571,12.9,25.7,20.6,12.6,0.0,0.0,10.2,18.1,189.0,114.0,20191106
91,Kyle Anderson,Memphis Grizzlies,18:57,3,4,0.75,0,0,0.0,1,2,0.5,0,3,3,4,0,0,1,4,7,4,18:57,0.717,0.75,0.0,0.5,0.0,14.9,8.9,23.9,0.0,0.0,17.0,12.6,136.0,116.0,20191106
92,Marko Guduric,Memphis Grizzlies,16:28,3,5,0.6,1,1,1.0,0,0,0.0,1,3,4,4,0,0,1,1,7,9,16:28,0.7,0.7,0.2,0.0,8.6,17.1,13.7,28.3,0.0,0.0,16.7,14.8,139.0,116.0,20191106
93,Bruno Caboclo,Memphis Grizzlies,13:52,2,5,0.4,1,4,0.25,0,0,0.0,0,3,3,2,0,2,1,2,5,9,13:52,0.5,0.5,0.8,0.0,0.0,20.4,12.2,16.1,0.0,13.6,16.7,17.6,98.0,106.0,20191106
94,Solomon Hill,Memphis Grizzlies,12:54,3,4,0.75,1,2,0.5,0,0,0.0,0,1,1,3,1,0,0,0,7,4,12:54,0.875,0.875,0.5,0.0,0.0,7.3,4.4,28.7,3.5,0.0,0.0,12.6,184.0,110.0,20191106
95,Grayson Allen,Memphis Grizzlies,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
96,De'Anthony Melton,Memphis Grizzlies,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
97,Team Totals,Memphis Grizzlies,240,50,88,0.568,12,23,0.522,25,30,0.833,8,41,49,34,4,3,17,22,137,0,240,0.677,0.636,0.261,0.341,23.5,80.4,57.6,68.0,3.7,5.9,14.4,100.0,128.2,113.2,20191106
98,Jaren Jackson Jr.,Memphis Grizzlies,29:59,6,12,0.5,0,1,0.0,2,2,1.0,0,5,5,1,0,0,2,3,14,-24,29:59,0.543,0.5,0.083,0.167,0.0,18.2,8.6,7.1,0.0,0.0,13.4,21.7,89.0,119.0,20191108
99,Ja Morant,Memphis Grizzlies,25:51,3,13,0.231,0,1,0.0,2,3,0.667,0,2,2,7,0,0,6,2,8,-15,25:51,0.279,0.231,0.077,0.231,0.0,8.4,4.0,49.2,0.0,0.0,29.5,34.4,54.0,121.0,20191108
100,Jae Crowder,Memphis Grizzlies,24:18,3,7,0.429,2,6,0.333,0,0,0.0,1,3,4,3,1,0,0,3,8,-19,24:18,0.571,0.571,0.857,0.0,4.0,13.5,8.5,22.7,1.9,0.0,0.0,12.6,121.0,116.0,20191108
101,Dillon Brooks,Memphis Grizzlies,22:15,0,7,0.0,0,1,0.0,3,3,1.0,1,3,4,1,0,2,0,2,3,-14,22:15,0.18,0.0,0.143,0.429,4.4,14.7,9.3,6.7,0.0,6.6,0.0,16.4,51.0,115.0,20191108
