,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
15,Miles Bridges,Charlotte Hornets,27:16,5,8,0.625,3,6,0.5,4,6,0.667,0,2,2,1,0,0,2,2,17,-15,27:16,0.799,0.813,0.75,0.75,0.0,7.7,3.7,6.2,0.0,0.0,15.8,19.4,124.0,122.0,20191025
16,Dwayne Bacon,Charlotte Hornets,20:54,4,11,0.364,0,1,0.0,0,3,0.0,0,4,4,2,0,0,1,3,8,-4,20:54,0.325,0.364,0.091,0.273,0.0,20.0,9.8,16.5,0.0,0.0,7.5,26.7,67.0,118.0,20191025
17,Bismack Biyombo,Charlotte Hornets,17:38,3,4,0.75,0,0,0.0,2,6,0.333,1,3,4,2,0,1,1,4,8,-5,17:38,0.602,0.75,0.0,1.5,5.7,17.8,11.6,18.9,0.0,5.1,13.1,18.2,112.0,116.0,20191025
18,Terry Rozier,Charlotte Hornets,17:37,4,6,0.667,1,1,1.0,2,2,1.0,0,1,1,10,1,0,2,5,11,1,17:37,0.799,0.75,0.167,0.333,0.0,5.9,2.9,100.0,2.6,0.0,22.5,21.1,149.0,116.0,20191025
19,Devonte' Graham,Charlotte Hornets,27:56,8,15,0.533,6,9,0.667,2,4,0.5,0,2,2,4,0,0,3,3,24,-26,27:56,0.716,0.733,0.6,0.267,0.0,7.5,3.7,29.6,0.0,0.0,15.2,29.7,115.0,122.0,20191025
20,Willy Hernangómez,Charlotte Hornets,19:41,3,6,0.5,0,0,0.0,0,0,0.0,4,2,6,0,1,1,1,1,6,-7,19:41,0.5,0.5,0.0,0.0,20.3,10.6,15.6,0.0,2.3,4.6,14.3,14.9,104.0,114.0,20191025
21,Malik Monk,Charlotte Hornets,19:36,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,3,0,0,2,2,0,-31,19:36,0.0,0.0,0.667,0.0,0.0,5.3,2.6,19.9,0.0,0.0,40.0,10.7,34.0,123.0,20191025
22,Caleb Martin,Charlotte Hornets,17:39,2,8,0.25,0,2,0.0,0,1,0.0,0,2,2,3,1,2,1,2,4,-6,17:39,0.237,0.25,0.25,0.125,0.0,11.8,5.8,25.9,2.6,10.3,10.6,22.4,60.0,109.0,20191025
23,Cody Martin,Charlotte Hornets,17:21,1,4,0.25,0,2,0.0,2,2,1.0,0,4,4,1,2,0,0,1,4,-3,17:21,0.41,0.25,0.5,0.5,0.0,24.1,11.8,8.1,5.3,0.0,0.0,11.8,98.0,106.0,20191025
24,Marvin Williams,Charlotte Hornets,12:17,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,2,3,0,-20,12:17,0.0,0.0,0.5,0.0,0.0,8.5,4.2,0.0,0.0,0.0,50.0,13.7,0.0,121.0,20191025
25,Michael Kidd-Gilchrist,Charlotte Hornets,10:05,2,7,0.286,1,1,1.0,0,0,0.0,1,3,4,0,0,0,1,1,5,-1,10:05,0.357,0.357,0.143,0.0,9.9,31.0,20.3,0.0,0.0,0.0,12.5,33.3,67.0,115.0,20191025
26,Jalen McDaniels,Charlotte Hornets,2:44,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0,2:44,0.5,0.5,0.0,0.0,36.6,0.0,18.7,0.0,0.0,0.0,0.0,30.7,115.0,125.0,20191025
27,Team Totals,Charlotte Hornets,240,37,84,0.44,12,29,0.414,13,26,0.5,9,33,42,26,6,5,19,29,99,0,240,0.519,0.512,0.345,0.31,18.8,71.7,44.7,70.3,5.8,9.4,16.6,100.0,95.3,116.4,20191025
28,Miles Bridges,Charlotte Hornets,37:15,8,17,0.471,2,4,0.5,5,5,1.0,2,4,6,3,0,0,3,3,23,-5,37:15,0.599,0.529,0.235,0.294,5.2,12.3,8.4,15.7,0.0,0.0,13.5,24.8,114.0,125.0,20191027
29,Dwayne Bacon,Charlotte Hornets,36:40,6,15,0.4,1,5,0.2,2,2,1.0,2,4,6,2,0,0,1,5,15,-11,36:40,0.472,0.433,0.333,0.133,5.2,12.5,8.5,9.6,0.0,0.0,5.9,19.2,103.0,125.0,20191027
30,P.J. Washington,Charlotte Hornets,35:45,2,7,0.286,1,2,0.5,3,4,0.75,0,6,6,1,1,1,3,4,8,-10,35:45,0.457,0.357,0.286,0.571,0.0,19.2,8.8,4.2,1.3,2.2,25.5,13.7,74.0,119.0,20191027
31,Terry Rozier,Charlotte Hornets,32:02,6,14,0.429,3,10,0.3,4,4,1.0,0,6,6,4,1,0,3,3,19,-7,32:02,0.603,0.536,0.714,0.286,0.0,21.4,9.8,23.0,1.5,0.0,16.0,24.4,110.0,120.0,20191027
32,Cody Zeller,Charlotte Hornets,28:40,9,13,0.692,1,3,0.333,0,0,0.0,7,7,14,1,3,3,0,3,19,3,28:40,0.731,0.731,0.231,0.0,23.4,27.9,25.5,8.4,5.0,8.1,0.0,18.9,159.0,104.0,20191027
33,Devonte' Graham,Charlotte Hornets,27:31,1,13,0.077,1,6,0.167,6,6,1.0,1,2,3,5,0,0,1,1,9,-11,27:31,0.288,0.115,0.462,0.462,3.5,8.3,5.7,26.2,0.0,0.0,6.0,25.2,81.0,126.0,20191027
34,Marvin Williams,Charlotte Hornets,17:19,2,6,0.333,1,3,0.333,0,0,0.0,1,1,2,0,1,0,0,1,5,-12,17:19,0.417,0.417,0.5,0.0,5.5,6.6,6.0,0.0,2.8,0.0,0.0,14.4,97.0,120.0,20191027
35,Malik Monk,Charlotte Hornets,14:08,0,4,0.0,0,2,0.0,0,0,0.0,0,0,0,1,1,0,1,0,0,-22,14:08,0.0,0.0,0.5,0.0,0.0,0.0,0.0,9.7,3.4,0.0,20.0,14.8,12.0,120.0,20191027
36,Bismack Biyombo,Charlotte Hornets,5:24,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,-11,5:24,0.0,0.0,0.0,0.0,0.0,21.2,9.7,25.4,0.0,0.0,50.0,15.4,24.0,123.0,20191027
37,Willy Hernangómez,Charlotte Hornets,2:20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-2,2:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.0,0.0,229.0,128.0,20191027
38,Cody Martin,Charlotte Hornets,1:44,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,3,-4,1:44,0.798,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,152.0,128.0,20191027
39,Caleb Martin,Charlotte Hornets,1:12,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-3,1:12,0.0,0.0,0.0,0.0,0.0,95.2,43.5,0.0,0.0,0.0,100.0,34.7,0.0,108.0,20191027
40,Michael Kidd-Gilchrist,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191027
41,Team Totals,Charlotte Hornets,240,35,91,0.385,10,35,0.286,21,23,0.913,13,32,45,19,7,4,14,20,101,0,240,0.499,0.44,0.385,0.253,26.0,76.2,48.9,54.3,7.0,6.5,12.2,100.0,101.5,120.6,20191027
42,Miles Bridges,Charlotte Hornets,35:56,3,11,0.273,2,7,0.286,0,0,0.0,3,2,5,3,1,0,1,2,8,-16,35:56,0.364,0.364,0.636,0.0,9.1,7.0,8.1,12.5,1.3,0.0,8.3,14.6,91.0,112.0,20191028
43,Terry Rozier,Charlotte Hornets,34:05,7,17,0.412,3,7,0.429,0,0,0.0,0,3,3,2,1,1,5,4,17,-26,34:05,0.5,0.5,0.412,0.0,0.0,11.1,5.2,10.8,1.4,2.8,22.7,28.1,76.0,110.0,20191028
44,P.J. Washington,Charlotte Hornets,30:45,4,8,0.5,2,5,0.4,1,3,0.333,1,6,7,0,2,0,2,4,11,-20,30:45,0.59,0.625,0.625,0.375,3.5,24.6,13.3,0.0,3.1,0.0,17.7,16.0,92.0,105.0,20191028
45,Cody Zeller,Charlotte Hornets,26:52,4,10,0.4,3,4,0.75,3,4,0.75,4,9,13,1,0,0,3,4,14,-18,26:52,0.595,0.55,0.4,0.4,16.2,42.3,28.3,6.2,0.0,0.0,20.3,23.9,104.0,108.0,20191028
46,Dwayne Bacon,Charlotte Hornets,22:16,1,6,0.167,1,2,0.5,2,2,1.0,0,4,4,1,0,0,2,3,5,-22,22:16,0.363,0.25,0.333,0.333,0.0,22.7,10.5,6.4,0.0,0.0,22.5,17.4,65.0,112.0,20191028
47,Devonte' Graham,Charlotte Hornets,31:58,5,11,0.455,2,6,0.333,2,2,1.0,0,1,1,12,0,1,3,2,14,3,31:58,0.589,0.545,0.545,0.182,0.0,4.0,1.8,63.2,0.0,3.0,20.2,20.3,122.0,114.0,20191028
48,Malik Monk,Charlotte Hornets,20:49,7,12,0.583,1,5,0.2,0,0,0.0,0,1,1,1,1,1,4,2,15,4,20:49,0.625,0.625,0.417,0.0,0.0,6.1,2.8,11.6,2.3,4.6,25.0,33.5,84.0,108.0,20191028
49,Marvin Williams,Charlotte Hornets,17:15,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2,5,17:15,0.333,0.333,0.667,0.0,0.0,7.3,3.4,8.4,0.0,0.0,0.0,7.6,86.0,115.0,20191028
50,Bismack Biyombo,Charlotte Hornets,16:20,4,4,1.0,0,0,0.0,2,3,0.667,1,2,3,3,0,0,1,2,10,8,16:20,0.94,1.0,0.0,0.75,6.7,15.5,10.8,36.4,0.0,0.0,15.8,16.9,165.0,114.0,20191028
51,Cody Martin,Charlotte Hornets,3:44,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,7,3:44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,117.0,20191028
52,Willy Hernangómez,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
53,Caleb Martin,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
54,Michael Kidd-Gilchrist,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
55,Team Totals,Charlotte Hornets,240,36,83,0.434,14,39,0.359,10,14,0.714,9,29,38,24,5,3,21,23,96,0,240,0.538,0.518,0.47,0.169,20.5,76.3,46.3,66.7,5.0,6.0,19.1,100.0,95.6,110.5,20191028
56,P.J. Washington,Charlotte Hornets,35:50,10,13,0.769,2,3,0.667,1,2,0.5,1,7,8,3,0,0,0,1,23,19,35:50,0.829,0.846,0.231,0.154,3.4,20.4,12.6,12.3,0.0,0.0,0.0,16.9,170.0,113.0,20191030
57,Terry Rozier,Charlotte Hornets,34:53,7,15,0.467,3,6,0.5,5,7,0.714,2,3,5,6,3,2,4,4,22,-5,34:53,0.608,0.567,0.4,0.467,7.1,9.0,8.1,22.7,4.1,5.5,18.1,27.6,116.0,103.0,20191030
58,Cody Zeller,Charlotte Hornets,34:53,6,14,0.429,0,1,0.0,0,0,0.0,5,10,15,5,0,0,3,2,12,4,34:53,0.429,0.429,0.071,0.0,17.6,29.9,24.3,18.2,0.0,0.0,17.6,21.2,103.0,110.0,20191030
59,Miles Bridges,Charlotte Hornets,33:58,7,11,0.636,3,5,0.6,0,0,0.0,1,3,4,2,1,1,5,2,17,-1,33:58,0.773,0.773,0.455,0.0,3.6,9.2,6.7,7.8,1.4,2.8,31.3,20.5,101.0,110.0,20191030
60,Dwayne Bacon,Charlotte Hornets,24:49,1,8,0.125,1,4,0.25,0,0,0.0,0,2,2,2,2,0,3,2,3,7,24:49,0.188,0.188,0.5,0.0,0.0,8.4,4.6,8.8,3.8,0.0,27.3,19.3,43.0,107.0,20191030
61,Devonte' Graham,Charlotte Hornets,30:38,4,7,0.571,2,5,0.4,2,2,1.0,0,5,5,9,0,0,3,1,12,3,30:38,0.761,0.714,0.714,0.286,0.0,17.0,9.2,35.5,0.0,0.0,27.6,15.5,136.0,113.0,20191030
62,Malik Monk,Charlotte Hornets,20:26,7,12,0.583,4,7,0.571,0,0,0.0,0,4,4,2,0,0,1,2,18,15,20:26,0.75,0.75,0.583,0.0,0.0,20.4,11.1,15.9,0.0,0.0,7.7,27.7,134.0,112.0,20191030
63,Marvin Williams,Charlotte Hornets,19:42,4,4,1.0,1,1,1.0,2,3,0.667,1,2,3,1,1,0,1,3,11,1,19:42,1.034,1.125,0.25,0.75,6.2,10.6,8.6,6.7,2.4,0.0,15.8,14.0,167.0,109.0,20191030
64,Cody Martin,Charlotte Hornets,4:51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-8,4:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,96.0,20191030
65,Michael Kidd-Gilchrist,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
66,Caleb Martin,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
67,Bismack Biyombo,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
68,Willy Hernangómez,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
69,Team Totals,Charlotte Hornets,240,46,84,0.548,16,32,0.5,10,14,0.714,10,36,46,30,8,3,20,17,118,0,240,0.654,0.643,0.381,0.167,25.6,78.3,54.1,65.2,7.9,6.0,18.2,100.0,116.3,109.4,20191030
70,Dwayne Bacon,Charlotte Hornets,37:21,10,21,0.476,0,2,0.0,5,5,1.0,3,3,6,2,2,0,0,1,25,15,37:21,0.539,0.476,0.095,0.238,7.6,10.4,8.8,11.1,2.8,0.0,0.0,27.8,126.0,93.0,20191102
71,Terry Rozier,Charlotte Hornets,36:33,8,17,0.471,0,4,0.0,4,8,0.5,0,5,5,7,0,0,2,1,20,11,36:33,0.487,0.471,0.235,0.471,0.0,17.7,7.5,36.1,0.0,0.0,8.9,27.6,105.0,98.0,20191102
72,P.J. Washington,Charlotte Hornets,32:47,5,8,0.625,1,3,0.333,0,0,0.0,1,4,5,2,2,0,1,4,11,-2,32:47,0.688,0.688,0.375,0.0,2.9,15.8,8.3,10.2,3.2,0.0,11.1,12.3,130.0,91.0,20191102
73,Miles Bridges,Charlotte Hornets,29:28,1,10,0.1,0,4,0.0,0,0,0.0,3,5,8,1,0,0,1,3,2,-4,29:28,0.1,0.1,0.4,0.0,9.6,22.0,14.8,4.7,0.0,0.0,9.1,16.7,44.0,97.0,20191102
74,Cody Zeller,Charlotte Hornets,19:39,4,7,0.571,0,2,0.0,2,4,0.5,4,4,8,0,0,0,1,1,10,1,19:39,0.571,0.571,0.286,0.571,19.2,26.4,22.2,0.0,0.0,0.0,10.2,22.3,117.0,97.0,20191102
75,Devonte' Graham,Charlotte Hornets,30:40,1,8,0.125,0,3,0.0,2,2,1.0,2,6,8,3,1,0,5,0,4,6,30:40,0.225,0.125,0.375,0.25,6.1,25.4,14.2,13.6,1.7,0.0,36.0,20.3,49.0,93.0,20191102
76,Marvin Williams,Charlotte Hornets,24:04,3,7,0.429,3,7,0.429,2,2,1.0,1,2,3,1,1,0,0,1,11,0,24:04,0.698,0.643,1.0,0.286,3.9,10.8,6.8,6.6,2.2,0.0,0.0,14.7,156.0,94.0,20191102
77,Malik Monk,Charlotte Hornets,20:07,4,7,0.571,1,4,0.25,0,0,0.0,1,2,3,2,0,0,1,3,9,2,20:07,0.643,0.643,0.571,0.0,4.7,12.9,8.1,18.0,0.0,0.0,12.5,17.8,123.0,98.0,20191102
78,Bismack Biyombo,Charlotte Hornets,4:53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-3,4:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.2,0.0,100.0,20191102
79,Cody Martin,Charlotte Hornets,4:28,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,0,0,1,0,0,1,4,4:28,0.568,0.0,0.0,0.0,21.1,29.0,24.4,0.0,0.0,21.9,0.0,8.8,144.0,78.0,20191102
80,Willy Hernangómez,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
81,Caleb Martin,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
82,Michael Kidd-Gilchrist,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
83,Team Totals,Charlotte Hornets,240,36,85,0.424,5,29,0.172,16,23,0.696,16,32,48,18,6,1,12,15,93,0,240,0.489,0.453,0.341,0.271,31.4,86.5,54.5,50.0,6.5,2.0,11.2,100.0,101.2,94.7,20191102
84,Terry Rozier,Charlotte Hornets,43:23,7,19,0.368,3,8,0.375,5,5,1.0,2,3,5,4,1,0,3,1,22,7,43:23,0.519,0.447,0.421,0.263,5.3,10.8,7.6,14.6,1.2,0.0,12.4,24.7,105.0,116.0,20191105
85,Miles Bridges,Charlotte Hornets,43:16,8,10,0.8,2,3,0.667,0,3,0.0,0,3,3,1,0,0,2,4,18,14,43:16,0.795,0.9,0.3,0.3,0.0,10.8,4.6,3.8,0.0,0.0,15.0,13.7,123.0,118.0,20191105
86,P.J. Washington,Charlotte Hornets,24:20,6,9,0.667,0,2,0.0,4,4,1.0,0,3,3,3,1,0,1,1,16,-16,24:20,0.743,0.667,0.222,0.444,0.0,19.2,8.2,22.6,2.1,0.0,8.5,21.4,144.0,113.0,20191105
87,Cody Zeller,Charlotte Hornets,17:03,1,5,0.2,0,2,0.0,5,6,0.833,0,1,1,1,0,0,1,0,7,-24,17:03,0.458,0.2,0.4,1.2,0.0,9.1,3.9,8.0,0.0,0.0,11.6,22.5,94.0,119.0,20191105
88,Dwayne Bacon,Charlotte Hornets,13:21,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-14,13:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.3,0.0,120.0,20191105
89,Devonte' Graham,Charlotte Hornets,41:58,10,21,0.476,4,9,0.444,11,15,0.733,0,4,4,6,3,0,2,2,35,14,41:58,0.634,0.571,0.429,0.714,0.0,14.9,6.3,25.8,3.6,0.0,6.8,31.3,129.0,110.0,20191105
90,Cody Martin,Charlotte Hornets,33:28,0,2,0.0,0,0,0.0,0,0,0.0,2,9,11,3,1,0,1,4,0,27,33:28,0.0,0.0,0.0,0.0,6.9,41.9,21.8,11.3,1.5,0.0,33.3,4.0,82.0,111.0,20191105
91,Bismack Biyombo,Charlotte Hornets,17:00,6,7,0.857,0,0,0.0,3,8,0.375,5,1,6,0,1,2,1,2,15,16,17:00,0.713,0.857,0.0,1.143,33.9,9.2,23.4,0.0,2.9,9.7,8.7,30.1,136.0,104.0,20191105
92,Marvin Williams,Charlotte Hornets,16:38,2,4,0.5,1,3,0.333,0,0,0.0,1,1,2,1,0,1,1,1,5,-2,16:38,0.625,0.625,0.75,0.0,6.9,9.4,8.0,8.9,0.0,5.0,20.0,13.3,111.0,114.0,20191105
93,Malik Monk,Charlotte Hornets,14:33,2,8,0.25,0,4,0.0,0,1,0.0,0,2,2,3,0,1,0,0,4,-12,14:33,0.237,0.25,0.5,0.125,0.0,21.4,9.1,31.5,0.0,5.7,0.0,25.7,70.0,112.0,20191105
94,Caleb Martin,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
95,Willy Hernangómez,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
96,Michael Kidd-Gilchrist,Charlotte Hornets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
97,Team Totals,Charlotte Hornets,265,42,88,0.477,10,31,0.323,28,42,0.667,10,27,37,22,7,4,13,17,122,0,265,0.573,0.534,0.352,0.477,21.7,79.4,46.3,52.4,6.6,6.3,10.9,100.0,114.9,113.0,20191105
98,Miles Bridges,Charlotte Hornets,33:21,8,14,0.571,2,5,0.4,0,0,0.0,2,8,10,1,0,2,4,1,18,-22,33:21,0.643,0.643,0.357,0.0,5.8,22.6,14.3,6.7,0.0,4.8,22.2,22.5,94.0,105.0,20191107
99,P.J. Washington,Charlotte Hornets,27:26,1,8,0.125,0,1,0.0,2,3,0.667,2,6,8,2,0,4,1,3,4,-12,27:26,0.215,0.125,0.125,0.375,7.0,20.6,13.9,11.2,0.0,11.7,9.7,15.7,59.0,100.0,20191107
100,Terry Rozier,Charlotte Hornets,26:21,1,11,0.091,0,3,0.0,1,1,1.0,0,3,3,2,1,0,4,3,3,-14,26:21,0.131,0.091,0.273,0.091,0.0,10.7,5.4,11.7,1.8,0.0,25.9,24.4,27.0,108.0,20191107
101,Dwayne Bacon,Charlotte Hornets,21:09,3,9,0.333,1,3,0.333,1,2,0.5,1,3,4,1,1,1,3,1,8,-8,21:09,0.405,0.389,0.333,0.222,4.5,13.4,9.0,8.7,2.2,3.8,23.3,25.4,66.0,103.0,20191107
102,Cody Zeller,Charlotte Hornets,19:02,2,6,0.333,0,1,0.0,1,2,0.5,3,7,10,1,0,0,1,2,5,-17,19:02,0.363,0.333,0.167,0.333,15.1,34.6,25.0,9.0,0.0,0.0,12.7,17.2,83.0,105.0,20191107
