,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
22,JaMychal Green,Los Angeles Clippers,15:44,3,4,0.75,3,4,0.75,0,1,0.0,0,1,1,0,0,0,1,3,9,-8,15:44,1.014,1.125,1.0,0.25,0.0,6.0,3.8,0.0,0.0,0.0,18.4,15.1,124.0,124.0,20191024
23,Mfiondu Kabengele,Los Angeles Clippers,4:06,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,1,0,1,3,-3,4:06,1.5,1.5,1.0,0.0,0.0,23.0,14.5,0.0,0.0,20.5,0.0,10.6,300.0,106.0,20191024
24,Johnathan Motley,Los Angeles Clippers,4:06,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,2,0,0,2,1,3,-3,4:06,0.0,0.0,0.0,0.0,0.0,23.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,117.0,20191024
25,Jerome Robinson,Los Angeles Clippers,4:06,1,3,0.333,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,0,3,-3,4:06,1.5,1.5,1.0,0.0,0.0,23.0,14.5,61.1,0.0,0.0,66.7,31.9,114.0,117.0,20191024
26,Terance Mann,Los Angeles Clippers,4:06,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-3,4:06,0.5,0.5,0.333,0.0,0.0,45.9,28.9,0.0,0.0,0.0,0.0,31.9,90.0,106.0,20191024
27,Team Totals,Los Angeles Clippers,240,50,80,0.625,18,32,0.563,23,30,0.767,3,36,39,33,7,5,17,24,141,0,240,0.756,0.738,0.4,0.375,10.0,70.6,48.1,66.0,6.6,8.8,15.4,100.0,133.7,115.7,20191024
28,Landry Shamet,Los Angeles Clippers,35:43,1,6,0.167,1,6,0.167,3,3,1.0,0,0,0,4,0,0,0,5,6,-16,35:43,0.41,0.25,1.0,0.5,0.0,0.0,0.0,13.9,0.0,0.0,0.0,8.5,111.0,132.0,20191026
29,Kawhi Leonard,Los Angeles Clippers,32:16,11,23,0.478,3,6,0.5,2,3,0.667,1,7,8,10,3,1,3,5,27,-11,32:16,0.555,0.543,0.261,0.13,3.0,26.0,13.2,62.9,4.3,3.5,11.0,35.0,115.0,115.0,20191026
30,Patrick Patterson,Los Angeles Clippers,30:53,2,8,0.25,1,5,0.2,0,0,0.0,0,7,7,1,0,1,0,2,5,-12,30:53,0.313,0.313,0.625,0.0,0.0,27.2,12.1,4.2,0.0,3.6,0.0,10.7,73.0,124.0,20191026
31,Patrick Beverley,Los Angeles Clippers,29:49,4,8,0.5,1,5,0.2,2,4,0.5,2,5,7,1,2,0,2,6,11,-6,29:49,0.564,0.563,0.625,0.5,6.4,20.1,12.5,4.8,3.1,0.0,17.0,16.3,103.0,120.0,20191026
32,Ivica Zubac,Los Angeles Clippers,15:27,1,4,0.25,0,0,0.0,5,6,0.833,2,3,5,0,0,1,1,3,7,-12,15:27,0.527,0.25,0.0,1.5,12.4,23.3,17.3,0.0,0.0,7.2,13.1,20.4,112.0,123.0,20191026
33,Montrezl Harrell,Los Angeles Clippers,32:19,9,10,0.9,0,0,0.0,10,11,0.909,2,5,7,2,1,1,1,0,28,4,32:19,0.943,0.9,0.0,1.1,5.9,18.6,11.6,11.2,1.4,3.5,6.3,20.3,184.0,123.0,20191026
34,Lou Williams,Los Angeles Clippers,28:32,7,17,0.412,3,7,0.429,6,9,0.667,0,2,2,2,0,0,5,2,23,2,28:32,0.549,0.5,0.412,0.529,0.0,8.4,3.7,11.9,0.0,0.0,19.3,37.6,91.0,130.0,20191026
35,Maurice Harkless,Los Angeles Clippers,18:13,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,0,2,0,0,5,2,5,18:13,0.25,0.25,0.25,0.0,0.0,6.6,2.9,0.0,5.0,0.0,0.0,9.1,54.0,118.0,20191026
36,JaMychal Green,Los Angeles Clippers,16:06,4,5,0.8,2,2,1.0,3,3,1.0,2,1,3,0,0,0,0,4,13,6,16:06,1.028,1.0,0.4,0.6,11.9,7.5,9.9,0.0,0.0,0.0,0.0,16.2,208.0,130.0,20191026
37,Terance Mann,Los Angeles Clippers,0:14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,20191026
38,Johnathan Motley,Los Angeles Clippers,0:14,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0:14,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,43.0,132.0,20191026
39,Jerome Robinson,Los Angeles Clippers,0:14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,20191026
40,Mfiondu Kabengele,Los Angeles Clippers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
41,Team Totals,Los Angeles Clippers,240,40,87,0.46,11,32,0.344,31,39,0.795,10,31,41,20,8,4,12,32,122,0,240,0.586,0.523,0.368,0.448,20.0,77.5,45.6,50.0,7.6,9.3,10.3,100.0,116.3,123.9,20191026
42,Landry Shamet,Los Angeles Clippers,35:13,6,12,0.5,4,9,0.444,0,0,0.0,0,4,4,2,1,0,3,4,16,18,35:13,0.667,0.667,0.75,0.0,0.0,12.4,6.6,8.6,1.4,0.0,20.0,18.1,105.0,101.0,20191028
43,Patrick Beverley,Los Angeles Clippers,31:06,2,9,0.222,1,6,0.167,0,0,0.0,1,4,5,4,2,0,3,3,5,24,31:06,0.278,0.278,0.667,0.0,4.1,14.0,9.4,16.7,3.1,0.0,25.0,16.4,67.0,97.0,20191028
44,Kawhi Leonard,Los Angeles Clippers,29:44,10,18,0.556,2,5,0.4,8,8,1.0,0,7,7,6,2,3,2,1,30,21,29:44,0.697,0.611,0.278,0.444,0.0,25.7,13.8,40.6,3.2,11.0,8.5,33.5,140.0,87.0,20191028
45,Patrick Patterson,Los Angeles Clippers,23:29,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,3,1,0,1,2,3,18,23:29,0.75,0.75,0.5,0.0,5.4,9.3,7.5,16.2,2.0,0.0,33.3,5.4,133.0,100.0,20191028
46,Ivica Zubac,Los Angeles Clippers,20:03,3,5,0.6,0,0,0.0,1,1,1.0,2,4,6,1,0,5,4,2,7,21,20:03,0.643,0.6,0.0,0.2,12.6,21.8,17.5,7.3,0.0,27.2,42.4,20.0,83.0,85.0,20191028
47,Lou Williams,Los Angeles Clippers,28:59,7,17,0.412,2,6,0.333,7,9,0.778,1,3,4,4,1,0,3,1,23,-1,28:59,0.549,0.471,0.353,0.529,4.4,11.3,8.1,23.3,1.6,0.0,12.5,35.0,109.0,101.0,20191028
48,Montrezl Harrell,Los Angeles Clippers,26:16,8,12,0.667,0,0,0.0,3,3,1.0,4,3,7,2,2,0,2,3,19,-4,26:16,0.713,0.667,0.0,0.25,19.2,12.5,15.6,14.4,3.6,0.0,13.1,24.7,135.0,96.0,20191028
49,JaMychal Green,Los Angeles Clippers,21:50,1,5,0.2,1,4,0.25,0,0,0.0,0,2,2,1,1,0,0,5,3,-8,21:50,0.3,0.3,0.8,0.0,0.0,10.0,5.4,5.8,2.2,0.0,0.0,9.7,78.0,99.0,20191028
50,Maurice Harkless,Los Angeles Clippers,18:36,2,3,0.667,1,2,0.5,0,0,0.0,0,5,5,0,1,0,2,3,5,-6,18:36,0.833,0.833,0.667,0.0,0.0,29.3,15.7,0.0,2.6,0.0,40.0,11.4,83.0,94.0,20191028
51,Terance Mann,Los Angeles Clippers,1:12,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-2,1:12,0.0,0.0,0.0,0.0,0.0,90.9,48.8,0.0,0.0,0.0,100.0,35.3,0.0,84.0,20191028
52,Jerome Robinson,Los Angeles Clippers,1:12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,20191028
53,Derrick Walton,Los Angeles Clippers,1:12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,20191028
54,Mfiondu Kabengele,Los Angeles Clippers,1:08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,20191028
55,Team Totals,Los Angeles Clippers,240,40,83,0.482,12,33,0.364,19,21,0.905,9,35,44,23,11,8,21,24,111,0,240,0.602,0.554,0.398,0.253,23.7,79.5,53.7,57.5,11.0,18.2,18.5,100.0,110.5,95.6,20191028
56,Landry Shamet,Los Angeles Clippers,32:54,1,7,0.143,0,3,0.0,3,3,1.0,0,1,1,2,1,0,3,3,5,-8,32:54,0.3,0.143,0.429,0.429,0.0,4.4,2.0,7.8,1.5,0.0,26.5,15.5,56.0,113.0,20191030
57,Patrick Patterson,Los Angeles Clippers,28:58,1,4,0.25,1,2,0.5,0,0,0.0,1,2,3,2,0,0,0,2,3,5,28:58,0.375,0.375,0.5,0.0,4.2,10.0,6.9,8.9,0.0,0.0,0.0,6.2,105.0,116.0,20191030
58,Lou Williams,Los Angeles Clippers,27:31,9,17,0.529,1,3,0.333,5,7,0.714,0,3,3,4,0,0,5,2,24,-11,27:31,0.598,0.559,0.176,0.412,0.0,15.9,7.3,29.9,0.0,0.0,19.9,41.2,100.0,116.0,20191030
59,Patrick Beverley,Los Angeles Clippers,25:23,4,13,0.308,0,4,0.0,0,0,0.0,1,2,3,0,1,0,2,0,8,-13,25:23,0.308,0.308,0.308,0.0,4.8,11.5,7.9,0.0,1.9,0.0,13.3,26.7,58.0,112.0,20191030
60,Ivica Zubac,Los Angeles Clippers,17:46,4,4,1.0,0,0,0.0,0,0,0.0,2,6,8,1,0,2,1,1,8,3,17:46,1.0,1.0,0.0,0.0,13.9,49.1,30.0,9.6,0.0,9.6,20.0,12.7,161.0,104.0,20191030
61,JaMychal Green,Los Angeles Clippers,27:24,8,11,0.727,5,6,0.833,2,2,1.0,1,7,8,0,0,1,1,3,23,-12,27:24,0.968,0.955,0.545,0.182,4.5,37.2,19.5,0.0,0.0,3.1,7.8,21.2,167.0,111.0,20191030
62,Jerome Robinson,Los Angeles Clippers,18:42,4,7,0.571,1,3,0.333,0,0,0.0,0,2,2,3,0,0,5,2,9,-2,18:42,0.643,0.643,0.429,0.0,0.0,15.6,7.1,26.8,0.0,0.0,41.7,29.0,78.0,116.0,20191030
63,Rodney McGruder,Los Angeles Clippers,17:56,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,3,0,-19,17:56,0.0,0.0,0.0,0.0,0.0,8.1,3.7,0.0,0.0,0.0,0.0,7.6,0.0,116.0,20191030
64,Maurice Harkless,Los Angeles Clippers,17:03,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,1,2,-12,17:03,0.333,0.333,0.333,0.0,0.0,17.1,7.8,15.6,0.0,0.0,0.0,7.9,95.0,116.0,20191030
65,Montrezl Harrell,Los Angeles Clippers,13:39,5,9,0.556,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,4,10,-14,13:39,0.556,0.556,0.0,0.0,0.0,21.3,9.8,0.0,0.0,6.3,10.0,33.1,92.0,108.0,20191030
66,Terance Mann,Los Angeles Clippers,10:00,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,5,1,0,1,1,4,9,10:00,0.667,0.667,0.0,0.0,12.3,29.1,20.0,81.6,4.9,0.0,25.0,18.1,137.0,104.0,20191030
67,Mfiondu Kabengele,Los Angeles Clippers,1:22,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1:22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,117.0,20191030
68,Derrick Walton,Los Angeles Clippers,1:22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,20191030
69,Team Totals,Los Angeles Clippers,240,39,82,0.476,8,23,0.348,10,12,0.833,6,30,36,19,3,4,19,22,96,0,240,0.55,0.524,0.28,0.146,15.4,90.9,50.0,48.7,3.1,7.1,17.9,100.0,98.1,112.5,20191030
70,Kawhi Leonard,Los Angeles Clippers,34:07,15,32,0.469,2,4,0.5,6,6,1.0,5,7,12,1,4,0,4,3,38,12,34:07,0.548,0.5,0.125,0.188,13.8,21.9,17.6,7.9,5.6,0.0,10.4,47.7,106.0,87.0,20191031
71,Patrick Beverley,Los Angeles Clippers,32:21,3,7,0.429,1,3,0.333,1,2,0.5,0,4,4,5,0,0,0,3,8,-4,32:21,0.508,0.5,0.429,0.286,0.0,13.2,6.2,21.5,0.0,0.0,0.0,10.3,123.0,101.0,20191031
72,Landry Shamet,Los Angeles Clippers,25:38,2,8,0.25,1,7,0.143,2,2,1.0,0,0,0,2,1,0,0,3,7,2,25:38,0.394,0.313,0.875,0.25,0.0,0.0,0.0,10.6,1.9,0.0,0.0,14.6,95.0,100.0,20191031
73,Patrick Patterson,Los Angeles Clippers,18:54,0,5,0.0,0,5,0.0,0,0,0.0,4,5,9,2,1,0,1,0,0,6,18:54,0.0,0.0,1.0,0.0,19.9,28.2,23.8,13.0,2.5,0.0,16.7,13.4,55.0,93.0,20191031
74,Ivica Zubac,Los Angeles Clippers,16:49,2,3,0.667,0,0,0.0,2,2,1.0,0,5,5,0,0,0,0,3,6,5,16:49,0.773,0.667,0.0,0.667,0.0,31.7,14.9,0.0,0.0,0.0,0.0,9.7,162.0,96.0,20191031
75,Lou Williams,Los Angeles Clippers,32:11,5,19,0.263,1,4,0.25,1,2,0.5,0,2,2,5,0,0,2,1,12,2,32:11,0.302,0.289,0.211,0.105,0.0,6.6,3.1,23.6,0.0,0.0,9.1,28.7,69.0,103.0,20191031
76,Montrezl Harrell,Los Angeles Clippers,31:05,9,11,0.818,0,0,0.0,6,9,0.667,1,3,4,1,0,1,3,4,24,3,31:05,0.802,0.818,0.0,0.818,3.0,10.3,6.4,6.2,0.0,2.6,16.7,24.4,133.0,100.0,20191031
77,JaMychal Green,Los Angeles Clippers,21:38,0,3,0.0,0,3,0.0,0,0,0.0,0,8,8,0,1,0,0,1,0,4,21:38,0.0,0.0,1.0,0.0,0.0,39.4,18.5,0.0,2.2,0.0,0.0,5.8,0.0,91.0,20191031
78,Maurice Harkless,Los Angeles Clippers,19:58,3,3,1.0,0,0,0.0,2,4,0.5,1,2,3,0,2,0,1,5,8,1,19:58,0.84,1.0,0.0,1.333,4.7,10.7,7.5,0.0,4.8,0.0,17.4,12.2,136.0,91.0,20191031
79,Rodney McGruder,Los Angeles Clippers,7:19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,7:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,20191031
80,Mfiondu Kabengele,Los Angeles Clippers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191031
81,Jerome Robinson,Los Angeles Clippers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191031
82,Terance Mann,Los Angeles Clippers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191031
83,Team Totals,Los Angeles Clippers,240,39,91,0.429,5,26,0.192,20,27,0.741,11,36,47,16,9,1,11,23,103,0,240,0.501,0.456,0.286,0.297,21.6,80.0,49.0,41.0,8.9,1.7,9.7,100.0,102.4,96.4,20191031
84,Kawhi Leonard,Los Angeles Clippers,33:45,9,26,0.346,2,8,0.25,10,12,0.833,2,4,6,3,3,1,2,2,30,16,33:45,0.48,0.385,0.308,0.462,5.8,13.5,9.4,18.4,4.5,3.0,6.0,40.8,112.0,93.0,20191103
85,Patrick Beverley,Los Angeles Clippers,33:08,2,7,0.286,0,5,0.0,0,0,0.0,2,7,9,3,2,1,1,4,4,4,33:08,0.286,0.286,0.714,0.0,5.9,24.1,14.3,13.1,3.1,3.1,12.5,10.0,85.0,94.0,20191103
86,Landry Shamet,Los Angeles Clippers,26:53,4,12,0.333,2,8,0.25,0,0,0.0,0,2,2,0,0,0,0,2,10,-12,26:53,0.417,0.417,0.667,0.0,0.0,8.5,3.9,0.0,0.0,0.0,0.0,18.5,101.0,106.0,20191103
87,Ivica Zubac,Los Angeles Clippers,18:28,4,6,0.667,0,0,0.0,3,4,0.75,3,6,9,1,1,1,1,1,11,-13,18:28,0.709,0.667,0.0,0.667,15.9,37.1,25.7,10.2,2.7,5.5,11.4,19.6,142.0,90.0,20191103
88,Patrick Patterson,Los Angeles Clippers,12:22,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-15,12:22,0.0,0.0,1.0,0.0,0.0,9.2,4.3,10.8,0.0,0.0,50.0,6.7,24.0,106.0,20191103
89,Lou Williams,Los Angeles Clippers,32:07,6,18,0.333,1,4,0.25,4,6,0.667,1,4,5,3,0,0,1,1,17,11,32:07,0.412,0.361,0.222,0.333,3.1,14.2,8.2,16.6,0.0,0.0,4.6,27.9,101.0,105.0,20191103
90,Montrezl Harrell,Los Angeles Clippers,29:32,7,10,0.7,0,0,0.0,5,8,0.625,6,2,8,2,0,1,1,3,19,24,29:32,0.703,0.7,0.0,0.8,19.9,7.7,14.3,13.2,0.0,3.5,6.9,20.4,148.0,103.0,20191103
91,JaMychal Green,Los Angeles Clippers,23:52,3,7,0.429,2,5,0.4,4,4,1.0,3,3,6,1,0,1,1,3,12,30,23:52,0.685,0.571,0.714,0.571,12.3,14.4,13.3,6.7,0.0,4.3,10.2,16.9,146.0,101.0,20191103
92,Maurice Harkless,Los Angeles Clippers,17:51,1,4,0.25,0,0,0.0,0,0,0.0,0,4,4,1,1,0,1,5,2,7,17:51,0.25,0.25,0.0,0.0,0.0,25.6,11.8,8.1,2.8,0.0,20.0,11.6,56.0,95.0,20191103
93,Rodney McGruder,Los Angeles Clippers,11:47,0,1,0.0,0,1,0.0,0,0,0.0,1,3,4,0,0,1,0,3,0,3,11:47,0.0,0.0,1.0,0.0,8.3,29.1,17.9,0.0,0.0,8.7,0.0,3.5,61.0,95.0,20191103
94,Terance Mann,Los Angeles Clippers,0:15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,20191103
95,Jerome Robinson,Los Angeles Clippers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
96,Mfiondu Kabengele,Los Angeles Clippers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
97,Team Totals,Los Angeles Clippers,240,36,92,0.391,7,32,0.219,26,34,0.765,18,36,54,15,7,6,9,25,105,0,240,0.491,0.429,0.348,0.37,36.7,85.7,59.3,41.7,7.4,12.8,7.8,100.0,110.6,99.0,20191103
98,Montrezl Harrell,Los Angeles Clippers,39:28,13,25,0.52,0,0,0.0,8,12,0.667,6,7,13,5,1,1,1,1,34,5,39:28,0.561,0.52,0.0,0.48,13.5,15.8,14.6,24.1,1.1,2.5,3.2,28.6,128.0,113.0,20191106
99,Lou Williams,Los Angeles Clippers,39:16,9,27,0.333,4,9,0.444,12,13,0.923,2,4,6,11,0,0,6,5,34,8,39:16,0.52,0.407,0.333,0.481,4.5,9.1,6.8,44.8,0.0,0.0,15.5,35.6,108.0,119.0,20191106
100,Patrick Beverley,Los Angeles Clippers,35:08,6,9,0.667,3,4,0.75,5,5,1.0,1,9,10,3,2,1,3,4,20,3,35:08,0.893,0.833,0.444,0.556,2.5,22.8,12.7,12.5,2.4,2.8,21.1,14.6,144.0,107.0,20191106
101,Landry Shamet,Los Angeles Clippers,29:11,5,10,0.5,4,8,0.5,0,0,0.0,0,3,3,0,0,0,2,4,14,-3,29:11,0.7,0.7,0.8,0.0,0.0,9.1,4.6,0.0,0.0,0.0,16.7,14.9,110.0,119.0,20191106
