,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
15,Kyle Lowry,Toronto Raptors,39:42,11,18,0.611,6,10,0.6,1,1,1.0,0,4,4,7,1,1,4,5,29,-7,39:42,0.786,0.778,0.556,0.056,0.0,7.8,4.7,35.7,1.2,1.7,17.8,25.0,131.0,113.0,20191025
16,OG Anunoby,Toronto Raptors,37:46,4,5,0.8,1,2,0.5,0,0,0.0,1,7,8,0,0,1,2,6,9,-4,37:46,0.9,0.9,0.4,0.0,3.2,14.3,10.0,0.0,0.0,1.8,28.6,8.2,116.0,111.0,20191025
17,Pascal Siakam,Toronto Raptors,35:41,11,22,0.5,5,7,0.714,6,6,1.0,2,6,8,2,0,0,5,2,33,-2,35:41,0.67,0.614,0.318,0.273,6.7,13.0,10.6,12.1,0.0,0.0,16.9,36.8,111.0,113.0,20191025
18,Marc Gasol,Toronto Raptors,25:12,0,8,0.0,0,4,0.0,1,2,0.5,1,4,5,5,0,0,3,2,1,3,25:12,0.056,0.0,0.5,0.25,4.8,12.3,9.3,25.7,0.0,0.0,25.3,20.9,45.0,114.0,20191025
19,Serge Ibaka,Toronto Raptors,24:14,5,5,1.0,1,1,1.0,2,4,0.5,0,8,8,1,0,3,2,3,13,-10,24:14,0.962,1.1,0.2,0.8,0.0,25.6,15.5,7.3,0.0,8.4,22.8,16.0,135.0,100.0,20191025
20,Norman Powell,Toronto Raptors,21:46,2,3,0.667,1,2,0.5,2,2,1.0,0,4,4,1,0,0,2,1,7,-2,21:46,0.902,0.833,0.667,0.667,0.0,14.2,8.6,6.8,0.0,0.0,34.0,12.0,116.0,113.0,20191025
21,Terence Davis,Toronto Raptors,8:51,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,0,0,0,0,3,3,1,8:51,0.375,0.375,0.75,0.0,0.0,17.5,10.6,0.0,0.0,0.0,0.0,20.0,73.0,110.0,20191025
22,Stanley Johnson,Toronto Raptors,5:01,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,0,1,2,3,-1,5:01,0.75,0.75,1.0,0.0,0.0,30.9,18.8,0.0,0.0,0.0,33.3,26.5,80.0,102.0,20191025
23,Dewan Hernandez,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
24,Chris Boucher,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
25,Matt Thomas,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
26,Malcolm Miller,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
27,Team Totals,Toronto Raptors,240,37,78,0.474,18,36,0.5,14,17,0.824,5,41,46,22,2,6,23,28,106,0,240,0.62,0.59,0.462,0.218,12.5,66.1,45.1,59.5,2.0,8.5,21.2,100.0,104.7,110.7,20191025
28,Kyle Lowry,Toronto Raptors,34:25,4,11,0.364,3,9,0.333,0,0,0.0,0,7,7,8,1,1,2,2,11,6,34:25,0.5,0.5,0.818,0.0,0.0,16.0,9.4,34.4,1.3,2.2,15.4,16.2,110.0,83.0,20191026
29,Fred VanVleet,Toronto Raptors,30:35,5,14,0.357,3,8,0.375,3,3,1.0,0,4,4,6,1,0,3,3,16,28,30:35,0.522,0.464,0.571,0.214,0.0,10.3,6.0,31.2,1.5,0.0,16.4,25.7,103.0,87.0,20191026
30,Pascal Siakam,Toronto Raptors,28:05,7,15,0.467,1,5,0.2,4,4,1.0,1,5,6,4,1,0,4,5,19,22,28:05,0.567,0.5,0.333,0.267,4.0,14.0,9.9,26.3,1.6,0.0,19.3,31.7,102.0,84.0,20191026
31,OG Anunoby,Toronto Raptors,25:32,7,11,0.636,3,6,0.5,0,0,0.0,2,4,6,2,1,4,1,1,17,25,25:32,0.773,0.773,0.545,0.0,8.7,12.3,10.8,15.1,1.8,12.1,8.3,20.2,140.0,77.0,20191026
32,Marc Gasol,Toronto Raptors,23:10,1,2,0.5,1,1,1.0,2,2,1.0,2,8,10,2,0,1,0,2,5,26,23:10,0.868,0.75,0.5,1.0,9.6,27.2,19.9,11.5,0.0,3.3,0.0,5.3,199.0,80.0,20191026
33,Norman Powell,Toronto Raptors,27:34,3,9,0.333,1,5,0.2,0,0,0.0,1,5,6,3,3,0,4,1,7,7,27:34,0.389,0.389,0.556,0.0,4.0,14.3,10.0,15.9,5.0,0.0,30.8,20.2,69.0,77.0,20191026
34,Serge Ibaka,Toronto Raptors,20:51,8,12,0.667,1,2,0.5,1,1,1.0,2,5,7,0,0,3,2,3,18,-4,20:51,0.723,0.708,0.167,0.083,10.7,18.9,15.5,0.0,0.0,11.1,13.9,29.7,119.0,79.0,20191026
35,Matt Thomas,Toronto Raptors,19:57,2,3,0.667,2,3,0.667,0,0,0.0,0,3,3,0,1,0,1,2,6,18,19:57,1.0,1.0,1.0,0.0,0.0,11.8,6.9,0.0,2.3,0.0,25.0,8.6,117.0,84.0,20191026
36,Terence Davis,Toronto Raptors,11:59,0,1,0.0,0,0,0.0,4,4,1.0,0,3,3,2,0,1,1,1,4,-6,11:59,0.725,0.0,0.0,4.0,0.0,19.7,11.6,21.1,0.0,6.5,26.6,13.5,133.0,81.0,20191026
37,Stanley Johnson,Toronto Raptors,4:45,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,1,0,3,2,2,-8,4:45,0.5,0.5,0.5,0.0,23.5,16.6,19.4,0.0,9.7,0.0,60.0,45.1,44.0,65.0,20191026
38,Chris Boucher,Toronto Raptors,4:34,0,1,0.0,0,1,0.0,2,2,1.0,1,1,2,0,0,2,1,1,2,2,4:34,0.532,0.0,1.0,2.0,24.4,17.2,20.2,0.0,0.0,33.9,34.7,27.0,92.0,64.0,20191026
39,Malcolm Miller,Toronto Raptors,4:34,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,2,4:34,0.0,0.0,1.0,0.0,0.0,51.7,30.3,0.0,0.0,0.0,0.0,9.4,0.0,70.0,20191026
40,Rondae Hollis-Jefferson,Toronto Raptors,3:59,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,2,3:59,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,123.0,94.0,20191026
41,Team Totals,Toronto Raptors,240,38,82,0.463,15,42,0.357,17,18,0.944,10,49,59,27,9,12,22,25,108,0,240,0.601,0.555,0.512,0.22,23.3,80.3,56.7,71.1,8.7,19.4,19.7,100.0,103.9,80.8,20191026
42,Fred VanVleet,Toronto Raptors,38:40,3,14,0.214,1,7,0.143,7,7,1.0,0,5,5,6,2,0,3,0,14,8,38:40,0.41,0.25,0.5,0.5,0.0,11.5,6.3,25.4,2.4,0.0,14.9,21.8,84.0,92.0,20191028
43,OG Anunoby,Toronto Raptors,38:12,5,11,0.455,2,4,0.5,0,0,0.0,0,8,8,2,5,2,0,2,12,8,38:12,0.545,0.545,0.364,0.0,0.0,18.6,10.2,9.4,6.0,5.0,0.0,12.1,110.0,78.0,20191028
44,Kyle Lowry,Toronto Raptors,38:11,7,18,0.389,3,11,0.273,9,10,0.9,1,4,5,6,0,0,2,2,26,13,38:11,0.58,0.472,0.611,0.556,2.8,9.3,6.3,31.2,0.0,0.0,8.2,26.9,117.0,98.0,20191028
45,Pascal Siakam,Toronto Raptors,35:58,9,16,0.563,1,4,0.25,5,5,1.0,1,8,9,3,0,0,3,5,24,9,35:58,0.659,0.594,0.25,0.313,3.0,19.8,12.1,19.1,0.0,0.0,14.2,24.8,116.0,95.0,20191028
46,Marc Gasol,Toronto Raptors,25:56,4,7,0.571,2,3,0.667,0,0,0.0,2,8,10,0,0,0,2,4,10,16,25:56,0.714,0.714,0.429,0.0,8.2,27.4,18.7,0.0,0.0,0.0,22.2,14.6,107.0,93.0,20191028
47,Serge Ibaka,Toronto Raptors,21:33,3,10,0.3,1,5,0.2,2,2,1.0,1,9,10,0,0,0,4,3,9,-10,21:33,0.414,0.35,0.5,0.2,4.9,37.1,22.5,0.0,0.0,0.0,26.9,29.0,63.0,90.0,20191028
48,Norman Powell,Toronto Raptors,19:40,1,7,0.143,0,4,0.0,2,2,1.0,0,1,1,1,0,0,2,3,4,0,19:40,0.254,0.143,0.571,0.286,0.0,4.5,2.5,8.0,0.0,0.0,20.2,21.1,47.0,99.0,20191028
49,Patrick McCaw,Toronto Raptors,16:56,1,2,0.5,0,1,0.0,1,2,0.5,1,2,3,1,2,0,0,1,3,-1,16:56,0.521,0.5,0.5,1.0,6.3,10.5,8.6,9.4,5.4,0.0,0.0,7.1,128.0,85.0,20191028
50,Chris Boucher,Toronto Raptors,4:24,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,2,4:24,1.136,0.0,0.0,0.0,0.0,20.2,11.0,0.0,0.0,0.0,0.0,8.4,250.0,95.0,20191028
51,Terence Davis,Toronto Raptors,0:30,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20191028
52,Rondae Hollis-Jefferson,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
53,Stanley Johnson,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
54,Matt Thomas,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
55,Team Totals,Toronto Raptors,240,33,85,0.388,10,39,0.256,28,30,0.933,6,46,52,19,9,2,16,20,104,0,240,0.53,0.447,0.459,0.353,13.3,85.2,52.5,57.6,8.6,4.0,14.0,100.0,99.5,90.9,20191028
56,Kyle Lowry,Toronto Raptors,37:47,7,13,0.538,2,6,0.333,4,5,0.8,0,5,5,8,2,0,2,3,20,13,37:47,0.658,0.615,0.462,0.385,0.0,15.1,8.4,24.1,2.5,0.0,11.6,20.8,130.0,110.0,20191030
57,OG Anunoby,Toronto Raptors,36:41,6,10,0.6,1,2,0.5,0,0,0.0,2,6,8,0,2,0,2,3,13,19,36:41,0.65,0.65,0.2,0.0,7.7,18.7,13.8,0.0,2.5,0.0,16.7,14.9,108.0,109.0,20191030
58,Fred VanVleet,Toronto Raptors,30:18,5,9,0.556,1,3,0.333,2,2,1.0,0,1,1,11,1,0,1,3,13,21,30:18,0.658,0.611,0.333,0.222,0.0,3.8,2.1,40.5,1.5,0.0,9.2,16.4,147.0,115.0,20191030
59,Pascal Siakam,Toronto Raptors,30:16,13,21,0.619,3,6,0.5,1,1,1.0,0,5,5,5,2,0,2,3,30,20,30:16,0.7,0.69,0.286,0.048,0.0,18.9,10.4,26.1,3.1,0.0,8.5,35.3,126.0,108.0,20191030
60,Marc Gasol,Toronto Raptors,14:46,2,3,0.667,1,1,1.0,1,1,1.0,0,4,4,2,0,0,1,3,6,11,14:46,0.872,0.833,0.333,0.333,0.0,31.0,17.1,14.6,0.0,0.0,22.5,13.7,139.0,111.0,20191030
61,Serge Ibaka,Toronto Raptors,31:59,9,15,0.6,1,2,0.5,0,0,0.0,0,6,6,2,2,0,3,3,19,7,31:59,0.633,0.633,0.133,0.0,0.0,21.4,11.8,8.0,2.9,0.0,16.7,25.7,101.0,107.0,20191030
62,Norman Powell,Toronto Raptors,28:39,7,10,0.7,3,5,0.6,2,3,0.667,0,1,1,0,2,0,0,2,19,-4,28:39,0.839,0.85,0.5,0.3,0.0,4.0,2.2,0.0,3.3,0.0,0.0,18.0,156.0,111.0,20191030
63,Patrick McCaw,Toronto Raptors,23:00,2,3,0.667,1,2,0.5,0,0,0.0,1,2,3,2,1,0,3,2,5,-10,23:00,0.833,0.833,0.667,0.0,6.1,9.9,8.2,8.9,2.0,0.0,50.0,11.9,96.0,112.0,20191030
64,Chris Boucher,Toronto Raptors,4:04,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,2,0,0,0,-5,4:04,0.0,0.0,0.0,0.0,0.0,28.1,15.5,0.0,0.0,40.7,0.0,22.4,0.0,86.0,20191030
65,Terence Davis,Toronto Raptors,1:15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20191030
66,Matt Thomas,Toronto Raptors,1:15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20191030
67,Stanley Johnson,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
68,Rondae Hollis-Jefferson,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
69,Team Totals,Toronto Raptors,240,51,86,0.593,13,27,0.481,10,12,0.833,3,31,34,30,12,2,14,22,125,0,240,0.685,0.669,0.314,0.14,8.8,73.8,44.7,58.8,11.7,3.4,13.3,100.0,121.6,110.0,20191030
70,Fred VanVleet,Toronto Raptors,41:17,2,10,0.2,2,5,0.4,6,6,1.0,0,6,6,7,0,0,1,5,12,-14,41:17,0.475,0.3,0.5,0.6,0.0,15.5,7.5,25.7,0.0,0.0,7.3,14.7,112.0,120.0,20191102
71,Kyle Lowry,Toronto Raptors,38:02,11,18,0.611,5,9,0.556,9,9,1.0,0,4,4,6,0,1,6,2,36,-2,38:02,0.82,0.75,0.5,0.5,0.0,11.2,5.4,37.6,0.0,2.5,21.5,32.7,126.0,120.0,20191102
72,Marc Gasol,Toronto Raptors,33:50,4,12,0.333,2,6,0.333,0,0,0.0,0,12,12,3,0,1,2,5,10,-6,33:50,0.417,0.417,0.5,0.0,0.0,37.8,18.3,15.0,0.0,2.8,14.3,18.4,77.0,113.0,20191102
73,Pascal Siakam,Toronto Raptors,32:23,7,19,0.368,2,6,0.333,0,0,0.0,1,4,5,1,1,0,1,6,16,5,32:23,0.421,0.421,0.316,0.0,3.1,13.2,8.0,6.3,1.5,0.0,5.0,27.4,81.0,117.0,20191102
74,OG Anunoby,Toronto Raptors,31:04,3,5,0.6,2,4,0.5,1,2,0.5,2,1,3,4,2,0,1,1,9,-11,31:04,0.765,0.8,0.8,0.4,6.4,3.4,5.0,21.0,3.1,0.0,14.5,9.8,145.0,117.0,20191102
75,Serge Ibaka,Toronto Raptors,22:25,3,10,0.3,0,1,0.0,5,6,0.833,1,3,4,1,0,4,1,2,11,-5,22:25,0.435,0.3,0.1,0.6,4.5,14.3,9.2,7.8,0.0,16.8,7.3,27.0,91.0,109.0,20191102
76,Norman Powell,Toronto Raptors,19:18,1,5,0.2,1,3,0.333,1,2,0.5,1,4,5,2,1,0,1,0,4,-9,19:18,0.34,0.3,0.6,0.4,5.2,22.1,13.4,15.8,2.5,0.0,14.5,15.8,80.0,113.0,20191102
77,Matt Thomas,Toronto Raptors,8:49,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,5,-8,8:49,0.833,0.833,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,143.0,125.0,20191102
78,Terence Davis,Toronto Raptors,8:43,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,1,2,6,8:43,0.5,0.5,0.0,0.0,11.5,12.2,11.8,0.0,5.6,0.0,0.0,10.2,119.0,109.0,20191102
79,Chris Boucher,Toronto Raptors,4:09,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-6,4:09,0.0,0.0,0.0,0.0,24.1,0.0,12.4,0.0,0.0,0.0,0.0,0.0,239.0,125.0,20191102
80,Stanley Johnson,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
81,Rondae Hollis-Jefferson,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
82,Malcolm Miller,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
83,Team Totals,Toronto Raptors,240,34,84,0.405,15,36,0.417,22,25,0.88,7,35,42,24,5,6,13,22,105,0,240,0.553,0.494,0.429,0.298,14.6,77.8,45.2,70.6,5.1,11.8,12.0,100.0,106.2,116.3,20191102
84,Kyle Lowry,Toronto Raptors,39:54,8,15,0.533,5,7,0.714,3,4,0.75,0,2,2,6,2,0,6,5,24,-6,39:54,0.716,0.7,0.467,0.267,0.0,5.1,3.0,21.6,2.4,0.0,26.4,26.1,106.0,121.0,20191106
85,OG Anunoby,Toronto Raptors,37:25,7,10,0.7,3,4,0.75,1,3,0.333,0,6,6,5,0,3,0,3,18,7,37:25,0.795,0.85,0.4,0.3,0.0,16.4,9.6,18.9,0.0,7.5,0.0,13.9,159.0,118.0,20191106
86,Pascal Siakam,Toronto Raptors,37:02,8,13,0.615,0,3,0.0,7,8,0.875,1,12,13,5,2,0,3,1,23,9,37:02,0.696,0.615,0.231,0.615,3.9,33.1,21.1,19.9,2.5,0.0,15.4,24.2,127.0,111.0,20191106
87,Fred VanVleet,Toronto Raptors,35:06,3,9,0.333,2,3,0.667,4,4,1.0,0,2,2,5,1,0,1,0,12,7,35:06,0.558,0.444,0.333,0.444,0.0,5.8,3.4,17.6,1.3,0.0,8.5,15.4,117.0,123.0,20191106
88,Marc Gasol,Toronto Raptors,24:26,4,6,0.667,1,2,0.5,3,4,0.75,1,3,4,2,1,0,2,2,12,6,24:26,0.773,0.75,0.333,0.667,6.0,12.5,9.8,11.2,1.9,0.0,20.5,18.3,128.0,120.0,20191106
89,Serge Ibaka,Toronto Raptors,23:34,9,16,0.563,1,4,0.25,2,2,1.0,0,6,6,2,2,0,1,2,21,-2,23:34,0.622,0.594,0.25,0.125,0.0,26.0,15.3,16.5,4.0,0.0,5.6,34.8,112.0,110.0,20191106
90,Norman Powell,Toronto Raptors,18:53,2,6,0.333,0,3,0.0,2,2,1.0,0,2,2,1,1,0,0,1,6,3,18:53,0.436,0.333,0.5,0.333,0.0,10.8,6.4,6.7,2.5,0.0,0.0,16.7,94.0,119.0,20191106
91,Matt Thomas,Toronto Raptors,10:59,2,3,0.667,2,3,0.667,2,2,1.0,0,1,1,0,1,0,0,0,8,-3,10:59,1.031,1.0,1.0,0.667,0.0,9.3,5.5,0.0,4.3,0.0,0.0,16.2,190.0,115.0,20191106
92,Terence Davis,Toronto Raptors,7:20,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,5,0,2,7:20,0.0,0.0,0.0,0.0,0.0,13.9,8.2,15.2,0.0,0.0,100.0,6.2,56.0,122.0,20191106
93,Chris Boucher,Toronto Raptors,5:21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,1,0,-3,5:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,17.6,0.0,0.0,233.0,117.0,20191106
94,Stanley Johnson,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
95,Malcolm Miller,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
96,Rondae Hollis-Jefferson,Toronto Raptors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
97,Team Totals,Toronto Raptors,240,43,78,0.551,14,29,0.483,24,29,0.828,2,35,37,28,10,4,14,20,124,0,240,0.683,0.641,0.372,0.372,6.1,74.5,46.3,65.1,9.8,7.8,13.4,100.0,121.4,117.5,20191106
98,Pascal Siakam,Toronto Raptors,38:59,17,28,0.607,5,10,0.5,5,5,1.0,3,7,10,4,0,0,4,4,44,6,38:59,0.728,0.696,0.357,0.179,7.5,15.1,11.6,24.5,0.0,0.0,11.7,34.9,130.0,99.0,20191108
99,Fred VanVleet,Toronto Raptors,36:20,3,15,0.2,3,10,0.3,3,4,0.75,0,5,5,11,3,0,3,3,12,14,36:20,0.358,0.3,0.667,0.267,0.0,11.6,6.2,39.2,3.6,0.0,15.2,21.7,92.0,93.0,20191108
100,OG Anunoby,Toronto Raptors,29:35,7,13,0.538,5,7,0.714,2,2,1.0,2,5,7,4,1,1,1,2,21,12,29:35,0.756,0.731,0.538,0.154,6.6,14.2,10.7,21.9,1.5,2.8,6.7,20.0,148.0,95.0,20191108
101,Marc Gasol,Toronto Raptors,29:15,1,6,0.167,1,3,0.333,2,2,1.0,0,7,7,1,1,1,3,4,5,17,29:15,0.363,0.25,0.5,0.333,0.0,20.2,10.8,4.2,1.5,2.8,30.4,13.4,58.0,93.0,20191108
102,Kyle Lowry,Toronto Raptors,16:12,2,5,0.4,2,5,0.4,0,0,0.0,0,2,2,5,1,0,1,0,6,15,16:12,0.6,0.6,1.0,0.0,0.0,10.4,5.6,42.2,2.7,0.0,16.7,14.7,128.0,96.0,20191108
103,Norman Powell,Toronto Raptors,29:17,6,10,0.6,2,4,0.5,4,5,0.8,0,4,4,0,0,0,1,2,18,28,29:17,0.738,0.7,0.4,0.5,0.0,11.5,6.2,0.0,0.0,0.0,7.6,17.9,131.0,101.0,20191108
