,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
11,Ignas Brazdeikis,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
12,Damyean Dotson,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
13,Team Totals,New York Knicks,240,44,94,0.468,10,30,0.333,13,18,0.722,5,34,39,24,16,1,14,32,111,0,240,0.545,0.521,0.319,0.191,10.9,77.3,43.3,54.5,14.7,1.6,12.1,100.0,101.9,110.2,20191023
14,Julius Randle,New York Knicks,38:34,5,15,0.333,0,2,0.0,4,7,0.571,3,8,11,4,0,0,6,5,14,-2,38:34,0.387,0.333,0.133,0.467,8.5,24.3,16.1,15.7,0.0,0.0,24.9,25.1,77.0,110.0,20191025
15,RJ Barrett,New York Knicks,35:40,7,16,0.438,2,4,0.5,0,3,0.0,0,3,3,3,6,0,5,4,16,0,35:40,0.462,0.5,0.25,0.188,0.0,9.8,4.7,14.1,7.5,0.0,22.4,25.2,78.0,96.0,20191025
16,Marcus Morris,New York Knicks,33:18,3,9,0.333,3,3,1.0,2,3,0.667,1,1,2,0,0,1,1,4,11,-1,33:18,0.533,0.5,0.333,0.333,3.3,3.5,3.4,0.0,0.0,3.5,8.8,13.7,104.0,114.0,20191025
17,Elfrid Payton,New York Knicks,24:07,4,10,0.4,2,3,0.667,0,0,0.0,2,2,4,2,0,0,2,1,10,-7,24:07,0.5,0.5,0.3,0.0,9.0,9.7,9.4,13.3,0.0,0.0,16.7,20.0,99.0,114.0,20191025
18,Mitchell Robinson,New York Knicks,16:35,3,4,0.75,0,0,0.0,0,0,0.0,2,5,7,1,4,1,3,5,6,-4,16:35,0.75,0.75,0.0,0.0,13.2,35.3,23.8,9.9,10.8,7.1,42.9,17.0,96.0,78.0,20191025
19,Kevin Knox,New York Knicks,28:40,5,8,0.625,4,4,1.0,2,2,1.0,0,1,1,2,1,0,0,3,16,2,28:40,0.901,0.875,0.5,0.25,0.0,4.1,2.0,11.3,1.6,0.0,0.0,12.5,185.0,112.0,20191025
20,Allonzo Trier,New York Knicks,23:25,6,7,0.857,3,4,0.75,7,11,0.636,0,3,3,2,1,1,4,5,22,-3,23:25,0.929,1.071,0.571,1.571,0.0,15.0,7.2,16.0,1.9,5.0,25.3,27.2,134.0,105.0,20191025
21,Taj Gibson,New York Knicks,13:59,1,2,0.5,0,0,0.0,0,0,0.0,1,3,4,2,1,0,1,2,2,-2,13:59,0.5,0.5,0.0,0.0,7.8,25.1,16.2,19.9,3.2,0.0,33.3,8.6,107.0,102.0,20191025
22,Wayne Ellington,New York Knicks,11:14,3,4,0.75,3,4,0.75,0,0,0.0,0,2,2,0,0,0,2,0,9,5,11:14,1.125,1.125,1.0,0.0,0.0,20.8,10.1,0.0,0.0,0.0,33.3,21.5,119.0,111.0,20191025
23,Bobby Portis,New York Knicks,9:57,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,1,0,2,2,2,0,9:57,0.5,0.5,0.0,0.0,0.0,23.5,11.4,0.0,4.5,0.0,50.0,16.2,46.0,99.0,20191025
24,Dennis Smith Jr.,New York Knicks,4:31,0,4,0.0,0,1,0.0,1,2,0.5,0,0,0,1,0,1,0,0,1,-8,4:31,0.102,0.0,0.25,0.5,0.0,0.0,0.0,28.0,0.0,25.9,0.0,43.5,39.0,105.0,20191025
25,Frank Ntilikina,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
26,Damyean Dotson,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
27,Team Totals,New York Knicks,240,38,81,0.469,17,25,0.68,16,28,0.571,9,30,39,17,14,4,26,31,109,0,240,0.584,0.574,0.309,0.346,20.5,73.2,45.9,44.7,13.0,9.8,21.8,100.0,101.6,105.3,20191025
28,RJ Barrett,New York Knicks,36:34,9,21,0.429,4,6,0.667,4,7,0.571,3,4,7,3,0,0,4,3,26,-9,36:34,0.54,0.524,0.286,0.333,8.0,10.1,9.1,20.5,0.0,0.0,14.2,30.7,105.0,121.0,20191026
29,Elfrid Payton,New York Knicks,30:46,2,7,0.286,2,3,0.667,2,2,1.0,0,4,4,5,4,0,4,2,8,0,30:46,0.508,0.429,0.429,0.286,0.0,12.0,6.2,28.0,6.1,0.0,33.7,15.5,85.0,107.0,20191026
30,Julius Randle,New York Knicks,29:52,4,12,0.333,0,2,0.0,2,4,0.5,6,4,10,3,1,0,4,1,10,-12,29:52,0.363,0.333,0.167,0.333,19.7,12.4,15.9,19.6,1.6,0.0,22.5,23.8,80.0,117.0,20191026
31,Marcus Morris,New York Knicks,28:41,3,9,0.333,0,2,0.0,6,6,1.0,1,6,7,1,1,0,4,4,12,-1,28:41,0.515,0.333,0.222,0.667,3.4,19.3,11.6,6.4,1.6,0.0,25.6,21.8,88.0,114.0,20191026
32,Mitchell Robinson,New York Knicks,19:51,7,7,1.0,0,0,0.0,3,3,1.0,4,2,6,0,0,3,1,4,17,-9,19:51,1.022,1.0,0.0,0.429,19.7,9.3,14.4,0.0,0.0,14.0,10.7,18.8,181.0,112.0,20191026
33,Bobby Portis,New York Knicks,27:17,3,10,0.3,0,4,0.0,2,2,1.0,2,9,11,1,0,1,2,5,8,-14,27:17,0.368,0.3,0.4,0.2,7.2,30.4,19.2,6.8,0.0,3.4,15.5,18.9,79.0,112.0,20191026
34,Kevin Knox,New York Knicks,25:40,2,7,0.286,0,3,0.0,3,6,0.5,0,8,8,0,0,0,1,1,7,-28,25:40,0.363,0.286,0.429,0.857,0.0,28.8,14.8,0.0,0.0,0.0,9.4,16.6,75.0,115.0,20191026
35,Allonzo Trier,New York Knicks,20:50,0,4,0.0,0,4,0.0,2,2,1.0,0,1,1,1,0,0,1,3,2,-25,20:50,0.205,0.0,1.0,0.5,0.0,4.4,2.3,7.4,0.0,0.0,17.0,11.3,51.0,123.0,20191026
36,Dennis Smith Jr.,New York Knicks,11:21,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,1,0,2,3,0,-15,11:21,0.0,0.0,0.333,0.0,0.0,8.1,4.2,13.6,4.2,0.0,40.0,17.6,11.0,111.0,20191026
37,Taj Gibson,New York Knicks,5:12,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,-4,5:12,0.532,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,133.0,125.0,20191026
38,Damyean Dotson,New York Knicks,3:38,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,2,3:38,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,300.0,125.0,20191026
39,Frank Ntilikina,New York Knicks,0:18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,20191026
40,Wayne Ellington,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
41,Team Totals,New York Knicks,240,31,82,0.378,7,27,0.259,26,34,0.765,16,39,55,15,7,4,23,26,95,0,240,0.49,0.421,0.329,0.415,32.7,75.0,54.5,48.4,6.9,7.7,19.2,100.0,93.3,115.8,20191026
42,RJ Barrett,New York Knicks,40:02,7,15,0.467,0,2,0.0,5,11,0.455,6,9,15,5,0,1,2,3,19,5,40:02,0.479,0.467,0.133,0.733,13.1,23.5,17.8,20.2,0.0,2.4,9.2,21.5,115.0,104.0,20191028
43,Julius Randle,New York Knicks,32:44,5,13,0.385,0,2,0.0,3,5,0.6,7,7,14,5,0,0,8,4,13,9,32:44,0.428,0.385,0.154,0.385,18.7,22.3,20.3,23.9,0.0,0.0,34.5,27.9,79.0,106.0,20191028
44,Marcus Morris,New York Knicks,31:13,4,13,0.308,1,4,0.25,1,1,1.0,0,5,5,0,1,1,1,2,10,-2,31:13,0.372,0.346,0.308,0.077,0.0,16.7,7.6,0.0,1.6,3.1,6.9,18.2,89.0,102.0,20191028
45,Elfrid Payton,New York Knicks,20:42,1,3,0.333,0,0,0.0,1,2,0.5,1,1,2,0,1,0,1,0,3,-4,20:42,0.387,0.333,0.0,0.667,4.2,5.0,4.6,0.0,2.5,0.0,20.5,9.3,78.0,105.0,20191028
46,Mitchell Robinson,New York Knicks,18:20,4,9,0.444,0,0,0.0,2,4,0.5,6,3,9,0,0,2,0,4,10,-24,18:20,0.465,0.444,0.0,0.444,28.6,17.1,23.3,0.0,0.0,10.5,0.0,23.1,126.0,99.0,20191028
47,Bobby Portis,New York Knicks,29:40,10,14,0.714,4,4,1.0,4,5,0.8,4,7,11,2,0,2,0,1,28,31,29:40,0.864,0.857,0.286,0.357,11.8,24.6,17.6,14.8,0.0,6.5,0.0,21.5,189.0,101.0,20191028
48,Frank Ntilikina,New York Knicks,22:16,0,6,0.0,0,4,0.0,0,0,0.0,0,2,2,2,0,0,3,2,0,-3,22:16,0.0,0.0,0.667,0.0,0.0,9.4,4.3,11.3,0.0,0.0,33.3,15.9,16.0,109.0,20191028
49,Wayne Ellington,New York Knicks,21:47,3,8,0.375,2,7,0.286,0,0,0.0,0,2,2,2,0,0,0,0,8,21,21:47,0.5,0.5,0.875,0.0,0.0,9.6,4.4,14.0,0.0,0.0,0.0,14.4,136.0,110.0,20191028
50,Kevin Knox,New York Knicks,16:36,4,9,0.444,2,5,0.4,4,4,1.0,1,1,2,2,1,0,2,3,14,3,16:36,0.651,0.556,0.556,0.444,5.3,6.3,5.7,21.9,3.1,0.0,15.7,30.2,131.0,103.0,20191028
51,Taj Gibson,New York Knicks,6:40,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-1,6:40,0.0,0.0,1.0,0.0,0.0,15.7,7.1,18.9,0.0,0.0,0.0,5.9,66.0,108.0,20191028
52,Ignas Brazdeikis,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
53,Allonzo Trier,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
54,Damyean Dotson,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
55,Team Totals,New York Knicks,240,38,91,0.418,9,29,0.31,20,32,0.625,25,38,63,19,3,6,17,19,105,0,240,0.5,0.467,0.319,0.352,45.5,82.6,62.4,50.0,3.2,12.0,13.9,100.0,111.5,104.1,20191028
56,Julius Randle,New York Knicks,36:40,7,13,0.538,0,2,0.0,2,3,0.667,3,7,10,7,0,1,3,3,16,-16,36:40,0.559,0.538,0.154,0.231,8.2,19.1,13.6,42.0,0.0,2.3,17.3,22.3,109.0,109.0,20191030
57,Marcus Morris,New York Knicks,31:19,2,11,0.182,1,5,0.2,4,5,0.8,1,4,5,0,1,4,3,2,9,-16,31:19,0.341,0.227,0.455,0.455,3.2,12.8,8.0,0.0,1.8,10.9,18.5,24.4,62.0,103.0,20191030
58,RJ Barrett,New York Knicks,30:45,4,11,0.364,1,4,0.25,0,2,0.0,0,2,2,2,0,0,2,2,9,-20,30:45,0.379,0.409,0.364,0.182,0.0,6.5,3.3,12.6,0.0,0.0,14.4,21.3,69.0,117.0,20191030
59,Mitchell Robinson,New York Knicks,19:28,4,6,0.667,0,0,0.0,4,4,1.0,2,3,5,2,0,3,0,1,12,-9,19:28,0.773,0.667,0.0,0.667,10.3,15.4,12.8,23.3,0.0,13.2,0.0,18.8,168.0,104.0,20191030
60,Wayne Ellington,New York Knicks,19:10,1,8,0.125,0,5,0.0,0,1,0.0,0,2,2,0,0,0,0,1,2,-17,19:10,0.118,0.125,0.625,0.125,0.0,10.4,5.2,0.0,0.0,0.0,0.0,20.8,26.0,115.0,20191030
61,Frank Ntilikina,New York Knicks,29:17,3,8,0.375,1,3,0.333,0,0,0.0,1,3,4,4,0,0,0,2,7,2,29:17,0.438,0.438,0.375,0.0,3.4,10.2,6.8,25.1,0.0,0.0,0.0,12.9,109.0,115.0,20191030
62,Bobby Portis,New York Knicks,29:03,5,11,0.455,2,7,0.286,0,0,0.0,2,8,10,0,0,0,0,1,12,-1,29:03,0.545,0.545,0.636,0.0,6.9,27.5,17.2,0.0,0.0,0.0,0.0,17.9,113.0,107.0,20191030
63,Kevin Knox,New York Knicks,22:30,3,10,0.3,2,5,0.4,2,2,1.0,1,2,3,2,0,1,1,1,10,5,22:30,0.46,0.4,0.5,0.2,4.4,8.9,6.7,17.3,0.0,3.8,8.4,24.9,95.0,113.0,20191030
64,Damyean Dotson,New York Knicks,13:04,0,0,0.0,0,0,0.0,2,3,0.667,0,2,2,2,0,0,1,1,2,10,13:04,0.758,0.0,0.0,0.0,0.0,15.3,7.7,23.7,0.0,0.0,43.1,8.4,109.0,113.0,20191030
65,Taj Gibson,New York Knicks,8:44,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,4,2,8:44,0.5,0.5,0.0,0.0,0.0,11.5,5.7,0.0,0.0,9.8,20.0,27.0,72.0,108.0,20191030
66,Ignas Brazdeikis,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
67,Allonzo Trier,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
68,Team Totals,New York Knicks,240,31,82,0.378,7,31,0.226,14,20,0.7,10,34,44,19,1,10,11,15,83,0,240,0.457,0.421,0.378,0.244,20.8,70.8,45.8,61.3,1.2,17.9,10.8,100.0,95.7,109.5,20191030
69,Marcus Morris,New York Knicks,39:16,8,17,0.471,5,8,0.625,8,11,0.727,2,7,9,3,2,0,1,4,29,-3,39:16,0.664,0.618,0.471,0.647,4.3,22.5,11.6,13.5,2.5,0.0,4.4,24.2,138.0,107.0,20191101
70,RJ Barrett,New York Knicks,39:07,5,17,0.294,1,4,0.25,4,6,0.667,2,5,7,5,1,1,2,3,15,-2,39:07,0.382,0.324,0.235,0.353,4.3,16.1,9.0,19.9,1.3,3.1,9.2,23.0,91.0,108.0,20191101
71,Frank Ntilikina,New York Knicks,37:46,4,9,0.444,2,4,0.5,0,0,0.0,1,2,3,2,3,1,1,4,10,-5,37:46,0.556,0.556,0.444,0.0,2.2,6.7,4.0,8.0,3.9,3.2,10.0,11.0,111.0,103.0,20191101
72,Julius Randle,New York Knicks,33:38,3,7,0.429,0,3,0.0,2,3,0.667,2,8,10,5,1,0,6,1,8,-5,33:38,0.481,0.429,0.429,0.429,5.0,30.0,15.0,21.8,1.5,0.0,41.9,17.7,75.0,109.0,20191101
73,Mitchell Robinson,New York Knicks,16:16,3,5,0.6,0,0,0.0,0,1,0.0,2,4,6,0,0,2,1,3,6,-4,16:16,0.551,0.6,0.0,0.2,10.4,31.1,18.6,0.0,0.0,14.8,15.5,16.5,99.0,101.0,20191101
74,Kevin Knox,New York Knicks,28:42,5,12,0.417,2,7,0.286,0,0,0.0,3,1,4,3,1,0,0,2,12,4,28:42,0.5,0.5,0.583,0.0,8.8,4.4,7.0,17.5,1.7,0.0,0.0,17.4,123.0,111.0,20191101
75,Wayne Ellington,New York Knicks,24:25,3,10,0.3,3,10,0.3,0,0,0.0,0,5,5,3,1,0,1,2,9,8,24:25,0.45,0.45,1.0,0.0,0.0,25.9,10.3,19.0,2.0,0.0,9.1,18.8,97.0,108.0,20191101
76,Bobby Portis,New York Knicks,20:50,6,16,0.375,1,2,0.5,0,0,0.0,4,3,7,1,0,0,1,4,13,-3,20:50,0.406,0.406,0.125,0.0,16.2,18.2,17.0,9.9,0.0,0.0,5.9,34.0,93.0,114.0,20191101
77,Damyean Dotson,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
78,Allonzo Trier,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
79,Ignas Brazdeikis,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
80,Taj Gibson,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
81,Team Totals,New York Knicks,240,37,93,0.398,14,38,0.368,14,21,0.667,16,35,51,22,9,4,13,23,102,0,240,0.499,0.473,0.409,0.226,28.1,92.1,53.7,59.5,9.3,10.0,11.3,100.0,105.3,107.4,20191101
82,RJ Barrett,New York Knicks,40:44,8,20,0.4,1,5,0.2,5,9,0.556,1,3,4,3,1,1,2,0,22,-22,40:44,0.459,0.425,0.25,0.45,2.4,9.1,5.4,15.7,1.2,2.6,7.7,28.7,92.0,119.0,20191103
83,Marcus Morris,New York Knicks,34:54,9,14,0.643,4,6,0.667,6,7,0.857,1,5,6,2,0,1,1,5,28,-11,34:54,0.82,0.786,0.429,0.5,2.8,17.6,9.4,14.0,0.0,3.0,5.5,23.3,154.0,119.0,20191103
84,Julius Randle,New York Knicks,26:56,4,13,0.308,0,3,0.0,0,0,0.0,1,6,7,2,0,0,1,2,8,-27,26:56,0.308,0.308,0.231,0.0,3.6,27.4,14.2,14.3,0.0,0.0,7.1,23.4,69.0,119.0,20191103
85,Bobby Portis,New York Knicks,20:00,1,6,0.167,0,1,0.0,0,0,0.0,2,4,6,1,1,0,2,2,2,-23,20:00,0.167,0.167,0.167,0.0,9.8,24.6,16.4,8.1,2.5,0.0,25.0,18.0,46.0,113.0,20191103
86,Frank Ntilikina,New York Knicks,14:56,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,3,1,0,0,3,2,-11,14:56,0.333,0.333,0.667,0.0,0.0,16.5,7.3,33.5,3.3,0.0,0.0,9.0,102.0,113.0,20191103
87,Wayne Ellington,New York Knicks,24:54,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,1,1,0,1,4,3,-3,24:54,0.375,0.375,1.0,0.0,0.0,4.9,2.2,6.4,2.0,0.0,20.0,9.0,67.0,119.0,20191103
88,Mitchell Robinson,New York Knicks,24:34,4,4,1.0,0,0,0.0,2,3,0.667,3,2,5,0,1,2,0,4,10,5,24:34,0.94,1.0,0.0,0.75,12.0,10.0,11.1,0.0,2.0,8.5,0.0,9.7,194.0,113.0,20191103
89,Allonzo Trier,New York Knicks,24:00,3,9,0.333,2,5,0.4,3,4,0.75,1,3,4,4,0,1,3,3,11,-6,24:00,0.511,0.444,0.556,0.444,4.1,15.4,9.1,30.8,0.0,4.3,21.8,25.8,93.0,119.0,20191103
90,Kevin Knox,New York Knicks,20:40,0,4,0.0,0,3,0.0,2,6,0.333,0,3,3,1,1,0,1,0,2,-3,20:40,0.151,0.0,0.75,1.5,0.0,17.9,7.9,7.3,2.4,0.0,13.1,16.6,35.0,116.0,20191103
91,Ignas Brazdeikis,New York Knicks,4:11,1,2,0.5,0,1,0.0,2,2,1.0,0,0,0,1,0,0,1,0,4,-2,4:11,0.694,0.5,0.5,1.0,0.0,0.0,0.0,55.9,0.0,0.0,25.8,41.7,112.0,126.0,20191103
92,Damyean Dotson,New York Knicks,4:11,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-2,4:11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,21.5,0.0,126.0,20191103
93,Taj Gibson,New York Knicks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
94,Team Totals,New York Knicks,240,32,80,0.4,8,31,0.258,20,31,0.645,9,29,38,18,6,5,13,23,92,0,240,0.491,0.45,0.388,0.388,18.4,74.4,43.2,56.3,6.2,10.9,12.2,100.0,95.4,117.2,20191103
95,Frank Ntilikina,New York Knicks,38:39,5,7,0.714,1,1,1.0,0,2,0.0,1,0,1,4,1,3,2,2,11,-13,38:39,0.698,0.786,0.143,0.286,3.1,0.0,1.7,15.1,1.3,7.6,20.2,12.0,118.0,127.0,20191106
96,RJ Barrett,New York Knicks,33:42,4,12,0.333,1,2,0.5,6,11,0.545,0,6,6,8,2,0,3,3,15,-23,33:42,0.445,0.375,0.167,0.917,0.0,25.9,11.7,34.2,3.0,0.0,15.1,27.6,94.0,124.0,20191106
97,Marcus Morris,New York Knicks,32:57,7,14,0.5,3,7,0.429,1,1,1.0,0,4,4,1,3,0,3,2,18,-19,32:57,0.623,0.607,0.5,0.071,0.0,17.7,8.0,5.1,4.6,0.0,17.2,24.8,96.0,122.0,20191106
98,Julius Randle,New York Knicks,32:20,8,15,0.533,3,5,0.6,1,2,0.5,1,2,3,2,1,1,4,5,20,-22,32:20,0.63,0.633,0.333,0.133,3.7,9.0,6.1,10.9,1.6,3.0,20.1,28.9,97.0,128.0,20191106
99,Mitchell Robinson,New York Knicks,7:55,3,4,0.75,0,0,0.0,0,0,0.0,2,2,4,1,0,0,0,1,6,0,7:55,0.75,0.75,0.0,0.0,30.3,36.7,33.2,29.1,0.0,0.0,0.0,23.7,162.0,129.0,20191106
100,Kevin Knox,New York Knicks,26:52,5,7,0.714,2,3,0.667,2,2,1.0,0,2,2,1,2,0,1,1,14,-13,26:52,0.888,0.857,0.429,0.286,0.0,10.8,4.9,5.9,3.7,0.0,11.3,15.5,148.0,125.0,20191106
101,Taj Gibson,New York Knicks,21:37,3,4,0.75,0,0,0.0,0,0,0.0,0,4,4,4,0,0,0,3,6,-6,21:37,0.75,0.75,0.0,0.0,0.0,26.9,12.2,27.5,0.0,0.0,0.0,8.7,167.0,131.0,20191106
102,Bobby Portis,New York Knicks,20:30,1,6,0.167,0,1,0.0,1,1,1.0,1,4,5,1,0,0,0,2,3,-8,20:30,0.233,0.167,0.167,0.167,5.9,28.4,16.0,6.4,0.0,0.0,0.0,14.7,68.0,131.0,20191106
103,Wayne Ellington,New York Knicks,14:19,1,5,0.2,0,4,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,-8,14:19,0.2,0.2,0.8,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,16.4,63.0,136.0,20191106
104,Allonzo Trier,New York Knicks,3:43,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,0,5,4,3:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,135.0,20191106
