,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
10,Garrison Mathews,Washington Wizards,0:37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,3,0:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,230.0,110.0,20191023
11,Justin Robinson,Washington Wizards,0:37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,20191023
12,Isaiah Thomas,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
13,Team Totals,Washington Wizards,240,37,93,0.398,11,41,0.268,15,18,0.833,11,36,47,26,6,3,17,32,100,0,240,0.495,0.457,0.441,0.194,21.2,87.8,50.5,70.3,5.8,7.5,14.4,100.0,96.4,104.2,20191023
14,Rui Hachimura,Washington Wizards,34:39,8,20,0.4,0,4,0.0,3,3,1.0,1,4,5,2,1,0,1,1,19,10,34:39,0.446,0.4,0.2,0.15,2.8,12.0,7.2,9.9,1.3,0.0,4.5,26.6,92.0,86.0,20191025
15,Bradley Beal,Washington Wizards,34:33,7,22,0.318,3,11,0.273,0,1,0.0,0,6,6,3,1,1,3,3,17,3,34:33,0.379,0.386,0.5,0.045,0.0,18.1,8.7,14.2,1.3,2.3,11.8,30.4,71.0,83.0,20191025
16,Ish Smith,Washington Wizards,32:47,2,8,0.25,0,3,0.0,0,0,0.0,0,2,2,5,1,0,0,3,4,7,32:47,0.25,0.25,0.375,0.0,0.0,6.4,3.1,20.3,1.4,0.0,0.0,10.1,78.0,87.0,20191025
17,Thomas Bryant,Washington Wizards,31:27,9,16,0.563,3,7,0.429,0,0,0.0,4,7,11,2,2,3,2,0,21,3,31:27,0.656,0.656,0.438,0.0,12.2,23.2,17.5,12.1,2.9,7.6,11.1,23.6,120.0,75.0,20191025
18,Isaac Bonga,Washington Wizards,24:02,2,4,0.5,0,1,0.0,2,2,1.0,0,6,6,2,2,0,0,5,6,-1,24:02,0.615,0.5,0.25,0.5,0.0,26.1,12.5,11.4,3.8,0.0,0.0,8.4,138.0,77.0,20191025
19,Dāvis Bertāns,Washington Wizards,27:28,5,12,0.417,3,9,0.333,0,0,0.0,0,3,3,2,1,0,2,3,13,16,27:28,0.542,0.542,0.75,0.0,0.0,11.4,5.5,11.5,1.7,0.0,14.3,21.0,93.0,85.0,20191025
20,Moritz Wagner,Washington Wizards,16:33,4,7,0.571,1,2,0.5,1,2,0.5,1,6,7,0,0,1,5,1,10,9,16:33,0.635,0.643,0.286,0.286,5.8,37.8,21.1,0.0,0.0,4.8,38.8,32.1,71.0,80.0,20191025
21,Chris Chiozza,Washington Wizards,15:13,0,4,0.0,0,1,0.0,0,0,0.0,0,1,1,4,1,1,1,2,0,5,15:13,0.0,0.0,0.25,0.0,0.0,6.9,3.3,32.4,3.0,5.3,20.0,13.5,40.0,79.0,20191025
22,Garrison Mathews,Washington Wizards,13:04,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,1,3,0,5,13:04,0.0,0.0,1.0,0.0,0.0,8.0,3.8,9.4,0.0,0.0,33.3,9.5,18.0,89.0,20191025
23,Admiral Schofield,Washington Wizards,10:14,2,2,1.0,1,1,1.0,2,2,1.0,2,3,5,0,0,0,0,0,7,3,10:14,1.215,1.25,0.5,1.0,18.8,30.6,24.4,0.0,0.0,0.0,0.0,11.6,245.0,85.0,20191025
24,Justin Robinson,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
25,Isaiah Thomas,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
26,Jordan McRae,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
27,Team Totals,Washington Wizards,240,39,97,0.402,11,41,0.268,8,10,0.8,8,39,47,21,9,6,15,21,97,0,240,0.478,0.459,0.423,0.103,16.0,84.8,49.0,53.8,8.7,10.0,12.9,100.0,93.4,81.8,20191025
28,Bradley Beal,Washington Wizards,38:26,8,25,0.32,3,8,0.375,6,7,0.857,1,4,5,11,0,1,3,2,25,-5,38:26,0.445,0.38,0.32,0.28,3.1,9.3,6.6,37.1,0.0,1.6,9.7,33.9,104.0,126.0,20191026
29,Rui Hachimura,Washington Wizards,37:59,8,14,0.571,0,1,0.0,0,0,0.0,3,5,8,3,1,1,2,0,16,-5,37:59,0.571,0.571,0.071,0.0,9.5,11.7,10.8,10.3,1.2,1.6,12.5,17.7,113.0,122.0,20191026
30,Thomas Bryant,Washington Wizards,30:25,4,11,0.364,1,4,0.25,1,2,0.5,0,7,7,1,0,2,2,3,10,-6,30:25,0.421,0.409,0.364,0.182,0.0,20.5,11.8,3.9,0.0,3.9,14.4,19.1,75.0,119.0,20191026
31,Ish Smith,Washington Wizards,29:22,8,13,0.615,2,3,0.667,1,2,0.5,2,3,5,4,1,0,1,1,19,-3,29:22,0.684,0.692,0.231,0.154,8.2,9.1,8.7,19.3,1.6,0.0,6.7,21.2,137.0,123.0,20191026
32,Isaac Bonga,Washington Wizards,25:59,2,4,0.5,0,0,0.0,0,1,0.0,1,5,6,4,1,0,0,3,4,7,25:59,0.45,0.5,0.0,0.25,4.6,17.1,11.8,17.1,1.8,0.0,0.0,7.2,132.0,119.0,20191026
33,Dāvis Bertāns,Washington Wizards,32:29,7,7,1.0,5,5,1.0,4,5,0.8,0,2,2,1,0,1,0,0,23,-6,32:29,1.25,1.357,0.714,0.714,0.0,5.5,3.1,4.0,0.0,1.8,0.0,11.9,245.0,128.0,20191026
34,Isaiah Thomas,Washington Wizards,19:37,6,14,0.429,4,10,0.4,0,0,0.0,0,3,3,5,0,0,2,2,16,2,19:37,0.571,0.571,0.714,0.0,0.0,13.6,7.8,37.9,0.0,0.0,12.5,34.2,110.0,124.0,20191026
35,Moritz Wagner,Washington Wizards,17:35,4,7,0.571,1,3,0.333,0,0,0.0,1,3,4,1,0,3,2,4,9,4,17:35,0.643,0.643,0.429,0.0,6.8,15.2,11.6,7.6,0.0,10.2,22.2,21.5,101.0,117.0,20191026
36,Admiral Schofield,Washington Wizards,8:08,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,8:08,0.0,0.0,0.0,0.0,0.0,10.9,6.3,0.0,0.0,0.0,0.0,0.0,0.0,126.0,20191026
37,Justin Robinson,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
38,Chris Chiozza,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
39,Jordan McRae,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
40,Garrison Mathews,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
41,Team Totals,Washington Wizards,240,47,95,0.495,16,34,0.471,12,17,0.706,8,33,41,30,3,8,12,15,122,0,240,0.595,0.579,0.358,0.179,20.0,61.1,43.6,63.8,3.0,10.0,10.5,100.0,120.1,122.1,20191026
42,Bradley Beal,Washington Wizards,40:30,14,20,0.7,7,12,0.583,11,12,0.917,2,4,6,8,3,0,5,4,46,8,40:30,0.91,0.875,0.6,0.6,6.6,9.9,8.5,23.5,3.2,0.0,16.5,29.2,161.0,141.0,20191030
43,Rui Hachimura,Washington Wizards,35:31,9,15,0.6,3,3,1.0,2,2,1.0,2,3,5,0,0,0,1,2,23,-12,35:31,0.724,0.7,0.2,0.133,7.5,8.4,8.0,0.0,0.0,0.0,5.9,18.6,145.0,150.0,20191030
44,Thomas Bryant,Washington Wizards,34:18,5,10,0.5,0,1,0.0,3,4,0.75,1,11,12,5,1,4,1,1,13,-6,34:18,0.553,0.5,0.1,0.4,3.9,32.1,20.0,14.0,1.3,11.4,7.8,14.5,133.0,133.0,20191030
45,Isaac Bonga,Washington Wizards,24:40,3,4,0.75,0,0,0.0,0,0,0.0,2,1,3,2,0,0,2,5,6,-16,24:40,0.75,0.75,0.0,0.0,10.8,4.1,6.9,7.6,0.0,0.0,33.3,9.5,125.0,151.0,20191030
46,Ish Smith,Washington Wizards,23:17,3,6,0.5,0,2,0.0,0,2,0.0,0,1,1,3,0,0,1,2,6,-7,23:17,0.436,0.5,0.333,0.333,0.0,4.3,2.5,12.2,0.0,0.0,12.7,13.2,101.0,151.0,20191030
47,Dāvis Bertāns,Washington Wizards,26:57,7,10,0.7,6,9,0.667,1,1,1.0,0,3,3,2,0,0,0,4,21,4,26:57,1.006,1.0,0.9,0.1,0.0,11.1,6.4,8.0,0.0,0.0,0.0,15.1,203.0,148.0,20191030
48,Isaiah Thomas,Washington Wizards,24:21,6,11,0.545,2,4,0.5,3,3,1.0,1,1,2,10,1,0,5,5,17,7,24:21,0.69,0.636,0.364,0.273,5.5,4.1,4.7,43.6,1.8,0.0,28.9,27.8,129.0,147.0,20191030
49,Troy Brown Jr.,Washington Wizards,16:43,5,7,0.714,2,4,0.5,2,2,1.0,1,2,3,0,0,0,1,2,14,12,16:43,0.888,0.857,0.571,0.286,8.0,12.0,10.3,0.0,0.0,0.0,11.3,20.8,158.0,148.0,20191030
50,Moritz Wagner,Washington Wizards,13:42,5,8,0.625,0,1,0.0,2,3,0.667,2,3,5,1,1,0,3,2,12,5,13:42,0.644,0.625,0.125,0.375,19.5,21.9,20.9,8.9,3.2,0.0,24.4,35.2,109.0,137.0,20191030
51,Justin Robinson,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
52,Jordan McRae,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
53,Team Totals,Washington Wizards,240,57,91,0.626,20,36,0.556,24,29,0.828,11,29,40,31,6,4,19,27,158,0,240,0.761,0.736,0.396,0.319,30.6,60.4,47.6,54.4,5.5,8.2,15.5,100.0,144.1,145.0,20191030
54,Ish Smith,Washington Wizards,31:17,3,8,0.375,1,2,0.5,0,0,0.0,1,2,3,4,1,1,0,2,7,-1,31:17,0.438,0.438,0.25,0.0,3.0,9.0,5.4,18.9,1.3,2.8,0.0,9.9,109.0,114.0,20191102
55,Bradley Beal,Washington Wizards,27:53,8,19,0.421,3,8,0.375,11,13,0.846,0,0,0,1,1,0,6,1,30,-41,27:53,0.607,0.5,0.421,0.684,0.0,0.0,0.0,7.4,1.5,0.0,19.5,42.7,97.0,116.0,20191102
56,Rui Hachimura,Washington Wizards,22:29,2,11,0.182,0,2,0.0,0,0,0.0,1,1,2,0,0,0,1,2,4,-28,22:29,0.182,0.182,0.182,0.0,4.1,6.3,5.0,0.0,0.0,0.0,8.3,20.7,40.0,119.0,20191102
57,Thomas Bryant,Washington Wizards,19:47,1,6,0.167,0,2,0.0,1,2,0.5,1,9,10,2,2,1,1,3,3,-27,19:47,0.218,0.167,0.333,0.333,4.7,64.2,28.2,14.0,4.2,4.4,12.7,15.4,59.0,103.0,20191102
58,Isaac Bonga,Washington Wizards,18:05,0,5,0.0,0,1,0.0,3,4,0.75,1,2,3,1,2,0,1,2,3,-5,18:05,0.222,0.0,0.2,0.8,5.1,15.6,9.3,7.2,4.6,0.0,12.9,16.6,56.0,109.0,20191102
59,Moritz Wagner,Washington Wizards,28:13,6,9,0.667,0,2,0.0,2,2,1.0,1,4,5,0,2,0,2,4,14,5,28:13,0.709,0.667,0.222,0.222,3.3,20.0,9.9,0.0,2.9,0.0,16.8,16.3,114.0,112.0,20191102
60,Dāvis Bertāns,Washington Wizards,27:07,2,10,0.2,2,7,0.286,2,2,1.0,0,3,3,2,0,0,1,2,8,-11,27:07,0.368,0.3,0.7,0.2,0.0,15.6,6.2,10.6,0.0,0.0,8.4,17.0,77.0,119.0,20191102
61,Troy Brown Jr.,Washington Wizards,21:49,2,4,0.5,0,1,0.0,0,0,0.0,2,3,5,2,3,1,0,1,4,-8,21:49,0.5,0.5,0.25,0.0,8.5,19.4,12.8,13.5,5.7,4.0,0.0,7.1,130.0,102.0,20191102
62,Isaiah Thomas,Washington Wizards,19:27,6,14,0.429,2,6,0.333,2,2,1.0,0,4,4,7,0,1,3,0,16,-14,19:27,0.538,0.5,0.429,0.143,0.0,29.0,11.5,77.8,0.0,4.5,16.8,35.6,103.0,114.0,20191102
63,Admiral Schofield,Washington Wizards,14:48,5,5,1.0,3,3,1.0,2,2,1.0,0,1,1,0,0,0,0,1,15,10,14:48,1.276,1.3,0.6,0.4,0.0,9.5,3.8,0.0,0.0,0.0,0.0,15.4,257.0,119.0,20191102
64,Justin Robinson,Washington Wizards,9:05,2,4,0.5,1,1,1.0,0,0,0.0,1,2,3,2,0,0,2,0,5,10,9:05,0.625,0.625,0.25,0.0,10.2,31.1,18.4,40.0,0.0,0.0,33.3,25.6,96.0,118.0,20191102
65,Team Totals,Washington Wizards,240,37,95,0.389,12,35,0.343,23,27,0.852,8,31,39,21,11,4,17,18,109,0,240,0.51,0.453,0.368,0.284,15.4,91.2,45.3,56.8,9.5,7.3,13.7,100.0,94.4,113.4,20191102
66,Bradley Beal,Washington Wizards,32:22,8,17,0.471,1,4,0.25,5,8,0.625,3,2,5,6,1,0,5,1,22,-2,32:22,0.536,0.5,0.235,0.471,10.6,7.2,8.9,28.6,1.6,0.0,19.6,32.9,102.0,109.0,20191104
67,Thomas Bryant,Washington Wizards,26:30,6,10,0.6,1,2,0.5,1,2,0.5,2,5,7,1,0,1,2,5,14,-5,26:30,0.643,0.65,0.2,0.2,8.6,22.1,15.3,5.6,0.0,3.3,15.5,20.3,113.0,105.0,20191104
68,Isaiah Thomas,Washington Wizards,24:26,4,12,0.333,1,5,0.2,0,0,0.0,0,2,2,6,1,1,0,0,9,-6,24:26,0.375,0.375,0.417,0.0,0.0,9.6,4.7,33.5,2.1,3.6,0.0,20.5,106.0,105.0,20191104
69,Isaac Bonga,Washington Wizards,22:48,2,5,0.4,0,1,0.0,1,1,1.0,1,2,3,1,0,0,0,0,5,16,22:48,0.46,0.4,0.2,0.2,5.0,10.3,7.6,5.4,0.0,0.0,0.0,10.0,118.0,112.0,20191104
70,Rui Hachimura,Washington Wizards,16:18,5,7,0.714,1,2,0.5,1,1,1.0,2,2,4,3,1,0,1,4,12,-2,16:18,0.806,0.786,0.286,0.143,14.0,14.4,14.2,31.2,3.1,0.0,11.8,21.6,152.0,103.0,20191104
71,Troy Brown Jr.,Washington Wizards,30:30,5,10,0.5,0,1,0.0,4,4,1.0,2,8,10,4,3,0,1,1,14,16,30:30,0.595,0.5,0.1,0.4,7.5,30.7,19.0,17.9,4.9,0.0,7.8,17.5,132.0,92.0,20191104
72,Dāvis Bertāns,Washington Wizards,22:14,3,7,0.429,3,6,0.5,0,0,0.0,1,0,1,0,1,1,0,4,9,7,22:14,0.643,0.643,0.857,0.0,5.1,0.0,2.6,0.0,2.3,3.9,0.0,13.1,138.0,108.0,20191104
73,Moritz Wagner,Washington Wizards,21:30,4,7,0.571,0,1,0.0,4,4,1.0,1,3,4,0,2,3,0,4,12,21,21:30,0.685,0.571,0.143,0.571,5.3,16.3,10.8,0.0,4.7,12.2,0.0,17.0,152.0,92.0,20191104
74,Ish Smith,Washington Wizards,20:24,3,9,0.333,0,2,0.0,0,0,0.0,0,2,2,5,0,0,2,1,6,19,20:24,0.333,0.333,0.222,0.0,0.0,11.5,5.7,32.7,0.0,0.0,18.2,22.5,79.0,111.0,20191104
75,C.J. Miles,Washington Wizards,19:10,3,8,0.375,1,5,0.2,5,5,1.0,1,1,2,1,0,1,0,2,12,16,19:10,0.588,0.438,0.625,0.625,6.0,6.1,6.0,7.1,0.0,4.6,0.0,22.2,140.0,111.0,20191104
76,Justin Robinson,Washington Wizards,1:54,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,116.0,20191104
77,Admiral Schofield,Washington Wizards,1:54,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,1:54,0.0,0.0,0.0,0.0,0.0,61.6,30.4,0.0,0.0,0.0,0.0,0.0,0.0,90.0,20191104
78,Team Totals,Washington Wizards,240,43,93,0.462,8,29,0.276,21,25,0.84,13,28,41,27,9,7,11,23,115,0,240,0.553,0.505,0.312,0.269,31.0,68.3,49.4,62.8,9.4,12.7,9.6,100.0,120.2,103.5,20191104
79,Bradley Beal,Washington Wizards,41:27,12,29,0.414,1,12,0.083,5,5,1.0,3,2,5,5,0,0,3,4,30,-10,41:27,0.481,0.431,0.414,0.172,6.8,5.1,6.0,25.1,0.0,0.0,8.8,33.2,105.0,125.0,20191106
80,Thomas Bryant,Washington Wizards,34:13,6,10,0.6,1,2,0.5,7,7,1.0,3,8,11,2,0,0,1,3,20,-11,34:13,0.765,0.65,0.2,0.7,8.3,24.9,16.1,9.8,0.0,0.0,7.1,16.5,158.0,119.0,20191106
81,Rui Hachimura,Washington Wizards,20:50,0,5,0.0,0,1,0.0,0,0,0.0,1,7,8,1,0,0,1,0,0,-19,20:50,0.0,0.0,0.2,0.0,4.5,35.8,19.2,6.2,0.0,0.0,16.7,11.6,22.0,116.0,20191106
82,Isaiah Thomas,Washington Wizards,19:41,3,10,0.3,2,4,0.5,2,2,1.0,0,0,0,4,0,0,3,1,10,-16,19:41,0.46,0.4,0.4,0.2,0.0,0.0,0.0,32.9,0.0,0.0,21.6,28.4,89.0,127.0,20191106
83,Isaac Bonga,Washington Wizards,10:32,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,0,1,0,2,2,0,-6,10:32,0.0,0.0,0.0,0.0,8.9,20.3,14.2,0.0,4.5,0.0,50.0,15.3,14.0,110.0,20191106
84,Dāvis Bertāns,Washington Wizards,28:39,4,8,0.5,3,6,0.5,0,0,0.0,1,3,4,2,1,0,1,3,11,-3,28:39,0.688,0.688,0.75,0.0,3.3,11.2,7.0,11.1,1.7,0.0,11.1,12.6,130.0,120.0,20191106
85,Ish Smith,Washington Wizards,28:16,1,5,0.2,0,2,0.0,3,3,1.0,2,3,5,7,1,1,3,4,5,1,28:16,0.396,0.2,0.4,0.6,6.7,11.3,8.8,33.7,1.7,2.7,32.2,13.3,95.0,118.0,20191106
86,C.J. Miles,Washington Wizards,23:20,6,11,0.545,3,6,0.5,0,0,0.0,1,1,2,3,0,2,0,3,15,10,23:20,0.682,0.682,0.545,0.0,4.0,4.6,4.3,25.0,0.0,6.4,0.0,19.0,149.0,121.0,20191106
87,Troy Brown Jr.,Washington Wizards,17:10,3,9,0.333,1,3,0.333,0,0,0.0,1,1,2,0,0,0,1,0,7,-17,17:10,0.389,0.389,0.333,0.0,5.5,6.2,5.8,0.0,0.0,0.0,10.0,23.4,79.0,125.0,20191106
88,Moritz Wagner,Washington Wizards,13:47,2,6,0.333,2,4,0.5,2,2,1.0,3,4,7,0,0,0,1,6,8,-4,13:47,0.581,0.5,0.667,0.333,20.5,31.0,25.4,0.0,0.0,0.0,12.7,23.0,120.0,117.0,20191106
89,Jordan McRae,Washington Wizards,2:05,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,2:05,0.0,0.0,0.0,0.0,0.0,51.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,20191106
90,Team Totals,Washington Wizards,240,37,95,0.389,13,40,0.325,19,19,1.0,16,32,48,24,3,3,16,26,106,0,240,0.513,0.458,0.421,0.2,31.4,71.1,50.0,64.9,3.0,4.7,13.4,100.0,105.4,120.4,20191106
91,Bradley Beal,Washington Wizards,38:59,8,21,0.381,3,9,0.333,1,2,0.5,1,4,5,9,0,0,4,3,20,-2,38:59,0.457,0.452,0.429,0.095,2.6,10.5,6.5,31.5,0.0,0.0,15.5,27.3,99.0,122.0,20191108
92,Rui Hachimura,Washington Wizards,35:18,10,13,0.769,0,0,0.0,1,2,0.5,4,3,7,3,2,0,2,3,21,-15,35:18,0.756,0.769,0.0,0.154,11.3,8.7,10.0,13.0,2.8,0.0,12.6,18.5,139.0,117.0,20191108
93,Thomas Bryant,Washington Wizards,33:35,11,16,0.688,0,3,0.0,1,2,0.5,3,5,8,4,1,1,3,2,23,-8,33:35,0.681,0.688,0.188,0.125,8.9,15.2,12.0,19.5,1.5,2.3,15.1,24.4,124.0,116.0,20191108
94,Isaiah Thomas,Washington Wizards,28:46,5,9,0.556,1,4,0.25,0,0,0.0,0,2,2,5,0,0,3,3,11,-12,28:46,0.611,0.611,0.444,0.0,0.0,7.1,3.5,22.8,0.0,0.0,25.0,17.2,105.0,124.0,20191108
95,Troy Brown Jr.,Washington Wizards,19:10,1,8,0.125,1,2,0.5,0,0,0.0,5,1,6,1,2,0,3,2,3,-13,19:10,0.188,0.188,0.25,0.0,26.1,5.3,15.8,5.9,5.2,0.0,27.3,23.6,57.0,113.0,20191108
96,Dāvis Bertāns,Washington Wizards,26:20,2,10,0.2,1,8,0.125,0,0,0.0,0,3,3,0,0,1,0,1,5,4,26:20,0.25,0.25,0.8,0.0,0.0,11.6,5.8,0.0,0.0,2.9,0.0,15.6,63.0,120.0,20191108
97,Ish Smith,Washington Wizards,19:14,3,4,0.75,1,1,1.0,0,0,0.0,0,1,1,3,0,0,0,1,7,-1,19:14,0.875,0.875,0.25,0.0,0.0,5.3,2.6,20.0,0.0,0.0,0.0,8.6,187.0,125.0,20191108
98,C.J. Miles,Washington Wizards,15:12,0,7,0.0,0,3,0.0,0,0,0.0,1,4,5,0,0,0,0,2,0,-2,15:12,0.0,0.0,0.429,0.0,6.6,26.9,16.6,0.0,0.0,0.0,0.0,19.0,10.0,115.0,20191108
99,Moritz Wagner,Washington Wizards,14:25,4,6,0.667,0,1,0.0,0,0,0.0,2,6,8,0,0,3,1,4,8,-5,14:25,0.667,0.667,0.167,0.0,13.9,42.5,28.0,0.0,0.0,15.9,14.3,20.0,118.0,100.0,20191108
100,Jordan McRae,Washington Wizards,9:01,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,1,0,0,2,3,2,-11,9:01,0.5,0.5,0.0,0.0,11.1,11.3,11.2,13.4,0.0,0.0,50.0,18.3,66.0,122.0,20191108
101,Isaac Bonga,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
102,Admiral Schofield,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
103,Justin Robinson,Washington Wizards,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
104,Team Totals,Washington Wizards,240,45,96,0.469,7,31,0.226,3,6,0.5,17,30,47,26,5,5,18,24,100,0,240,0.507,0.505,0.323,0.063,35.4,63.8,49.5,57.8,5.2,7.9,15.4,100.0,104.3,117.9,20191108
