,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
20,Jake Layman,Minnesota Timberwolves,25:10,4,13,0.308,4,9,0.444,0,0,0.0,0,1,1,0,0,1,3,3,12,21,25:10,0.462,0.462,0.692,0.0,0.0,4.0,2.0,0.0,0.0,3.5,18.8,25.5,73.0,101.0,20191025
21,Shabazz Napier,Minnesota Timberwolves,20:50,1,6,0.167,1,5,0.2,2,2,1.0,1,5,6,9,1,2,2,1,5,18,20:50,0.363,0.25,0.833,0.333,5.0,24.0,14.7,51.0,2.2,8.4,22.5,17.1,107.0,89.0,20191025
22,Noah Vonleh,Minnesota Timberwolves,14:02,2,2,1.0,0,0,0.0,3,3,1.0,1,4,5,1,0,0,1,2,7,0,14:02,1.054,1.0,0.0,1.5,7.4,28.5,18.2,9.5,0.0,0.0,23.1,12.4,166.0,98.0,20191025
23,Jarrett Culver,Minnesota Timberwolves,13:43,0,3,0.0,0,1,0.0,0,0,0.0,1,0,1,1,1,0,0,1,0,4,13:43,0.0,0.0,0.333,0.0,7.6,0.0,3.7,8.1,3.4,0.0,0.0,8.8,48.0,98.0,20191025
24,Gorgui Dieng,Minnesota Timberwolves,6:15,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2,-3,6:15,0.333,0.333,0.667,0.0,0.0,32.0,16.3,0.0,0.0,0.0,25.0,25.7,50.0,99.0,20191025
25,Jordan Bell,Minnesota Timberwolves,4:51,2,2,1.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,1,4,-3,4:51,1.0,1.0,0.0,0.0,21.5,82.5,52.6,0.0,0.0,0.0,0.0,16.5,205.0,85.0,20191025
26,Kelan Martin,Minnesota Timberwolves,4:51,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-3,4:51,0.0,0.0,0.333,0.0,0.0,20.6,10.5,0.0,0.0,0.0,0.0,24.8,0.0,99.0,20191025
27,Team Totals,Minnesota Timberwolves,240,43,91,0.473,12,38,0.316,23,31,0.742,13,39,52,30,11,6,15,21,121,0,240,0.578,0.538,0.418,0.341,28.3,81.3,55.3,69.8,10.6,10.9,12.5,100.0,116.4,95.3,20191025
28,Andrew Wiggins,Minnesota Timberwolves,35:27,9,18,0.5,4,10,0.4,3,4,0.75,1,5,6,0,0,0,3,3,25,15,35:27,0.633,0.611,0.556,0.222,2.8,17.4,9.3,0.0,0.0,0.0,13.2,25.4,110.0,111.0,20191027
29,Karl-Anthony Towns,Minnesota Timberwolves,34:48,8,21,0.381,4,11,0.364,3,6,0.5,2,9,11,4,1,1,2,1,23,4,34:48,0.486,0.476,0.524,0.286,5.7,31.8,17.4,19.7,1.3,2.8,7.8,29.1,105.0,103.0,20191027
30,Jeff Teague,Minnesota Timberwolves,31:04,5,8,0.625,1,3,0.333,10,11,0.909,0,1,1,8,1,0,1,1,21,10,31:04,0.818,0.688,0.375,1.375,0.0,4.0,1.8,39.5,1.5,0.0,7.2,17.6,172.0,110.0,20191027
31,Robert Covington,Minnesota Timberwolves,27:39,3,10,0.3,2,8,0.25,3,4,0.75,3,7,10,3,2,0,3,3,11,6,27:39,0.468,0.4,0.8,0.4,10.8,31.2,20.0,15.4,3.3,0.0,20.3,21.1,96.0,101.0,20191027
32,Treveon Graham,Minnesota Timberwolves,19:56,0,5,0.0,0,2,0.0,0,0,0.0,1,1,2,2,2,0,0,0,0,-10,19:56,0.0,0.0,0.4,0.0,5.0,6.2,5.5,12.3,4.6,0.0,0.0,9.9,42.0,102.0,20191027
33,Jake Layman,Minnesota Timberwolves,25:50,3,9,0.333,0,3,0.0,0,1,0.0,1,2,3,2,1,0,1,4,6,11,25:50,0.318,0.333,0.333,0.111,3.9,9.5,6.4,11.1,1.8,0.0,9.6,16.0,77.0,107.0,20191027
34,Josh Okogie,Minnesota Timberwolves,19:44,4,8,0.5,0,2,0.0,0,0,0.0,4,2,6,2,2,0,1,2,8,-5,19:44,0.5,0.5,0.25,0.0,20.3,12.5,16.8,16.6,4.7,0.0,11.1,18.0,116.0,101.0,20191027
35,Shabazz Napier,Minnesota Timberwolves,19:35,2,5,0.4,2,4,0.5,6,6,1.0,0,3,3,2,2,0,4,0,12,3,19:35,0.785,0.6,0.8,1.2,0.0,18.9,8.5,14.4,4.7,0.0,34.4,23.5,109.0,100.0,20191027
36,Noah Vonleh,Minnesota Timberwolves,13:12,4,4,1.0,0,0,0.0,0,0,0.0,2,1,3,0,1,0,0,1,8,3,13:12,1.0,1.0,0.0,0.0,15.2,9.3,12.5,0.0,3.5,0.0,0.0,12.0,205.0,104.0,20191027
37,Jarrett Culver,Minnesota Timberwolves,12:45,1,3,0.333,0,2,0.0,0,1,0.0,0,1,1,1,0,0,1,2,2,-2,12:45,0.291,0.333,0.667,0.333,0.0,9.7,4.3,10.7,0.0,0.0,22.5,13.8,58.0,112.0,20191027
38,Jordan Bell,Minnesota Timberwolves,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191027
39,Gorgui Dieng,Minnesota Timberwolves,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191027
40,Kelan Martin,Minnesota Timberwolves,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191027
41,Team Totals,Minnesota Timberwolves,240,39,91,0.429,13,45,0.289,25,33,0.758,14,32,46,24,12,1,16,17,116,0,240,0.55,0.5,0.495,0.363,29.2,82.1,52.9,61.5,11.6,2.0,13.2,100.0,111.7,105.0,20191027
42,Andrew Wiggins,Minnesota Timberwolves,33:00,6,16,0.375,1,6,0.167,6,6,1.0,1,4,5,2,1,1,1,1,19,-27,33:00,0.51,0.406,0.375,0.375,3.2,13.2,8.1,12.5,1.4,2.2,5.1,25.0,106.0,113.0,20191030
43,Robert Covington,Minnesota Timberwolves,25:51,2,7,0.286,1,4,0.25,2,2,1.0,1,2,3,0,1,2,2,3,7,-23,25:51,0.444,0.357,0.571,0.286,4.0,8.4,6.2,0.0,1.7,5.5,20.2,16.0,77.0,112.0,20191030
44,Jeff Teague,Minnesota Timberwolves,24:35,6,13,0.462,2,4,0.5,1,2,0.5,0,1,1,5,0,0,3,4,15,-12,24:35,0.54,0.538,0.308,0.154,0.0,4.4,2.2,48.1,0.0,0.0,17.8,28.8,99.0,119.0,20191030
45,Karl-Anthony Towns,Minnesota Timberwolves,22:39,5,7,0.714,3,5,0.6,0,0,0.0,1,5,6,1,2,1,3,2,13,-13,22:39,0.929,0.929,0.714,0.0,4.6,24.1,14.1,9.9,4.0,3.2,30.0,18.5,122.0,102.0,20191030
46,Treveon Graham,Minnesota Timberwolves,21:00,1,5,0.2,0,4,0.0,4,4,1.0,0,4,4,0,2,0,1,2,6,5,21:00,0.444,0.2,0.8,0.8,0.0,20.8,10.2,0.0,4.3,0.0,12.9,15.5,82.0,104.0,20191030
47,Shabazz Napier,Minnesota Timberwolves,24:47,4,9,0.444,2,6,0.333,3,3,1.0,0,0,0,1,2,0,3,1,13,-14,24:47,0.63,0.556,0.667,0.333,0.0,0.0,0.0,8.0,3.6,0.0,22.5,22.6,98.0,113.0,20191030
48,Jake Layman,Minnesota Timberwolves,23:35,3,6,0.5,0,1,0.0,0,0,0.0,1,2,3,0,1,1,0,2,6,-8,23:35,0.5,0.5,0.167,0.0,4.4,9.3,6.8,0.0,1.9,3.0,0.0,10.7,106.0,112.0,20191030
49,Josh Okogie,Minnesota Timberwolves,21:26,0,2,0.0,0,0,0.0,3,6,0.5,0,6,6,1,3,1,3,3,3,-10,21:26,0.323,0.0,0.0,3.0,0.0,30.5,14.9,7.0,6.3,3.3,39.3,15.0,47.0,95.0,20191030
50,Jarrett Culver,Minnesota Timberwolves,15:48,2,8,0.25,1,4,0.25,1,4,0.25,0,0,0,1,1,0,1,1,6,1,15:48,0.307,0.313,0.5,0.5,0.0,0.0,0.0,11.7,2.9,0.0,9.3,28.6,61.0,115.0,20191030
51,Noah Vonleh,Minnesota Timberwolves,15:04,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,1,2,-13,15:04,0.25,0.25,0.25,0.0,0.0,14.5,7.1,11.1,0.0,0.0,20.0,13.9,50.0,116.0,20191030
52,Jordan Bell,Minnesota Timberwolves,12:15,2,4,0.5,0,0,0.0,1,1,1.0,2,2,4,0,0,0,3,1,5,4,12:15,0.563,0.5,0.0,0.25,17.0,17.8,17.4,0.0,0.0,0.0,40.3,25.5,77.0,115.0,20191030
53,Gorgui Dieng,Minnesota Timberwolves,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
54,Team Totals,Minnesota Timberwolves,240,32,81,0.395,10,35,0.286,21,28,0.75,6,28,34,12,13,6,21,21,95,0,240,0.509,0.457,0.432,0.346,13.0,63.6,37.8,37.5,12.2,9.0,18.4,100.0,89.4,110.1,20191030
55,Jeff Teague,Minnesota Timberwolves,27:37,6,12,0.5,2,5,0.4,1,1,1.0,0,4,4,13,3,0,4,1,15,32,27:37,0.603,0.583,0.417,0.083,0.0,13.4,8.1,55.7,4.5,0.0,24.3,23.3,119.0,92.0,20191102
56,Andrew Wiggins,Minnesota Timberwolves,26:25,7,16,0.438,4,9,0.444,3,4,0.75,0,5,5,6,0,1,1,0,21,19,26:25,0.591,0.563,0.563,0.25,0.0,17.5,10.6,28.5,0.0,3.0,5.3,27.8,120.0,99.0,20191102
57,Gorgui Dieng,Minnesota Timberwolves,23:38,7,9,0.778,2,2,1.0,2,3,0.667,1,7,8,1,2,3,2,2,18,21,23:38,0.872,0.889,0.222,0.333,6.0,27.3,18.9,5.5,3.5,10.2,16.2,20.4,136.0,83.0,20191102
58,Robert Covington,Minnesota Timberwolves,19:42,7,10,0.7,3,5,0.6,3,3,1.0,0,4,4,1,0,2,0,2,20,19,19:42,0.883,0.85,0.5,0.3,0.0,18.7,11.3,7.2,0.0,8.1,0.0,22.5,167.0,95.0,20191102
59,Treveon Graham,Minnesota Timberwolves,14:16,2,6,0.333,0,2,0.0,0,0,0.0,0,3,3,1,0,0,0,5,4,7,14:16,0.333,0.333,0.333,0.0,0.0,19.4,11.7,7.6,0.0,0.0,0.0,16.5,74.0,101.0,20191102
60,Josh Okogie,Minnesota Timberwolves,29:08,4,6,0.667,0,2,0.0,1,2,0.5,0,4,4,4,2,0,2,3,9,4,29:08,0.654,0.667,0.333,0.333,0.0,12.7,7.7,14.8,2.9,0.0,22.5,11.9,113.0,96.0,20191102
61,Jake Layman,Minnesota Timberwolves,26:30,5,10,0.5,2,3,0.667,2,2,1.0,0,3,3,0,0,1,1,2,14,15,26:30,0.643,0.6,0.3,0.2,0.0,10.4,6.3,0.0,0.0,3.0,8.4,17.6,109.0,101.0,20191102
62,Jarrett Culver,Minnesota Timberwolves,26:11,8,17,0.471,4,9,0.444,0,2,0.0,1,4,5,1,1,0,6,4,20,-1,26:11,0.559,0.588,0.529,0.118,5.4,14.1,10.7,5.0,1.6,0.0,25.1,35.7,77.0,98.0,20191102
63,Shabazz Napier,Minnesota Timberwolves,22:11,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,4,0,1,0,0,2,-7,22:11,0.25,0.25,0.5,0.0,0.0,8.3,5.0,17.7,0.0,3.6,0.0,7.1,98.0,101.0,20191102
64,Noah Vonleh,Minnesota Timberwolves,13:07,3,3,1.0,0,0,0.0,0,0,0.0,1,4,5,0,1,1,1,3,6,19,13:07,1.0,1.0,0.0,0.0,10.8,28.1,21.3,0.0,3.2,6.1,25.0,12.0,141.0,86.0,20191102
65,Jordan Bell,Minnesota Timberwolves,11:15,1,1,1.0,0,0,0.0,0,0,0.0,0,4,4,2,0,1,4,1,2,-18,11:15,1.0,1.0,0.0,0.0,0.0,32.8,19.8,18.3,0.0,7.1,80.0,17.4,53.0,92.0,20191102
66,Karl-Anthony Towns,Minnesota Timberwolves,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
67,Team Totals,Minnesota Timberwolves,240,51,94,0.543,17,39,0.436,12,17,0.706,3,44,47,33,9,10,21,23,131,0,240,0.645,0.633,0.415,0.181,8.8,84.6,54.7,64.7,7.8,16.7,17.1,100.0,113.4,94.4,20191102
68,Andrew Wiggins,Minnesota Timberwolves,30:38,10,21,0.476,4,7,0.571,1,2,0.5,1,2,3,0,0,2,2,3,25,-17,30:38,0.571,0.571,0.333,0.095,2.7,7.0,4.5,0.0,0.0,5.8,8.4,29.3,102.0,124.0,20191104
69,Robert Covington,Minnesota Timberwolves,23:04,5,9,0.556,3,6,0.5,2,2,1.0,0,4,4,2,1,0,2,3,15,-20,23:04,0.759,0.722,0.667,0.222,0.0,18.5,8.0,15.6,1.9,0.0,16.8,19.4,125.0,121.0,20191104
70,Treveon Graham,Minnesota Timberwolves,22:57,1,5,0.2,1,4,0.25,0,0,0.0,1,1,2,2,2,0,0,1,3,-27,22:57,0.3,0.3,0.8,0.0,3.5,4.6,4.0,12.0,3.8,0.0,0.0,8.2,89.0,120.0,20191104
71,Jeff Teague,Minnesota Timberwolves,18:05,3,7,0.429,0,0,0.0,4,4,1.0,0,2,2,3,1,1,2,5,10,-25,18:05,0.571,0.429,0.0,0.571,0.0,11.8,5.1,27.4,2.4,4.9,18.6,22.4,105.0,118.0,20191104
72,Gorgui Dieng,Minnesota Timberwolves,17:21,3,9,0.333,0,3,0.0,4,4,1.0,4,2,6,4,0,1,0,1,10,-29,17:21,0.465,0.333,0.333,0.444,18.8,12.3,16.0,38.6,0.0,5.1,0.0,23.3,125.0,124.0,20191104
73,Jake Layman,Minnesota Timberwolves,26:27,2,10,0.2,0,3,0.0,1,1,1.0,2,2,4,0,2,0,1,4,5,-21,26:27,0.239,0.2,0.3,0.1,6.2,8.1,7.0,0.0,3.3,0.0,8.7,16.3,57.0,120.0,20191104
74,Shabazz Napier,Minnesota Timberwolves,24:36,4,12,0.333,2,8,0.25,0,0,0.0,0,3,3,4,4,0,2,1,10,5,24:36,0.417,0.417,0.667,0.0,0.0,13.0,5.6,26.7,7.0,0.0,14.3,21.4,84.0,111.0,20191104
75,Jarrett Culver,Minnesota Timberwolves,24:08,3,11,0.273,2,5,0.4,0,0,0.0,1,3,4,1,1,0,2,3,8,-7,24:08,0.364,0.364,0.455,0.0,3.4,13.3,7.6,6.4,1.8,0.0,15.4,20.3,70.0,123.0,20191104
76,Josh Okogie,Minnesota Timberwolves,22:05,1,6,0.167,0,2,0.0,1,3,0.333,1,6,7,0,1,0,2,0,3,0,22:05,0.205,0.167,0.333,0.5,3.7,29.0,14.6,0.0,2.0,0.0,21.5,15.9,40.0,120.0,20191104
77,Noah Vonleh,Minnesota Timberwolves,16:08,1,7,0.143,1,4,0.25,2,2,1.0,1,5,6,1,0,0,0,1,5,3,16:08,0.317,0.214,0.571,0.286,5.0,33.1,17.2,8.7,0.0,0.0,0.0,18.4,83.0,123.0,20191104
78,Jordan Bell,Minnesota Timberwolves,14:31,4,6,0.667,0,1,0.0,4,4,1.0,2,4,6,3,0,0,2,1,12,-2,14:31,0.773,0.667,0.167,0.667,11.2,29.4,19.1,41.7,0.0,0.0,20.5,25.3,136.0,124.0,20191104
79,Karl-Anthony Towns,Minnesota Timberwolves,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191104
80,Team Totals,Minnesota Timberwolves,240,37,103,0.359,13,43,0.302,19,22,0.864,13,34,47,20,12,4,15,23,106,0,240,0.47,0.422,0.417,0.214,22.0,75.6,45.2,54.1,10.8,7.4,11.7,100.0,95.5,120.7,20191104
81,Andrew Wiggins,Minnesota Timberwolves,34:20,11,21,0.524,3,8,0.375,5,8,0.625,1,1,2,6,2,1,3,5,30,-11,34:20,0.612,0.595,0.381,0.381,2.7,4.1,3.3,30.4,2.6,2.2,10.9,32.5,116.0,128.0,20191106
82,Karl-Anthony Towns,Minnesota Timberwolves,33:33,8,19,0.421,3,11,0.273,6,6,1.0,3,10,13,2,0,2,3,4,25,-10,33:33,0.578,0.5,0.579,0.316,8.4,42.1,21.9,9.1,0.0,4.4,12.2,29.8,110.0,127.0,20191106
83,Jarrett Culver,Minnesota Timberwolves,29:58,5,13,0.385,2,5,0.4,3,6,0.5,2,3,5,7,0,0,0,3,15,4,29:58,0.48,0.462,0.385,0.462,6.3,14.1,9.4,32.0,0.0,0.0,0.0,21.2,121.0,134.0,20191106
84,Robert Covington,Minnesota Timberwolves,26:05,5,11,0.455,3,8,0.375,0,0,0.0,1,1,2,0,2,2,1,2,13,5,26:05,0.591,0.591,0.727,0.0,3.6,5.4,4.3,0.0,3.4,5.7,8.3,18.6,104.0,123.0,20191106
85,Josh Okogie,Minnesota Timberwolves,20:23,3,4,0.75,1,1,1.0,0,0,0.0,0,4,4,2,0,0,1,4,7,-21,20:23,0.875,0.875,0.25,0.0,0.0,27.7,11.1,13.1,0.0,0.0,20.0,9.9,135.0,132.0,20191106
86,Treveon Graham,Minnesota Timberwolves,31:40,4,9,0.444,2,3,0.667,0,0,0.0,1,5,6,4,1,1,1,3,10,-21,31:40,0.556,0.556,0.333,0.0,3.0,22.3,10.7,16.4,1.4,2.3,10.0,12.8,115.0,128.0,20191106
87,Jake Layman,Minnesota Timberwolves,22:15,3,7,0.429,1,3,0.333,2,2,1.0,0,0,0,2,3,0,2,1,9,-12,22:15,0.571,0.5,0.429,0.286,0.0,0.0,0.0,11.8,6.1,0.0,20.2,18.0,97.0,122.0,20191106
88,Jordan McLaughlin,Minnesota Timberwolves,21:44,2,7,0.286,1,4,0.25,0,0,0.0,0,0,0,2,0,0,0,0,5,-9,21:44,0.357,0.357,0.571,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,13.1,87.0,136.0,20191106
89,Noah Vonleh,Minnesota Timberwolves,15:45,1,3,0.333,0,1,0.0,3,4,0.75,2,2,4,4,0,1,0,0,5,2,15:45,0.525,0.333,0.333,1.333,12.0,17.9,14.3,30.5,0.0,4.7,0.0,12.2,151.0,130.0,20191106
90,Gorgui Dieng,Minnesota Timberwolves,3:10,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,-5,3:10,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,25.6,94.0,105.0,20191106
91,Jaylen Nowell,Minnesota Timberwolves,1:07,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,20191106
92,Shabazz Napier,Minnesota Timberwolves,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
93,Jordan Bell,Minnesota Timberwolves,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
94,Team Totals,Minnesota Timberwolves,240,43,96,0.448,16,45,0.356,19,26,0.731,10,26,36,29,9,7,11,22,121,0,240,0.563,0.531,0.469,0.271,19.6,76.5,42.4,67.4,8.4,10.8,9.3,100.0,113.2,128.2,20191106
95,Andrew Wiggins,Minnesota Timberwolves,44:37,17,33,0.515,2,7,0.286,4,8,0.5,1,4,5,7,0,3,0,4,40,13,44:37,0.548,0.545,0.212,0.242,2.1,9.1,5.5,29.9,0.0,5.2,0.0,30.6,130.0,107.0,20191108
96,Robert Covington,Minnesota Timberwolves,35:56,5,15,0.333,2,10,0.2,5,5,1.0,2,9,11,0,5,3,1,2,17,12,35:56,0.494,0.4,0.667,0.333,5.3,25.5,15.0,0.0,6.3,6.5,5.5,18.9,114.0,87.0,20191108
97,Karl-Anthony Towns,Minnesota Timberwolves,35:29,7,17,0.412,2,6,0.333,4,6,0.667,5,9,14,4,0,1,2,5,20,10,35:29,0.509,0.471,0.353,0.353,13.3,25.9,19.4,15.9,0.0,2.2,9.2,22.8,117.0,104.0,20191108
98,Treveon Graham,Minnesota Timberwolves,32:46,4,7,0.571,0,1,0.0,0,0,0.0,1,2,3,2,2,0,3,1,8,1,32:46,0.571,0.571,0.143,0.0,2.9,6.2,4.5,7.8,2.8,0.0,30.0,11.4,91.0,105.0,20191108
99,Jarrett Culver,Minnesota Timberwolves,22:50,0,5,0.0,0,2,0.0,2,4,0.5,0,4,4,4,0,0,1,3,2,1,22:50,0.148,0.0,0.4,0.8,0.0,17.9,8.6,19.3,0.0,0.0,12.9,12.7,59.0,108.0,20191108
100,Josh Okogie,Minnesota Timberwolves,31:42,5,10,0.5,1,3,0.333,3,4,0.75,5,2,7,1,2,1,2,5,14,5,31:42,0.595,0.55,0.3,0.4,14.9,6.4,10.8,4.2,2.9,2.5,14.5,16.2,122.0,103.0,20191108
