,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
18,Reggie Jackson,Detroit Pistons,15:25,2,8,0.25,0,3,0.0,1,1,1.0,1,3,4,3,0,0,0,1,5,-1,15:25,0.296,0.25,0.375,0.125,7.2,24.6,15.4,32.5,0.0,0.0,0.0,24.4,87.0,123.0,20191024
19,Luke Kennard,Detroit Pistons,30:31,3,12,0.25,3,9,0.333,4,4,1.0,1,3,4,3,1,0,1,0,13,-3,30:31,0.472,0.375,0.75,0.333,3.7,12.4,7.8,15.6,1.6,0.0,6.8,21.6,104.0,122.0,20191024
20,Langston Galloway,Detroit Pistons,25:51,2,9,0.222,2,7,0.286,2,2,1.0,0,3,3,3,1,1,1,1,8,-2,25:51,0.405,0.333,0.778,0.222,0.0,14.7,6.9,17.8,1.9,3.4,9.2,18.8,89.0,118.0,20191024
21,Derrick Rose,Detroit Pistons,25:16,11,16,0.688,0,1,0.0,5,5,1.0,0,1,1,3,0,0,3,1,27,-8,25:16,0.742,0.688,0.063,0.313,0.0,5.0,2.3,40.4,0.0,0.0,14.2,37.4,126.0,127.0,20191024
22,Thon Maker,Detroit Pistons,19:16,0,1,0.0,0,1,0.0,1,2,0.5,2,3,5,1,0,2,1,0,1,-1,19:16,0.266,0.0,1.0,2.0,11.6,19.7,15.4,7.1,0.0,9.1,34.7,6.7,84.0,117.0,20191024
23,Tim Frazier,Detroit Pistons,10:13,2,5,0.4,1,4,0.25,2,2,1.0,0,0,0,1,0,0,0,3,7,-10,10:13,0.595,0.5,0.8,0.4,0.0,0.0,0.0,18.3,0.0,0.0,0.0,25.7,130.0,128.0,20191024
24,Svi Mykhailiuk,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191024
25,Khyri Thomas,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191024
26,Christian Wood,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191024
27,Team Totals,Detroit Pistons,240,35,85,0.412,10,37,0.27,20,22,0.909,9,30,39,20,6,5,13,20,100,0,240,0.528,0.471,0.435,0.259,20.9,78.9,48.1,57.1,6.2,9.1,12.1,100.0,103.3,120.9,20191024
28,Markieff Morris,Detroit Pistons,26:28,5,7,0.714,2,4,0.5,5,7,0.714,0,6,6,1,2,1,4,4,17,3,26:28,0.843,0.857,0.571,1.0,0.0,30.2,14.9,5.7,3.3,3.4,28.4,22.2,115.0,101.0,20191026
29,Tony Snell,Detroit Pistons,24:57,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,6,2,0,0,3,3,-10,24:57,0.375,0.375,0.75,0.0,0.0,5.3,2.6,29.5,3.5,0.0,0.0,6.7,125.0,106.0,20191026
30,Andre Drummond,Detroit Pistons,24:38,5,10,0.5,0,0,0.0,3,10,0.3,3,9,12,1,0,2,2,6,13,-1,24:38,0.451,0.5,0.0,1.0,15.8,48.7,32.0,6.2,0.0,7.4,12.2,27.8,90.0,102.0,20191026
31,Tim Frazier,Detroit Pistons,21:16,2,6,0.333,1,2,0.5,1,2,0.5,0,2,2,4,2,0,4,4,6,-3,21:16,0.436,0.417,0.333,0.333,0.0,12.5,6.2,24.7,4.1,0.0,36.8,21.4,71.0,103.0,20191026
32,Bruce Brown,Detroit Pistons,15:45,1,5,0.2,0,2,0.0,1,2,0.5,0,1,1,0,1,0,3,2,3,-1,15:45,0.255,0.2,0.4,0.4,0.0,8.5,4.2,0.0,2.8,0.0,33.8,23.6,34.0,107.0,20191026
33,Luke Kennard,Detroit Pistons,32:00,6,11,0.545,1,3,0.333,3,3,1.0,0,1,1,2,0,0,0,4,16,-3,32:00,0.649,0.591,0.273,0.273,0.0,4.2,2.1,9.4,0.0,0.0,0.0,16.1,135.0,113.0,20191026
34,Derrick Rose,Detroit Pistons,26:44,14,21,0.667,1,1,1.0,2,2,1.0,0,3,3,3,3,2,6,2,31,-3,26:44,0.708,0.69,0.048,0.095,0.0,15.0,7.4,34.0,4.9,6.8,21.5,43.6,105.0,97.0,20191026
35,Langston Galloway,Detroit Pistons,25:47,2,3,0.667,1,1,1.0,4,6,0.667,0,2,2,2,0,0,0,1,9,-6,25:47,0.798,0.833,0.333,2.0,0.0,10.3,5.1,10.0,0.0,0.0,0.0,9.1,169.0,113.0,20191026
36,Thon Maker,Detroit Pistons,23:22,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,1,1,2,3,1,2,-5,23:22,0.333,0.333,0.0,0.0,0.0,11.4,5.6,5.3,1.9,7.8,50.0,10.7,41.0,103.0,20191026
37,Christian Wood,Detroit Pistons,19:03,4,6,0.667,1,3,0.333,2,4,0.5,2,3,5,0,0,0,1,1,11,-1,19:03,0.709,0.75,0.5,0.667,13.6,21.0,17.3,0.0,0.0,0.0,11.4,19.2,128.0,112.0,20191026
38,Khyri Thomas,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
39,Svi Mykhailiuk,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
40,Jordan Bone,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
41,Team Totals,Detroit Pistons,240,41,76,0.539,8,19,0.421,21,36,0.583,5,30,35,20,11,7,23,28,111,0,240,0.604,0.592,0.25,0.474,13.5,83.3,47.9,48.8,9.9,13.2,20.0,100.0,100.3,105.7,20191026
42,Andre Drummond,Detroit Pistons,38:18,8,15,0.533,0,1,0.0,2,3,0.667,4,14,18,1,0,2,6,3,18,3,38:18,0.551,0.533,0.067,0.2,12.2,33.7,24.3,4.6,0.0,3.4,26.9,26.5,87.0,93.0,20191028
43,Luke Kennard,Detroit Pistons,30:55,5,11,0.455,3,6,0.5,1,1,1.0,0,3,3,4,0,0,1,0,14,10,30:55,0.612,0.591,0.545,0.091,0.0,9.0,5.0,21.2,0.0,0.0,8.0,18.3,124.0,106.0,20191028
44,Markieff Morris,Detroit Pistons,26:35,3,5,0.6,2,2,1.0,0,0,0.0,0,1,1,1,0,0,4,5,8,-6,26:35,0.8,0.8,0.4,0.0,0.0,3.5,1.9,5.7,0.0,0.0,44.4,15.4,79.0,107.0,20191028
45,Tony Snell,Detroit Pistons,22:19,3,6,0.5,2,5,0.4,0,0,0.0,0,2,2,1,0,0,1,1,8,0,22:19,0.667,0.667,0.833,0.0,0.0,8.3,4.6,7.0,0.0,0.0,14.3,14.3,113.0,106.0,20191028
46,Tim Frazier,Detroit Pistons,21:54,0,4,0.0,0,1,0.0,2,2,1.0,1,1,2,8,0,0,0,3,2,3,21:54,0.205,0.0,0.25,0.5,5.3,4.2,4.7,47.4,0.0,0.0,0.0,10.1,121.0,107.0,20191028
47,Bruce Brown,Detroit Pistons,26:24,4,5,0.8,3,3,1.0,0,0,0.0,0,7,7,0,0,0,3,2,11,-5,26:24,1.1,1.1,0.6,0.0,0.0,24.5,13.7,0.0,0.0,0.0,37.5,13.8,106.0,99.0,20191028
48,Derrick Rose,Detroit Pistons,26:04,4,16,0.25,0,0,0.0,2,2,1.0,1,0,1,6,0,0,4,2,10,-1,26:04,0.296,0.25,0.0,0.125,4.5,0.0,2.0,37.3,0.0,0.0,19.2,36.5,71.0,109.0,20191028
49,Christian Wood,Detroit Pistons,21:25,8,10,0.8,3,3,1.0,0,0,0.0,3,9,12,0,0,1,1,0,19,7,21:25,0.95,0.95,0.3,0.0,16.4,38.8,28.9,0.0,0.0,3.1,9.1,23.4,161.0,91.0,20191028
50,Langston Galloway,Detroit Pistons,16:22,2,9,0.222,0,3,0.0,2,2,1.0,0,2,2,0,1,0,0,1,6,0,16:22,0.304,0.222,0.333,0.222,0.0,11.3,6.3,0.0,3.2,0.0,0.0,27.5,68.0,98.0,20191028
51,Thon Maker,Detroit Pistons,9:44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0,-1,9:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,97.0,20191028
52,Khyri Thomas,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
53,Svi Mykhailiuk,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
54,Team Totals,Detroit Pistons,240,37,81,0.457,13,24,0.542,9,10,0.9,9,39,48,21,2,3,20,18,96,0,240,0.562,0.537,0.296,0.123,22.0,75.0,51.6,56.8,2.1,4.1,19.0,100.0,103.1,101.0,20191028
55,Andre Drummond,Detroit Pistons,35:20,10,17,0.588,0,0,0.0,1,2,0.5,8,14,22,3,0,1,5,4,21,-22,35:20,0.587,0.588,0.0,0.118,25.9,55.9,39.3,14.9,0.0,2.3,21.9,26.3,106.0,120.0,20191030
56,Markieff Morris,Detroit Pistons,32:08,7,13,0.538,2,5,0.4,0,0,0.0,0,5,5,2,0,0,2,2,16,-13,32:08,0.615,0.615,0.385,0.0,0.0,22.0,9.8,9.8,0.0,0.0,13.3,19.0,106.0,124.0,20191030
57,Luke Kennard,Detroit Pistons,26:38,1,6,0.167,1,4,0.25,0,0,0.0,0,1,1,7,0,0,1,1,3,-25,26:38,0.25,0.25,0.667,0.0,0.0,5.3,2.4,32.2,0.0,0.0,14.3,10.7,95.0,125.0,20191030
58,Tim Frazier,Detroit Pistons,21:48,3,8,0.375,1,3,0.333,0,0,0.0,0,1,1,5,1,0,2,3,7,-5,21:48,0.438,0.438,0.375,0.0,0.0,6.5,2.9,32.0,2.1,0.0,20.0,18.6,93.0,120.0,20191030
59,Tony Snell,Detroit Pistons,18:49,2,7,0.286,2,4,0.5,0,0,0.0,1,0,1,2,0,0,0,0,6,-16,18:49,0.429,0.429,0.571,0.0,6.1,0.0,3.4,14.2,0.0,0.0,0.0,15.1,110.0,125.0,20191030
60,Langston Galloway,Detroit Pistons,26:29,3,7,0.429,3,5,0.6,8,8,1.0,0,1,1,1,1,0,1,0,17,0,26:29,0.808,0.643,0.714,1.143,0.0,5.3,2.4,5.1,1.8,0.0,8.7,17.7,156.0,121.0,20191030
61,Bruce Brown,Detroit Pistons,21:10,0,3,0.0,0,0,0.0,1,2,0.5,0,6,6,0,2,0,4,3,1,0,21:10,0.129,0.0,0.0,0.667,0.0,40.0,17.9,0.0,4.4,0.0,50.8,15.1,14.0,113.0,20191030
62,Derrick Rose,Detroit Pistons,20:32,7,12,0.583,0,2,0.0,2,2,1.0,0,0,0,10,0,0,2,0,16,1,20:32,0.621,0.583,0.167,0.167,0.0,0.0,0.0,94.9,0.0,0.0,13.4,29.4,133.0,125.0,20191030
63,Christian Wood,Detroit Pistons,15:52,2,4,0.5,1,2,0.5,4,7,0.571,1,0,1,0,0,0,2,1,9,1,15:52,0.636,0.625,0.5,1.75,7.2,0.0,4.0,0.0,0.0,0.0,22.0,23.3,101.0,125.0,20191030
64,Thon Maker,Detroit Pistons,12:40,3,7,0.429,1,1,1.0,1,2,0.5,1,2,3,0,1,0,0,1,8,10,12:40,0.508,0.5,0.143,0.286,9.0,22.3,15.0,0.0,3.7,0.0,0.0,25.3,108.0,116.0,20191030
65,Svi Mykhailiuk,Detroit Pistons,8:34,3,4,0.75,3,4,0.75,0,0,0.0,0,1,1,0,0,0,1,0,9,9,8:34,1.125,1.125,1.0,0.0,0.0,16.5,7.4,0.0,0.0,0.0,20.0,23.7,128.0,125.0,20191030
66,Khyri Thomas,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
67,Team Totals,Detroit Pistons,240,41,88,0.466,14,30,0.467,17,23,0.739,11,31,42,30,5,1,20,15,113,0,240,0.576,0.545,0.341,0.261,26.2,91.2,55.3,73.2,4.9,1.7,16.9,100.0,110.0,121.6,20191030
68,Andre Drummond,Detroit Pistons,35:06,11,17,0.647,0,2,0.0,3,5,0.6,6,18,24,2,2,3,5,4,25,-8,35:06,0.651,0.647,0.118,0.294,20.0,51.3,36.9,10.5,2.7,8.4,20.7,29.7,112.0,95.0,20191101
69,Luke Kennard,Detroit Pistons,32:48,6,11,0.545,3,8,0.375,0,0,0.0,0,3,3,4,1,0,2,3,15,-8,32:48,0.682,0.682,0.727,0.0,0.0,9.1,4.9,18.2,1.4,0.0,15.4,17.1,121.0,116.0,20191101
70,Markieff Morris,Detroit Pistons,31:47,5,12,0.417,1,6,0.167,1,2,0.5,1,3,4,1,1,0,3,3,12,-18,31:47,0.466,0.458,0.5,0.167,3.7,9.4,6.8,4.5,1.5,0.0,18.9,21.5,82.0,116.0,20191101
71,Tony Snell,Detroit Pistons,27:20,2,5,0.4,0,3,0.0,2,2,1.0,0,0,0,2,1,0,0,2,6,-12,27:20,0.51,0.4,0.6,0.4,0.0,0.0,0.0,9.4,1.7,0.0,0.0,9.3,122.0,118.0,20191101
72,Tim Frazier,Detroit Pistons,16:48,1,7,0.143,0,0,0.0,1,2,0.5,1,1,2,2,2,0,0,1,3,-18,16:48,0.19,0.143,0.0,0.286,7.0,6.0,6.4,15.0,5.7,0.0,0.0,20.2,65.0,107.0,20191101
73,Derrick Rose,Detroit Pistons,24:40,8,13,0.615,0,0,0.0,7,9,0.778,0,1,1,7,3,1,4,2,23,6,24:40,0.678,0.615,0.0,0.692,0.0,4.1,2.2,53.6,5.8,4.0,19.1,36.6,121.0,105.0,20191101
74,Langston Galloway,Detroit Pistons,22:31,4,10,0.4,2,6,0.333,1,1,1.0,1,1,2,2,1,0,0,0,11,14,22:31,0.527,0.5,0.6,0.1,5.2,4.4,4.8,13.1,2.1,0.0,0.0,19.9,122.0,116.0,20191101
75,Bruce Brown,Detroit Pistons,21:13,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,0,0,1,2,4,2,5,21:13,0.333,0.333,0.333,0.0,5.5,18.9,12.7,0.0,0.0,4.6,40.0,10.1,51.0,113.0,20191101
76,Christian Wood,Detroit Pistons,14:53,3,6,0.5,0,2,0.0,3,3,1.0,0,4,4,0,0,3,0,0,9,7,14:53,0.615,0.5,0.333,0.5,0.0,26.9,14.5,0.0,0.0,19.7,0.0,21.2,132.0,102.0,20191101
77,Thon Maker,Detroit Pistons,12:54,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,2,0,2,12:54,0.0,0.0,1.0,0.0,0.0,15.5,8.4,9.1,0.0,0.0,0.0,3.3,53.0,117.0,20191101
78,Khyri Thomas,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
79,Svi Mykhailiuk,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
80,Team Totals,Detroit Pistons,240,41,85,0.482,6,29,0.207,18,24,0.75,10,37,47,21,11,8,16,21,106,0,240,0.555,0.518,0.341,0.282,24.4,77.1,52.8,51.2,10.9,16.3,14.3,100.0,104.9,110.9,20191101
81,Bruce Brown,Detroit Pistons,40:15,8,20,0.4,0,4,0.0,6,8,0.75,0,2,2,7,2,0,0,5,22,6,40:15,0.468,0.4,0.2,0.4,0.0,5.2,2.7,26.5,2.3,0.0,0.0,25.1,106.0,109.0,20191102
82,Andre Drummond,Detroit Pistons,38:51,10,16,0.625,0,1,0.0,5,6,0.833,3,17,20,6,3,5,4,4,25,8,38:51,0.671,0.625,0.063,0.375,8.6,45.7,27.8,25.9,3.6,10.1,17.7,25.0,121.0,88.0,20191102
83,Luke Kennard,Detroit Pistons,37:22,8,19,0.421,3,7,0.429,5,5,1.0,0,3,3,4,0,0,2,0,24,8,37:22,0.566,0.5,0.368,0.263,0.0,8.4,4.3,16.7,0.0,0.0,8.6,26.7,108.0,113.0,20191102
84,Markieff Morris,Detroit Pistons,34:27,5,12,0.417,0,2,0.0,3,4,0.75,0,4,4,2,1,0,1,2,13,5,34:27,0.472,0.417,0.167,0.333,0.0,12.1,6.3,8.2,1.3,0.0,6.8,18.4,93.0,109.0,20191102
85,Tony Snell,Detroit Pistons,30:36,4,9,0.444,2,5,0.4,0,0,0.0,1,3,4,0,1,1,0,1,10,5,30:36,0.556,0.556,0.556,0.0,3.6,10.2,7.1,0.0,1.5,2.6,0.0,12.6,111.0,107.0,20191102
86,Langston Galloway,Detroit Pistons,27:37,4,8,0.5,2,4,0.5,2,2,1.0,0,3,3,1,1,0,0,4,12,5,27:37,0.676,0.625,0.5,0.25,0.0,11.3,5.9,5.1,1.7,0.0,0.0,13.8,135.0,108.0,20191102
87,Svi Mykhailiuk,Detroit Pistons,14:58,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,1,0,1,0,1,3,-3,14:58,0.375,0.375,1.0,0.0,0.0,7.0,3.6,8.5,0.0,5.3,0.0,11.5,84.0,109.0,20191102
88,Thon Maker,Detroit Pistons,9:09,1,3,0.333,0,0,0.0,2,4,0.5,1,3,4,0,0,0,0,1,4,-4,9:09,0.42,0.333,0.0,1.333,12.2,34.2,23.6,0.0,0.0,0.0,0.0,22.3,99.0,107.0,20191102
89,Christian Wood,Detroit Pistons,6:45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-10,6:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.4,0.0,115.0,20191102
90,Derrick Rose,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
91,Sekou Doumbouya,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
92,Jordan Bone,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
93,Khyri Thomas,Detroit Pistons,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
94,Team Totals,Detroit Pistons,240,41,91,0.451,8,27,0.296,23,29,0.793,5,36,41,21,8,7,8,18,113,0,240,0.545,0.495,0.297,0.319,11.6,78.3,46.1,51.2,7.7,11.5,7.2,100.0,109.4,105.5,20191102
95,Andre Drummond,Detroit Pistons,38:49,6,20,0.3,0,1,0.0,3,3,1.0,8,16,24,4,2,2,4,5,15,-5,38:49,0.352,0.3,0.05,0.15,24.1,47.1,35.8,18.6,2.6,3.9,15.8,28.2,88.0,105.0,20191104
96,Bruce Brown,Detroit Pistons,36:39,5,12,0.417,1,3,0.333,3,5,0.6,5,2,7,7,2,3,4,5,14,-2,36:39,0.493,0.458,0.25,0.417,16.0,6.2,11.0,33.4,2.7,6.1,22.0,21.5,106.0,117.0,20191104
97,Luke Kennard,Detroit Pistons,34:21,6,12,0.5,3,4,0.75,9,11,0.818,0,4,4,5,0,0,5,2,24,-28,34:21,0.713,0.625,0.333,0.917,0.0,13.3,6.7,27.3,0.0,0.0,22.9,27.5,120.0,124.0,20191104
98,Tony Snell,Detroit Pistons,33:51,4,14,0.286,3,9,0.333,0,0,0.0,0,1,1,0,0,0,0,0,11,-24,33:51,0.393,0.393,0.643,0.0,0.0,3.4,1.7,0.0,0.0,0.0,0.0,17.9,90.0,127.0,20191104
99,Markieff Morris,Detroit Pistons,14:11,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,2,3,4,-18,14:11,0.5,0.5,0.25,0.0,0.0,16.1,8.2,0.0,0.0,0.0,33.3,18.3,63.0,123.0,20191104
100,Svi Mykhailiuk,Detroit Pistons,27:13,2,5,0.4,2,3,0.667,0,0,0.0,0,0,0,3,0,0,1,0,6,7,27:13,0.6,0.6,0.6,0.0,0.0,0.0,0.0,17.4,0.0,0.0,16.7,9.5,120.0,129.0,20191104
101,Langston Galloway,Detroit Pistons,22:04,4,8,0.5,2,4,0.5,0,0,0.0,0,0,0,1,0,1,0,0,10,1,22:04,0.625,0.625,0.5,0.0,0.0,0.0,0.0,8.6,0.0,3.4,0.0,15.7,135.0,126.0,20191104
102,Christian Wood,Detroit Pistons,20:43,5,6,0.833,2,2,1.0,3,4,0.75,0,4,4,1,0,2,1,2,15,2,20:43,0.966,1.0,0.333,0.667,0.0,22.1,11.2,10.3,0.0,7.2,11.4,18.3,163.0,117.0,20191104
103,Thon Maker,Detroit Pistons,8:21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,3,0,-13,8:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,5.2,0.0,122.0,20191104
