,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
10,Melvin Frazier,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
11,Wes Iwundu,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
12,Khem Birch,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
13,Team Totals,Orlando Magic,240,37,86,0.43,9,30,0.3,11,19,0.579,7,39,46,24,12,4,13,18,94,0,240,0.498,0.483,0.349,0.221,13.7,79.6,46.0,64.9,12.2,7.4,12.1,100.0,95.2,86.1,20191023
14,Nikola Vučević,Orlando Magic,31:11,7,19,0.368,0,4,0.0,2,2,1.0,4,6,10,1,1,1,2,3,16,-8,31:11,0.402,0.368,0.211,0.105,10.3,24.3,15.7,6.4,1.6,2.9,9.1,28.0,88.0,103.0,20191026
15,Aaron Gordon,Orlando Magic,30:26,4,10,0.4,0,2,0.0,2,2,1.0,4,3,7,3,2,0,1,0,10,-11,30:26,0.46,0.4,0.2,0.2,10.5,12.5,11.3,16.5,3.2,0.0,8.4,15.6,109.0,104.0,20191026
16,Evan Fournier,Orlando Magic,29:42,8,18,0.444,1,6,0.167,6,7,0.857,0,3,3,2,1,0,2,2,23,-12,29:42,0.546,0.472,0.333,0.389,0.0,12.8,4.9,14.6,1.6,0.0,8.7,31.0,109.0,107.0,20191026
17,Jonathan Isaac,Orlando Magic,25:16,3,10,0.3,0,3,0.0,2,2,1.0,1,3,4,0,1,4,1,0,8,1,25:16,0.368,0.3,0.3,0.2,3.2,15.0,7.8,0.0,1.9,14.1,8.4,18.7,79.0,97.0,20191026
18,D.J. Augustin,Orlando Magic,23:41,5,11,0.455,0,1,0.0,4,4,1.0,2,0,2,4,0,0,1,0,14,-14,23:41,0.549,0.455,0.091,0.364,6.8,0.0,4.1,32.6,0.0,0.0,7.3,23.2,121.0,113.0,20191026
19,Markelle Fultz,Orlando Magic,24:19,4,11,0.364,2,6,0.333,2,2,1.0,2,1,3,3,0,0,0,4,12,10,24:19,0.505,0.455,0.545,0.182,6.6,5.2,6.0,21.8,0.0,0.0,0.0,19.5,124.0,111.0,20191026
20,Terrence Ross,Orlando Magic,23:40,1,8,0.125,1,6,0.167,5,5,1.0,0,4,4,1,0,0,1,1,8,6,23:40,0.392,0.188,0.75,0.625,0.0,21.3,8.3,6.2,0.0,0.0,8.9,18.9,87.0,109.0,20191026
21,Al-Farouq Aminu,Orlando Magic,21:26,0,3,0.0,0,0,0.0,1,2,0.5,2,2,4,0,0,0,0,2,1,10,21:26,0.129,0.0,0.0,0.667,7.5,11.8,9.1,0.0,0.0,0.0,0.0,7.2,58.0,110.0,20191026
22,Michael Carter-Williams,Orlando Magic,16:41,2,6,0.333,1,2,0.5,0,0,0.0,1,3,4,1,3,1,1,3,5,-4,16:41,0.417,0.417,0.333,0.0,4.8,22.7,11.7,9.8,8.7,5.3,14.3,16.7,86.0,85.0,20191026
23,Mo Bamba,Orlando Magic,13:38,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,0,0,1,1,0,2,2,13:38,0.333,0.333,0.333,0.0,5.9,37.1,18.0,0.0,0.0,6.5,25.0,11.7,63.0,102.0,20191026
24,Wes Iwundu,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
25,Khem Birch,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
26,Melvin Frazier,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
27,Team Totals,Orlando Magic,240,35,99,0.354,5,31,0.161,24,26,0.923,17,29,46,15,8,7,10,15,99,0,240,0.448,0.379,0.313,0.263,28.3,76.3,46.9,42.9,8.1,13.0,8.3,100.0,100.2,104.2,20191026
28,Jonathan Isaac,Orlando Magic,33:03,7,10,0.7,5,7,0.714,5,5,1.0,0,7,7,0,3,2,1,3,24,-11,33:03,0.984,0.95,0.7,0.5,0.0,22.6,10.3,0.0,4.2,6.3,7.6,17.0,167.0,91.0,20191028
29,Aaron Gordon,Orlando Magic,29:40,1,6,0.167,0,2,0.0,0,0,0.0,1,4,5,5,0,2,3,3,2,-17,29:40,0.167,0.167,0.333,0.0,3.0,14.4,8.2,25.0,0.0,7.0,33.3,12.9,53.0,101.0,20191028
30,Evan Fournier,Orlando Magic,28:52,7,15,0.467,1,7,0.143,3,3,1.0,0,4,4,2,0,0,2,2,18,-11,28:52,0.551,0.5,0.467,0.2,0.0,14.8,6.7,14.9,0.0,0.0,10.9,27.0,98.0,106.0,20191028
31,D.J. Augustin,Orlando Magic,25:41,3,9,0.333,1,3,0.333,3,5,0.6,0,3,3,1,1,0,1,2,10,0,25:41,0.446,0.389,0.333,0.556,0.0,12.5,5.7,6.6,1.8,0.0,8.2,20.2,85.0,102.0,20191028
32,Nikola Vučević,Orlando Magic,25:00,1,13,0.077,1,3,0.333,2,2,1.0,3,9,12,2,0,0,0,1,5,-6,25:00,0.18,0.115,0.231,0.154,10.7,38.4,23.3,12.0,0.0,0.0,0.0,23.6,59.0,101.0,20191028
33,Markelle Fultz,Orlando Magic,26:40,6,11,0.545,1,4,0.25,0,0,0.0,1,1,2,5,0,0,3,3,13,0,26:40,0.591,0.591,0.364,0.0,3.3,4.0,3.6,38.8,0.0,0.0,21.4,22.3,101.0,108.0,20191028
34,Terrence Ross,Orlando Magic,23:45,4,11,0.364,1,8,0.125,2,3,0.667,0,4,4,1,1,0,3,0,11,-6,23:45,0.446,0.409,0.727,0.273,0.0,18.0,8.2,7.8,1.9,0.0,19.6,27.4,72.0,101.0,20191028
35,Al-Farouq Aminu,Orlando Magic,20:47,3,4,0.75,1,2,0.5,0,0,0.0,2,3,5,3,4,2,1,2,7,0,20:47,0.875,0.875,0.5,0.0,8.6,15.4,11.7,25.6,8.8,10.0,20.0,10.2,149.0,79.0,20191028
36,Michael Carter-Williams,Orlando Magic,13:21,0,3,0.0,0,1,0.0,0,0,0.0,1,2,3,2,0,0,1,1,0,5,13:21,0.0,0.0,0.333,0.0,6.7,16.0,10.9,21.2,0.0,0.0,25.0,12.7,40.0,106.0,20191028
37,Mo Bamba,Orlando Magic,13:11,2,7,0.286,1,2,0.5,0,0,0.0,0,2,2,1,0,0,1,3,5,1,13:11,0.357,0.357,0.286,0.0,0.0,16.2,7.4,13.6,0.0,0.0,12.5,25.8,66.0,106.0,20191028
38,Wes Iwundu,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
39,Melvin Frazier,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
40,Khem Birch,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
41,Team Totals,Orlando Magic,240,34,89,0.382,12,39,0.308,15,18,0.833,8,39,47,22,9,6,16,20,95,0,240,0.49,0.449,0.438,0.202,14.8,86.7,47.5,64.7,8.6,13.0,14.2,100.0,90.9,99.5,20191028
42,Nikola Vučević,Orlando Magic,33:51,8,17,0.471,2,4,0.5,3,4,0.75,4,9,13,4,1,1,1,2,21,24,33:51,0.56,0.529,0.235,0.235,11.8,26.6,19.2,22.1,1.6,2.8,5.1,27.9,125.0,90.0,20191030
43,Jonathan Isaac,Orlando Magic,31:40,4,6,0.667,0,1,0.0,2,2,1.0,1,6,7,4,0,3,2,0,10,28,31:40,0.727,0.667,0.167,0.333,3.2,18.9,11.1,19.6,0.0,8.9,22.5,13.4,126.0,93.0,20191030
44,Aaron Gordon,Orlando Magic,28:10,6,13,0.462,3,6,0.5,0,0,0.0,3,8,11,1,1,1,0,3,15,17,28:10,0.577,0.577,0.462,0.0,10.7,28.4,19.5,6.4,2.0,3.3,0.0,22.1,129.0,88.0,20191030
45,Evan Fournier,Orlando Magic,28:09,5,12,0.417,2,4,0.5,2,2,1.0,0,3,3,3,1,0,1,0,14,23,28:09,0.543,0.5,0.333,0.167,0.0,10.7,5.3,18.0,2.0,0.0,7.2,23.6,113.0,97.0,20191030
46,D.J. Augustin,Orlando Magic,27:52,2,6,0.333,1,4,0.25,0,0,0.0,0,1,1,7,0,0,0,1,5,17,27:52,0.417,0.417,0.667,0.0,0.0,3.6,1.8,35.9,0.0,0.0,0.0,10.3,130.0,104.0,20191030
47,Al-Farouq Aminu,Orlando Magic,25:47,3,9,0.333,2,3,0.667,1,2,0.5,2,6,8,1,0,1,1,2,9,-9,25:47,0.455,0.444,0.333,0.222,7.8,23.3,15.5,5.9,0.0,3.7,9.2,20.2,98.0,94.0,20191030
48,Terrence Ross,Orlando Magic,22:19,1,10,0.1,0,6,0.0,0,0,0.0,1,0,1,2,0,0,0,4,2,-13,22:19,0.1,0.1,0.6,0.0,4.5,0.0,2.2,12.3,0.0,0.0,0.0,21.4,45.0,104.0,20191030
49,Markelle Fultz,Orlando Magic,20:08,3,6,0.5,0,1,0.0,1,2,0.5,0,1,1,1,1,0,2,3,7,-5,20:08,0.509,0.5,0.167,0.333,0.0,5.0,2.5,8.0,2.7,0.0,22.5,21.1,81.0,97.0,20191030
50,Mo Bamba,Orlando Magic,14:09,4,7,0.571,1,2,0.5,0,0,0.0,1,2,3,0,0,0,0,1,9,-12,14:09,0.643,0.643,0.286,0.0,7.1,14.1,10.6,0.0,0.0,0.0,0.0,23.7,130.0,100.0,20191030
51,Michael Carter-Williams,Orlando Magic,7:55,1,2,0.5,1,1,1.0,0,0,0.0,2,2,4,1,1,0,0,1,3,-10,7:55,0.75,0.75,0.5,0.0,25.3,25.3,25.3,19.6,7.0,0.0,0.0,12.1,179.0,81.0,20191030
52,Khem Birch,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
53,Melvin Frazier,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
54,Wes Iwundu,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
55,Team Totals,Orlando Magic,240,37,88,0.42,12,32,0.375,9,12,0.75,14,38,52,24,5,6,7,17,95,0,240,0.509,0.489,0.364,0.136,29.2,79.2,54.2,64.9,5.8,11.8,7.0,100.0,109.5,95.7,20191030
56,Jonathan Isaac,Orlando Magic,28:34,3,11,0.273,3,7,0.429,2,2,1.0,1,4,5,1,2,1,0,1,11,-19,28:34,0.463,0.409,0.636,0.182,2.9,16.4,8.6,5.8,3.3,3.7,0.0,17.4,101.0,116.0,20191101
57,Aaron Gordon,Orlando Magic,28:15,3,10,0.3,2,5,0.4,3,5,0.6,1,3,4,3,0,0,1,3,11,-3,28:15,0.451,0.4,0.5,0.5,3.0,12.4,6.9,17.6,0.0,0.0,7.6,19.6,96.0,127.0,20191101
58,Nikola Vučević,Orlando Magic,25:05,6,12,0.5,0,3,0.0,2,2,1.0,1,6,7,2,2,1,2,2,14,-3,25:05,0.543,0.5,0.25,0.167,3.4,28.0,13.7,17.0,3.8,4.2,13.4,24.9,98.0,112.0,20191101
59,D.J. Augustin,Orlando Magic,23:05,2,5,0.4,0,1,0.0,0,0,0.0,0,0,0,6,0,0,1,0,4,-17,23:05,0.4,0.4,0.2,0.0,0.0,0.0,0.0,41.8,0.0,0.0,16.7,10.9,100.0,130.0,20191101
60,Evan Fournier,Orlando Magic,21:32,7,12,0.583,4,8,0.5,1,1,1.0,0,4,4,1,1,0,4,2,19,-4,21:32,0.764,0.75,0.667,0.083,0.0,21.7,9.1,12.1,2.2,0.0,24.3,32.0,98.0,119.0,20191101
61,Khem Birch,Orlando Magic,22:55,0,3,0.0,0,1,0.0,1,4,0.25,2,3,5,0,1,0,0,1,1,-29,22:55,0.105,0.0,0.333,1.333,7.3,15.3,10.7,0.0,2.1,0.0,0.0,8.7,46.0,121.0,20191101
62,Terrence Ross,Orlando Magic,20:52,4,15,0.267,2,8,0.25,1,1,1.0,1,1,2,1,1,0,2,3,11,-26,20:52,0.356,0.333,0.533,0.067,4.0,5.6,4.7,9.3,2.3,0.0,11.5,35.0,68.0,123.0,20191101
63,Al-Farouq Aminu,Orlando Magic,20:51,1,2,0.5,1,1,1.0,0,0,0.0,0,5,5,1,0,1,2,3,3,-18,20:51,0.75,0.75,0.5,0.0,0.0,28.1,11.7,7.3,0.0,5.0,50.0,8.0,70.0,120.0,20191101
64,Markelle Fultz,Orlando Magic,19:19,2,6,0.333,0,1,0.0,1,2,0.5,1,3,4,3,0,0,1,1,5,-13,19:19,0.363,0.333,0.167,0.333,4.4,18.2,10.1,25.7,0.0,0.0,12.7,17.1,85.0,125.0,20191101
65,Wes Iwundu,Orlando Magic,12:44,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,0,0,0,2,0,2,-22,12:44,0.25,0.25,0.25,0.0,0.0,9.2,3.8,0.0,0.0,0.0,33.3,19.8,32.0,128.0,20191101
66,Amile Jefferson,Orlando Magic,5:36,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,1,0,4,-2,5:36,0.2,0.2,0.2,0.0,15.0,0.0,8.7,0.0,0.0,0.0,0.0,37.4,53.0,130.0,20191101
67,Josh Magette,Orlando Magic,5:36,2,4,0.5,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,0,4,-2,5:36,1.0,1.0,0.0,0.0,15.0,0.0,8.7,100.0,0.0,0.0,33.3,22.5,146.0,130.0,20191101
68,Melvin Frazier,Orlando Magic,5:36,1,5,0.2,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-2,5:36,0.5,0.5,0.0,0.0,15.0,0.0,8.7,50.8,8.4,0.0,0.0,29.9,114.0,111.0,20191101
69,Team Totals,Orlando Magic,240,34,91,0.374,12,37,0.324,11,17,0.647,10,30,40,21,8,3,16,16,91,0,240,0.462,0.44,0.407,0.187,17.5,73.2,40.8,61.8,7.9,6.5,14.0,100.0,89.6,121.1,20191101
70,Jonathan Isaac,Orlando Magic,35:42,3,13,0.231,1,5,0.2,0,0,0.0,1,4,5,2,2,3,2,4,7,2,35:42,0.269,0.269,0.385,0.0,3.1,12.2,7.6,8.2,2.9,9.0,13.3,19.1,59.0,92.0,20191102
71,Nikola Vučević,Orlando Magic,33:47,10,16,0.625,1,4,0.25,3,3,1.0,2,5,7,2,0,1,2,4,24,-3,33:47,0.693,0.656,0.25,0.188,6.5,16.1,11.3,12.5,0.0,3.2,10.4,25.9,126.0,101.0,20191102
72,Aaron Gordon,Orlando Magic,32:18,9,15,0.6,1,4,0.25,2,5,0.4,2,7,9,3,0,0,0,1,21,-14,32:18,0.61,0.633,0.267,0.333,6.8,23.6,15.2,18.9,0.0,0.0,0.0,24.2,129.0,102.0,20191102
73,Evan Fournier,Orlando Magic,27:05,5,12,0.417,1,5,0.2,0,0,0.0,0,2,2,5,0,0,2,1,11,-2,27:05,0.458,0.458,0.417,0.0,0.0,8.1,4.0,31.5,0.0,0.0,14.3,23.4,91.0,106.0,20191102
74,Markelle Fultz,Orlando Magic,24:55,4,7,0.571,0,1,0.0,1,1,1.0,0,1,1,2,3,0,1,2,9,0,24:55,0.605,0.571,0.143,0.143,0.0,4.4,2.2,13.2,6.2,0.0,11.8,15.4,112.0,93.0,20191102
75,Al-Farouq Aminu,Orlando Magic,25:09,0,5,0.0,0,2,0.0,0,0,0.0,2,8,10,1,1,1,2,4,0,0,25:09,0.0,0.0,0.4,0.0,8.7,34.7,21.7,5.2,2.0,4.2,28.6,12.6,25.0,91.0,20191102
76,D.J. Augustin,Orlando Magic,24:39,2,6,0.333,0,1,0.0,0,0,0.0,1,0,1,3,0,0,2,1,4,-3,24:39,0.333,0.333,0.167,0.0,4.4,0.0,2.2,17.6,0.0,0.0,25.0,14.7,71.0,108.0,20191102
77,Terrence Ross,Orlando Magic,22:19,4,9,0.444,2,6,0.333,0,0,0.0,1,4,5,3,2,1,2,2,10,-1,22:19,0.556,0.556,0.667,0.0,4.9,19.6,12.2,22.7,4.6,4.8,18.2,22.4,100.0,89.0,20191102
78,Mo Bamba,Orlando Magic,10:03,0,3,0.0,0,1,0.0,1,2,0.5,1,5,6,0,0,1,2,6,1,0,10:03,0.129,0.0,0.333,0.667,10.9,54.3,32.6,0.0,0.0,10.6,34.0,26.5,28.0,84.0,20191102
79,Khem Birch,Orlando Magic,4:03,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,1,4:03,0.0,0.0,0.0,0.0,0.0,26.9,13.5,32.0,0.0,0.0,0.0,0.0,216.0,101.0,20191102
80,Wes Iwundu,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
81,Josh Magette,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
82,Amile Jefferson,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
83,Team Totals,Orlando Magic,240,37,86,0.43,6,29,0.207,7,11,0.636,10,37,47,22,8,7,15,25,87,0,240,0.479,0.465,0.337,0.128,22.7,84.1,53.4,59.5,8.5,15.6,14.2,100.0,92.9,97.2,20191102
84,Nikola Vučević,Orlando Magic,33:39,4,15,0.267,0,3,0.0,2,2,1.0,3,9,12,2,0,2,1,1,10,-16,33:39,0.315,0.267,0.2,0.133,9.1,29.2,18.8,10.8,0.0,5.4,5.9,22.0,83.0,108.0,20191105
85,Evan Fournier,Orlando Magic,32:55,0,7,0.0,0,2,0.0,4,4,1.0,0,5,5,1,2,0,3,2,4,-13,32:55,0.228,0.0,0.286,0.571,0.0,16.6,8.0,4.6,3.2,0.0,25.5,15.6,45.0,108.0,20191105
86,Jonathan Isaac,Orlando Magic,31:10,5,9,0.556,1,4,0.25,2,2,1.0,4,6,10,0,0,3,1,2,13,-14,31:10,0.658,0.611,0.444,0.222,13.1,21.0,16.9,0.0,0.0,8.7,9.2,15.3,135.0,107.0,20191105
87,Aaron Gordon,Orlando Magic,28:34,6,13,0.462,0,3,0.0,3,4,0.75,2,5,7,3,0,0,2,5,15,-4,28:34,0.508,0.462,0.231,0.308,7.2,19.1,12.9,23.0,0.0,0.0,11.9,25.7,106.0,115.0,20191105
88,Markelle Fultz,Orlando Magic,23:53,5,10,0.5,1,2,0.5,2,2,1.0,2,1,3,4,1,0,2,3,13,-14,23:53,0.597,0.55,0.2,0.2,8.6,4.6,6.6,36.6,2.2,0.0,15.5,23.6,119.0,113.0,20191105
89,D.J. Augustin,Orlando Magic,27:00,3,10,0.3,0,4,0.0,7,8,0.875,0,1,1,2,0,0,0,1,13,8,27:00,0.481,0.3,0.4,0.8,0.0,4.0,2.0,13.3,0.0,0.0,0.0,21.9,120.0,118.0,20191105
90,Al-Farouq Aminu,Orlando Magic,25:52,4,5,0.8,0,0,0.0,5,5,1.0,2,3,5,1,2,0,2,4,13,1,25:52,0.903,0.8,0.0,1.0,7.9,12.7,10.2,7.6,4.0,0.0,21.7,15.6,147.0,107.0,20191105
91,Terrence Ross,Orlando Magic,22:46,2,5,0.4,0,1,0.0,2,2,1.0,1,2,3,2,0,1,2,3,6,4,22:46,0.51,0.4,0.2,0.4,4.5,9.6,7.0,15.2,0.0,4.0,25.4,15.2,93.0,113.0,20191105
92,Mo Bamba,Orlando Magic,14:11,3,8,0.375,1,3,0.333,0,2,0.0,2,5,7,0,0,2,1,3,7,8,14:11,0.394,0.438,0.375,0.25,14.4,38.5,26.0,0.0,0.0,12.8,10.1,30.5,83.0,100.0,20191105
93,Wes Iwundu,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
94,Melvin Frazier,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
95,Michael Carter-Williams,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
96,Khem Birch,Orlando Magic,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
97,Team Totals,Orlando Magic,240,32,82,0.39,3,22,0.136,27,31,0.871,16,37,53,15,5,8,14,24,94,0,240,0.491,0.409,0.268,0.378,34.0,84.1,58.2,46.9,5.4,15.1,12.8,100.0,101.7,110.4,20191105
98,Aaron Gordon,Orlando Magic,37:19,10,17,0.588,1,5,0.2,2,2,1.0,3,1,4,1,2,0,4,6,23,-6,37:19,0.643,0.618,0.294,0.118,9.4,2.8,5.9,4.9,2.6,0.0,18.3,25.5,107.0,115.0,20191106
99,Nikola Vučević,Orlando Magic,33:22,7,15,0.467,1,3,0.333,4,5,0.8,1,10,11,7,1,1,2,2,19,5,33:22,0.552,0.5,0.2,0.333,3.5,31.3,18.2,34.8,1.5,2.7,10.4,25.0,116.0,106.0,20191106
100,Jonathan Isaac,Orlando Magic,31:47,5,8,0.625,1,2,0.5,2,2,1.0,1,9,10,5,4,6,4,5,13,15,31:47,0.732,0.688,0.25,0.25,3.7,29.5,17.4,24.0,6.1,17.1,31.1,17.6,109.0,88.0,20191106
101,Evan Fournier,Orlando Magic,27:41,3,5,0.6,1,2,0.5,2,2,1.0,0,0,0,1,0,0,1,6,9,12,27:41,0.765,0.7,0.4,0.4,0.0,0.0,0.0,5.1,0.0,0.0,14.5,10.8,131.0,121.0,20191106
102,Markelle Fultz,Orlando Magic,24:23,5,10,0.5,0,2,0.0,1,1,1.0,0,2,2,2,3,0,2,5,11,9,24:23,0.527,0.5,0.2,0.1,0.0,8.6,4.5,13.5,6.0,0.0,16.1,22.2,93.0,105.0,20191106
103,D.J. Augustin,Orlando Magic,28:28,4,6,0.667,2,3,0.667,3,3,1.0,0,0,0,6,2,0,4,2,13,-11,28:28,0.888,0.833,0.5,0.5,0.0,0.0,0.0,31.4,3.4,0.0,35.3,17.3,120.0,114.0,20191106
104,Michael Carter-Williams,Orlando Magic,21:20,4,9,0.444,0,1,0.0,5,5,1.0,3,4,7,2,2,3,1,0,13,-8,21:20,0.58,0.444,0.111,0.556,16.5,19.6,18.1,15.0,4.5,12.7,8.2,24.9,127.0,98.0,20191106
