,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
75,Alex Caruso,Los Angeles Lakers,20:02,1,3,0.333,0,1,0.0,0,0,0.0,0,0,0,3,2,1,3,1,2,-13,20:02,0.333,0.333,0.333,0.0,0.0,0.0,0.0,18.1,4.6,4.1,50.0,12.7,53.0,90.0,20191103
76,Kyle Kuzma,Los Angeles Lakers,15:59,2,7,0.286,1,4,0.25,0,0,0.0,0,3,3,0,0,0,0,2,5,3,15:59,0.357,0.357,0.571,0.0,0.0,19.2,9.7,0.0,0.0,0.0,0.0,18.5,72.0,98.0,20191103
77,Troy Daniels,Los Angeles Lakers,14:47,0,2,0.0,0,1,0.0,1,1,1.0,0,0,0,0,1,0,0,0,1,-4,14:47,0.205,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3.1,0.0,0.0,7.0,46.0,96.0,20191103
78,Quinn Cook,Los Angeles Lakers,5:03,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,4,5:03,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,103.0,20191103
79,Jared Dudley,Los Angeles Lakers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
80,Team Totals,Los Angeles Lakers,240,42,87,0.483,6,24,0.25,13,19,0.684,7,39,46,21,8,10,18,22,103,0,240,0.54,0.517,0.276,0.218,15.2,83.0,49.5,50.0,7.7,17.2,15.9,100.0,99.1,92.4,20191103
81,LeBron James,Los Angeles Lakers,35:11,10,19,0.526,2,6,0.333,8,9,0.889,0,10,10,11,2,1,2,3,30,17,35:11,0.653,0.579,0.316,0.474,0.0,31.0,15.0,47.9,2.6,2.6,8.0,29.0,139.0,105.0,20191105
82,Anthony Davis,Los Angeles Lakers,31:25,6,15,0.4,1,2,0.5,2,2,1.0,3,4,7,3,1,3,3,4,15,-4,31:25,0.472,0.433,0.133,0.133,9.8,13.9,11.8,12.8,1.5,8.6,15.9,24.5,96.0,105.0,20191105
83,Danny Green,Los Angeles Lakers,25:59,3,5,0.6,1,3,0.333,0,0,0.0,0,4,4,2,2,1,1,2,7,4,25:59,0.7,0.7,0.6,0.0,0.0,16.8,8.1,9.4,3.6,3.5,16.7,9.4,121.0,105.0,20191105
84,Kentavious Caldwell-Pope,Los Angeles Lakers,21:16,3,7,0.429,1,2,0.5,1,2,0.5,1,2,3,1,1,0,2,1,8,-1,21:16,0.508,0.5,0.286,0.286,4.8,10.3,7.4,5.9,2.2,0.0,20.2,19.0,90.0,112.0,20191105
85,JaVale McGee,Los Angeles Lakers,16:49,4,4,1.0,0,0,0.0,2,3,0.667,2,4,6,3,1,2,1,0,10,1,16:49,0.94,1.0,0.0,0.75,12.1,25.9,18.8,25.5,2.8,10.8,15.8,15.3,167.0,100.0,20191105
86,Quinn Cook,Los Angeles Lakers,26:03,6,9,0.667,3,4,0.75,2,3,0.667,2,2,4,2,1,1,1,0,17,14,26:03,0.824,0.833,0.444,0.333,7.8,8.4,8.1,10.9,1.8,3.5,8.8,17.7,153.0,111.0,20191105
87,Dwight Howard,Los Angeles Lakers,23:56,3,4,0.75,0,0,0.0,0,1,0.0,2,4,6,0,0,1,0,5,6,4,23:56,0.676,0.75,0.0,0.25,8.5,18.2,13.2,0.0,0.0,3.8,0.0,7.6,145.0,111.0,20191105
88,Alex Caruso,Los Angeles Lakers,23:32,2,8,0.25,1,4,0.25,2,3,0.667,1,2,3,1,2,0,2,1,7,2,23:32,0.376,0.313,0.5,0.375,4.3,9.3,6.7,5.0,3.9,0.0,17.7,19.6,75.0,108.0,20191105
89,Kyle Kuzma,Los Angeles Lakers,21:08,7,16,0.438,1,8,0.125,0,1,0.0,0,4,4,0,0,1,3,1,15,4,21:08,0.456,0.469,0.5,0.063,0.0,20.6,10.0,0.0,0.0,4.3,15.4,37.6,74.0,112.0,20191105
90,Troy Daniels,Los Angeles Lakers,13:36,1,5,0.2,1,4,0.25,0,0,0.0,1,1,2,3,0,0,0,1,3,-6,13:36,0.3,0.3,0.8,0.0,7.5,8.0,7.8,25.5,0.0,0.0,0.0,15.0,104.0,117.0,20191105
91,Jared Dudley,Los Angeles Lakers,1:05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,20191105
92,Avery Bradley,Los Angeles Lakers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
93,DeMarcus Cousins,Los Angeles Lakers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
94,Rajon Rondo,Los Angeles Lakers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
95,Team Totals,Los Angeles Lakers,240,45,92,0.489,11,33,0.333,17,24,0.708,12,37,49,26,10,10,15,18,118,0,240,0.575,0.549,0.359,0.261,25.5,84.1,53.8,57.8,9.7,18.9,12.8,100.0,114.1,108.3,20191105
96,LeBron James,Los Angeles Lakers,36:03,10,19,0.526,4,7,0.571,1,2,0.5,1,3,4,6,0,0,3,2,25,16,36:03,0.629,0.632,0.368,0.105,3.4,8.7,6.3,29.9,0.0,0.0,13.1,27.6,114.0,93.0,20191108
97,Anthony Davis,Los Angeles Lakers,34:45,11,17,0.647,0,0,0.0,4,4,1.0,2,6,8,7,2,3,2,4,26,27,34:45,0.693,0.647,0.0,0.235,7.1,18.0,13.0,39.0,2.9,9.2,9.6,25.9,136.0,77.0,20191108
98,Avery Bradley,Los Angeles Lakers,24:54,4,9,0.444,1,4,0.25,0,0,0.0,1,4,5,3,0,0,2,4,9,24,24:54,0.5,0.5,0.444,0.0,4.9,16.8,11.3,17.9,0.0,0.0,18.2,19.2,93.0,90.0,20191108
99,Danny Green,Los Angeles Lakers,23:18,1,7,0.143,1,5,0.2,1,1,1.0,1,2,3,2,2,0,2,4,4,17,23:18,0.269,0.214,0.714,0.143,5.3,9.0,7.3,10.9,4.4,0.0,21.2,17.6,62.0,82.0,20191108
100,JaVale McGee,Los Angeles Lakers,15:54,4,7,0.571,0,0,0.0,1,1,1.0,3,7,10,1,1,1,1,1,9,20,15:54,0.605,0.571,0.0,0.143,23.2,45.9,35.5,10.8,3.2,6.7,11.8,23.1,119.0,70.0,20191108
101,Kyle Kuzma,Los Angeles Lakers,25:18,3,9,0.333,1,7,0.143,0,0,0.0,1,4,5,1,0,0,4,2,7,-11,25:18,0.389,0.389,0.778,0.0,4.9,16.5,11.2,5.5,0.0,0.0,30.8,22.3,59.0,90.0,20191108
