,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
11,PJ Dozier,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
12,Juancho Hernangómez,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
13,Team Totals,Denver Nuggets,240,34,81,0.42,18,32,0.563,22,27,0.815,11,34,45,24,11,4,19,23,108,0,240,0.581,0.531,0.395,0.333,23.9,72.3,48.4,70.6,11.0,6.8,17.0,100.0,108.1,100.1,20191023
14,Jamal Murray,Denver Nuggets,40:37,8,19,0.421,2,5,0.4,9,11,0.818,1,6,7,3,1,1,3,4,27,3,40:37,0.566,0.474,0.263,0.579,2.5,16.7,9.2,15.3,1.2,2.2,11.2,28.7,106.0,102.0,20191025
15,Nikola Jokić,Denver Nuggets,40:32,8,18,0.444,0,2,0.0,7,9,0.778,3,11,14,12,1,2,5,4,23,8,40:32,0.524,0.444,0.111,0.5,7.5,30.6,18.5,61.4,1.2,4.5,18.5,28.9,104.0,96.0,20191025
16,Gary Harris,Denver Nuggets,34:08,4,9,0.444,1,2,0.5,4,5,0.8,0,3,3,0,2,0,1,3,13,7,34:08,0.58,0.5,0.222,0.556,0.0,9.9,4.7,0.0,2.9,0.0,8.2,15.5,106.0,101.0,20191025
17,Paul Millsap,Denver Nuggets,21:34,3,6,0.5,0,2,0.0,2,2,1.0,0,2,2,2,1,1,0,2,8,5,21:34,0.581,0.5,0.333,0.333,0.0,10.5,5.0,17.2,2.3,4.2,0.0,13.9,125.0,100.0,20191025
18,Will Barton,Denver Nuggets,20:39,1,6,0.167,1,4,0.25,2,2,1.0,0,0,0,0,1,3,0,0,5,13,20:39,0.363,0.25,0.667,0.333,0.0,0.0,0.0,0.0,2.4,13.3,0.0,14.5,78.0,96.0,20191025
19,Jerami Grant,Denver Nuggets,31:29,5,11,0.455,1,5,0.2,2,3,0.667,1,4,5,0,0,0,2,4,13,-5,31:29,0.528,0.5,0.455,0.273,3.2,14.3,8.5,0.0,0.0,0.0,14.0,19.8,90.0,107.0,20191025
20,Malik Beasley,Denver Nuggets,28:43,7,11,0.636,2,4,0.5,1,1,1.0,2,2,4,1,1,0,1,2,17,-8,28:43,0.743,0.727,0.364,0.091,7.1,7.9,7.5,8.0,1.7,0.0,8.0,18.8,133.0,105.0,20191025
21,Torrey Craig,Denver Nuggets,22:59,0,4,0.0,0,3,0.0,0,0,0.0,1,4,5,0,0,4,1,4,0,-13,22:59,0.0,0.0,0.75,0.0,4.4,19.6,11.6,0.0,0.0,15.9,20.0,9.5,15.0,94.0,20191025
22,Monte Morris,Denver Nuggets,12:23,0,6,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-2,12:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,21.1,18.0,111.0,20191025
23,Mason Plumlee,Denver Nuggets,11:56,0,2,0.0,0,0,0.0,2,3,0.667,0,5,5,1,0,1,1,3,2,-3,11:56,0.301,0.0,0.0,1.5,0.0,47.2,22.4,12.3,0.0,7.7,23.1,15.7,58.0,92.0,20191025
24,Juancho Hernangómez,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
25,PJ Dozier,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
26,Michael Porter Jr.,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
27,Team Totals,Denver Nuggets,265,36,92,0.391,7,27,0.259,29,36,0.806,8,37,45,21,7,12,14,26,108,0,265,0.501,0.429,0.293,0.391,15.4,78.7,45.5,58.3,6.5,20.7,11.5,100.0,100.4,99.5,20191025
28,Jamal Murray,Denver Nuggets,30:58,6,14,0.429,2,7,0.286,4,4,1.0,1,3,4,3,1,0,2,3,18,7,30:58,0.571,0.5,0.5,0.286,3.0,9.3,6.1,17.4,1.7,0.0,11.3,23.5,119.0,106.0,20191028
29,Gary Harris,Denver Nuggets,29:12,5,9,0.556,3,4,0.75,4,4,1.0,0,4,4,2,1,0,1,1,17,0,29:12,0.79,0.722,0.444,0.444,0.0,13.2,6.4,11.8,1.8,0.0,8.5,16.5,157.0,104.0,20191028
30,Will Barton,Denver Nuggets,29:05,5,14,0.357,1,4,0.25,2,3,0.667,4,5,9,3,1,0,2,1,13,3,29:05,0.424,0.393,0.286,0.214,12.7,16.5,14.6,17.8,1.8,0.0,11.5,24.4,100.0,103.0,20191028
31,Nikola Jokić,Denver Nuggets,28:27,4,15,0.267,0,5,0.0,1,1,1.0,3,10,13,2,2,1,2,4,9,-3,28:27,0.291,0.267,0.333,0.067,9.7,33.7,21.5,11.5,3.7,3.1,11.5,25.1,74.0,88.0,20191028
32,Paul Millsap,Denver Nuggets,24:55,4,9,0.444,0,2,0.0,1,2,0.5,1,2,3,0,0,0,0,4,9,0,24:55,0.455,0.444,0.222,0.222,3.7,7.7,5.7,0.0,0.0,0.0,0.0,16.2,107.0,110.0,20191028
33,Jerami Grant,Denver Nuggets,23:58,2,9,0.222,1,5,0.2,4,4,1.0,2,1,3,3,0,0,1,2,9,7,23:58,0.418,0.278,0.556,0.444,7.7,4.0,5.9,18.8,0.0,0.0,8.5,20.1,108.0,113.0,20191028
34,Malik Beasley,Denver Nuggets,19:36,2,6,0.333,2,5,0.4,2,2,1.0,0,1,1,0,3,1,0,0,8,6,19:36,0.581,0.5,0.833,0.333,0.0,4.9,2.4,0.0,8.0,4.5,0.0,14.4,137.0,92.0,20191028
35,Mason Plumlee,Denver Nuggets,18:40,5,6,0.833,0,0,0.0,0,0,0.0,5,2,7,3,0,1,0,2,10,10,18:40,0.833,0.833,0.0,0.0,24.7,10.3,17.6,33.3,0.0,4.8,0.0,13.2,187.0,107.0,20191028
36,Torrey Craig,Denver Nuggets,18:12,1,8,0.125,0,2,0.0,0,0,0.0,3,5,8,1,0,2,0,0,2,3,18:12,0.125,0.125,0.25,0.0,15.2,26.4,20.7,7.9,0.0,9.8,0.0,18.0,60.0,97.0,20191028
37,Monte Morris,Denver Nuggets,16:57,2,8,0.25,1,2,0.5,1,1,1.0,0,2,2,2,0,0,2,1,6,2,16:57,0.355,0.313,0.25,0.125,0.0,11.3,5.6,18.7,0.0,0.0,19.2,25.2,75.0,109.0,20191028
38,Jarred Vanderbilt,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
39,Michael Porter Jr.,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
40,Juancho Hernangómez,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
41,Team Totals,Denver Nuggets,240,36,98,0.367,10,36,0.278,19,21,0.905,19,35,54,19,8,5,10,18,101,0,240,0.471,0.418,0.367,0.214,36.5,70.0,52.9,52.8,8.7,9.3,8.5,100.0,109.8,102.2,20191028
42,Will Barton,Denver Nuggets,36:50,8,16,0.5,2,3,0.667,1,2,0.5,4,7,11,1,1,0,2,3,19,15,36:50,0.563,0.563,0.188,0.125,11.3,19.8,15.6,4.0,1.4,0.0,10.6,23.1,113.0,118.0,20191029
43,Gary Harris,Denver Nuggets,33:58,6,15,0.4,4,10,0.4,0,0,0.0,2,3,5,4,1,0,2,3,16,12,33:58,0.533,0.533,0.667,0.0,6.1,9.2,7.7,16.4,1.6,0.0,11.8,22.5,112.0,121.0,20191029
44,Jamal Murray,Denver Nuggets,33:31,7,13,0.538,0,4,0.0,2,2,1.0,0,6,6,1,0,0,0,3,16,11,33:31,0.576,0.538,0.308,0.154,0.0,18.7,9.3,4.3,0.0,0.0,0.0,18.6,126.0,122.0,20191029
45,Nikola Jokić,Denver Nuggets,32:56,4,8,0.5,0,1,0.0,2,2,1.0,2,8,10,10,3,0,4,3,10,15,32:56,0.563,0.5,0.125,0.25,6.3,25.3,15.8,39.2,4.8,0.0,31.1,17.6,112.0,109.0,20191029
46,Paul Millsap,Denver Nuggets,31:15,9,17,0.529,4,7,0.571,1,1,1.0,4,4,8,0,0,0,0,3,23,15,31:15,0.659,0.647,0.412,0.059,13.4,13.4,13.4,0.0,0.0,0.0,0.0,25.1,143.0,123.0,20191029
47,Jerami Grant,Denver Nuggets,16:50,0,5,0.0,0,4,0.0,0,0,0.0,1,2,3,1,1,0,1,3,0,-18,16:50,0.0,0.0,0.8,0.0,6.2,12.4,9.3,6.6,3.1,0.0,16.7,16.0,25.0,116.0,20191029
48,Mason Plumlee,Denver Nuggets,14:59,2,3,0.667,0,0,0.0,3,6,0.5,1,3,4,3,0,0,0,0,7,-18,14:59,0.621,0.667,0.0,2.0,7.0,20.9,13.9,26.3,0.0,0.0,0.0,16.9,148.0,122.0,20191029
49,Malik Beasley,Denver Nuggets,14:21,3,8,0.375,1,3,0.333,0,0,0.0,0,1,1,2,0,0,1,5,7,-16,14:21,0.438,0.438,0.375,0.0,0.0,7.3,3.6,20.3,0.0,0.0,11.1,28.2,93.0,123.0,20191029
50,Monte Morris,Denver Nuggets,14:10,3,5,0.6,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,6,-13,14:10,0.6,0.6,0.0,0.0,0.0,7.4,3.7,20.6,0.0,0.0,0.0,15.9,138.0,125.0,20191029
51,Torrey Craig,Denver Nuggets,11:10,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,2,-18,11:10,1.0,1.0,0.0,0.0,0.0,9.3,4.7,0.0,0.0,9.1,0.0,4.0,200.0,118.0,20191029
52,Jarred Vanderbilt,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191029
53,Michael Porter Jr.,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191029
54,Juancho Hernangómez,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191029
55,Team Totals,Denver Nuggets,240,43,91,0.473,11,32,0.344,9,13,0.692,14,36,50,24,6,1,10,24,106,0,240,0.548,0.533,0.352,0.143,30.4,78.3,54.3,55.8,6.6,2.1,9.4,100.0,116.4,119.7,20191029
56,Gary Harris,Denver Nuggets,27:57,4,10,0.4,1,5,0.2,0,0,0.0,0,2,2,0,1,1,0,0,9,-16,27:57,0.45,0.45,0.5,0.0,0.0,10.7,4.8,0.0,1.7,3.9,0.0,15.6,87.0,116.0,20191031
57,Nikola Jokić,Denver Nuggets,27:08,5,6,0.833,0,1,0.0,3,3,1.0,0,6,6,6,1,0,2,3,13,-16,27:08,0.888,0.833,0.167,0.5,0.0,33.2,14.7,31.1,1.7,0.0,21.5,15.0,148.0,118.0,20191031
58,Jamal Murray,Denver Nuggets,26:17,6,14,0.429,1,4,0.25,1,1,1.0,0,3,3,6,1,0,3,2,14,-11,26:17,0.485,0.464,0.286,0.071,0.0,17.1,7.6,34.2,1.8,0.0,17.2,28.9,91.0,118.0,20191031
59,Torrey Craig,Denver Nuggets,19:35,1,4,0.25,0,3,0.0,0,0,0.0,0,2,2,0,0,0,1,3,2,-5,19:35,0.25,0.25,0.75,0.0,0.0,15.3,6.8,0.0,0.0,0.0,20.0,11.1,40.0,122.0,20191031
60,Paul Millsap,Denver Nuggets,15:11,3,8,0.375,0,0,0.0,4,4,1.0,1,2,3,0,0,0,1,3,10,-9,15:11,0.512,0.375,0.0,0.5,7.9,19.8,13.2,0.0,0.0,0.0,9.3,30.9,99.0,122.0,20191031
61,Malik Beasley,Denver Nuggets,27:34,4,13,0.308,3,6,0.5,0,0,0.0,0,2,2,1,1,0,2,2,11,-8,27:34,0.423,0.423,0.462,0.0,0.0,10.9,4.8,4.8,1.7,0.0,13.3,23.7,73.0,119.0,20191031
62,Jerami Grant,Denver Nuggets,25:28,7,10,0.7,0,2,0.0,0,0,0.0,1,4,5,0,0,1,1,2,14,-12,25:28,0.7,0.7,0.2,0.0,4.7,23.6,13.1,0.0,0.0,4.3,9.1,18.8,121.0,118.0,20191031
63,Monte Morris,Denver Nuggets,21:43,4,10,0.4,1,1,1.0,0,0,0.0,0,0,0,8,0,0,0,1,9,-4,21:43,0.45,0.45,0.1,0.0,0.0,0.0,0.0,51.8,0.0,0.0,0.0,20.1,115.0,123.0,20191031
64,Michael Porter Jr.,Denver Nuggets,20:52,5,8,0.625,1,3,0.333,4,6,0.667,1,3,4,1,0,0,1,2,15,1,20:52,0.705,0.688,0.375,0.75,5.8,21.6,12.8,7.3,0.0,0.0,8.6,24.3,130.0,122.0,20191031
65,Mason Plumlee,Denver Nuggets,15:27,4,5,0.8,0,0,0.0,2,2,1.0,2,5,7,1,1,1,3,6,10,-2,15:27,0.85,0.8,0.0,0.4,15.5,48.5,30.2,10.2,3.0,7.1,33.8,25.1,115.0,107.0,20191031
66,Juancho Hernangómez,Denver Nuggets,5:25,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,5:25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,123.0,20191031
67,Jarred Vanderbilt,Denver Nuggets,5:25,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,3,5:25,0.0,0.0,0.0,0.0,0.0,27.7,12.3,20.6,0.0,0.0,0.0,0.0,216.0,122.0,20191031
68,Vlatko Čančar,Denver Nuggets,1:58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,20191031
69,Team Totals,Denver Nuggets,240,43,89,0.483,7,26,0.269,14,16,0.875,5,30,35,24,5,3,14,24,107,0,240,0.557,0.522,0.292,0.18,12.5,93.8,48.6,55.8,4.9,6.8,12.7,100.0,104.1,118.7,20191031
70,Gary Harris,Denver Nuggets,34:33,5,10,0.5,1,4,0.25,2,4,0.5,0,4,4,4,1,0,1,1,13,5,34:33,0.553,0.55,0.4,0.4,0.0,12.6,6.3,27.7,1.5,0.0,7.8,17.2,111.0,95.0,20191102
71,Jamal Murray,Denver Nuggets,32:16,7,15,0.467,2,3,0.667,6,6,1.0,1,3,4,2,1,0,2,2,22,10,32:16,0.624,0.533,0.2,0.4,3.4,10.1,6.8,17.9,1.6,0.0,10.2,28.3,116.0,96.0,20191102
72,Nikola Jokić,Denver Nuggets,31:27,7,14,0.5,3,7,0.429,3,4,0.75,0,7,7,4,0,0,1,2,20,14,31:27,0.635,0.607,0.5,0.286,0.0,24.3,12.1,37.4,0.0,0.0,6.0,24.8,124.0,95.0,20191102
73,Paul Millsap,Denver Nuggets,28:09,1,5,0.2,0,2,0.0,7,7,1.0,2,9,11,0,0,1,2,2,9,9,28:09,0.557,0.2,0.4,1.4,7.8,34.9,21.3,0.0,0.0,3.0,19.8,16.7,103.0,90.0,20191102
74,Torrey Craig,Denver Nuggets,27:59,0,3,0.0,0,2,0.0,2,4,0.5,1,3,4,2,2,0,0,2,2,1,27:59,0.21,0.0,0.667,1.333,3.9,11.7,7.8,12.7,3.7,0.0,0.0,7.9,75.0,91.0,20191102
75,Jerami Grant,Denver Nuggets,21:14,1,4,0.25,0,1,0.0,1,4,0.25,0,1,1,0,1,1,2,0,3,-3,21:14,0.26,0.25,0.25,1.0,0.0,5.1,2.6,0.0,2.4,4.0,25.8,17.0,39.0,93.0,20191102
76,Monte Morris,Denver Nuggets,15:52,3,7,0.429,1,2,0.5,3,4,0.75,0,3,3,0,2,0,0,0,10,-3,15:52,0.571,0.5,0.286,0.571,0.0,20.6,10.3,0.0,6.5,0.0,0.0,25.7,115.0,83.0,20191102
77,Mason Plumlee,Denver Nuggets,15:23,0,2,0.0,0,1,0.0,3,4,0.75,2,1,3,3,1,0,2,5,3,-11,15:23,0.399,0.0,0.5,2.0,14.2,7.1,10.6,34.7,3.3,0.0,34.7,17.4,89.0,92.0,20191102
78,Malik Beasley,Denver Nuggets,13:27,1,8,0.125,1,4,0.25,0,0,0.0,0,0,0,0,0,0,2,0,3,-1,13:27,0.188,0.188,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,34.6,31.0,102.0,20191102
79,Juancho Hernangómez,Denver Nuggets,12:14,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,1,0,0,3,-1,12:14,0.5,0.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,11.4,97.0,97.0,20191102
80,Michael Porter Jr.,Denver Nuggets,7:26,1,2,0.5,0,0,0.0,1,2,0.5,1,3,4,0,0,0,1,0,3,0,7:26,0.521,0.5,0.0,1.0,14.7,44.0,29.4,0.0,0.0,0.0,25.8,24.3,87.0,90.0,20191102
81,Jarred Vanderbilt,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
82,Vlatko Čančar,Denver Nuggets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191102
83,Team Totals,Denver Nuggets,240,27,73,0.37,9,28,0.321,28,39,0.718,7,34,41,15,8,3,13,14,91,0,240,0.505,0.432,0.384,0.534,15.9,77.3,46.6,55.6,8.5,5.3,12.6,100.0,97.2,92.9,20191102
84,Jamal Murray,Denver Nuggets,32:33,9,15,0.6,1,2,0.5,2,4,0.5,2,3,5,4,2,0,5,0,21,17,32:33,0.626,0.633,0.133,0.267,7.4,8.7,8.1,18.6,3.0,0.0,23.0,28.6,99.0,93.0,20191105
85,Will Barton,Denver Nuggets,32:19,5,10,0.5,2,2,1.0,3,5,0.6,1,9,10,4,1,1,3,1,15,23,32:19,0.615,0.6,0.2,0.5,3.7,26.2,16.3,15.8,1.5,2.5,19.7,20.2,106.0,87.0,20191105
86,Nikola Jokić,Denver Nuggets,22:46,4,12,0.333,1,4,0.25,0,1,0.0,0,5,5,5,1,1,4,4,9,11,22:46,0.362,0.375,0.333,0.083,0.0,20.7,11.6,28.8,2.1,3.6,24.3,30.9,69.0,86.0,20191105
87,Gary Harris,Denver Nuggets,17:18,3,6,0.5,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,6,15,17:18,0.5,0.5,0.167,0.0,6.9,0.0,3.0,0.0,2.8,0.0,0.0,14.9,106.0,97.0,20191105
88,Paul Millsap,Denver Nuggets,16:36,3,5,0.6,1,1,1.0,3,3,1.0,1,4,5,3,0,0,1,3,10,16,16:36,0.791,0.7,0.2,0.6,7.2,22.7,15.9,23.9,0.0,0.0,13.7,18.9,148.0,92.0,20191105
89,Jerami Grant,Denver Nuggets,29:39,6,13,0.462,2,6,0.333,1,2,0.5,0,5,5,3,2,0,1,2,15,3,29:39,0.54,0.538,0.462,0.154,0.0,15.9,8.9,13.8,3.3,0.0,6.7,21.5,106.0,89.0,20191105
90,Mason Plumlee,Denver Nuggets,23:29,5,9,0.556,0,0,0.0,0,0,0.0,1,6,7,3,2,0,0,2,10,8,23:29,0.556,0.556,0.0,0.0,5.1,24.0,15.7,17.6,4.1,0.0,0.0,16.4,125.0,83.0,20191105
91,Monte Morris,Denver Nuggets,22:08,5,7,0.714,0,1,0.0,1,1,1.0,0,2,2,8,1,1,1,2,11,-3,22:08,0.739,0.714,0.143,0.143,0.0,8.5,4.8,50.8,2.2,3.7,11.8,16.3,150.0,92.0,20191105
92,Torrey Craig,Denver Nuggets,19:05,2,3,0.667,1,2,0.5,0,0,0.0,2,2,4,4,0,0,2,5,5,2,19:05,0.833,0.833,0.667,0.0,12.6,9.9,11.1,25.2,0.0,0.0,40.0,11.2,122.0,97.0,20191105
93,Malik Beasley,Denver Nuggets,17:24,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,1,0,0,1,1,3,7,17:24,0.5,0.5,1.0,0.0,0.0,5.4,3.0,6.5,0.0,0.0,25.0,9.8,80.0,101.0,20191105
94,Michael Porter Jr.,Denver Nuggets,3:13,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,4,-1,3:13,1.0,1.0,0.0,0.0,37.3,0.0,16.4,0.0,0.0,0.0,0.0,26.6,204.0,101.0,20191105
95,Juancho Hernangómez,Denver Nuggets,1:45,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1:45,0.0,0.0,1.0,0.0,0.0,53.8,30.1,0.0,0.0,0.0,0.0,24.5,0.0,80.0,20191105
96,Jarred Vanderbilt,Denver Nuggets,1:45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,1:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,24.5,0.0,104.0,20191105
97,Team Totals,Denver Nuggets,240,45,86,0.523,9,23,0.391,10,16,0.625,9,38,47,35,10,3,19,21,109,0,240,0.586,0.576,0.267,0.186,22.5,74.5,51.6,77.8,10.1,5.1,17.0,100.0,110.5,90.2,20191105
98,Nikola Jokić,Denver Nuggets,37:47,10,22,0.455,2,9,0.222,4,5,0.8,2,8,10,6,2,2,1,4,26,18,37:47,0.537,0.5,0.409,0.227,5.6,22.6,14.1,29.0,2.6,4.2,4.0,30.6,113.0,96.0,20191108
99,Jamal Murray,Denver Nuggets,37:25,10,18,0.556,1,3,0.333,1,1,1.0,1,5,6,11,1,2,2,2,22,16,37:25,0.597,0.583,0.167,0.056,2.9,14.3,8.6,53.9,1.3,4.3,9.8,25.1,122.0,102.0,20191108
100,Will Barton,Denver Nuggets,36:12,8,12,0.667,2,4,0.5,2,3,0.667,0,7,7,1,2,1,2,1,20,16,36:12,0.751,0.75,0.333,0.25,0.0,20.6,10.3,4.7,2.7,2.2,13.1,19.4,119.0,99.0,20191108
101,Paul Millsap,Denver Nuggets,34:48,4,11,0.364,3,4,0.75,4,4,1.0,2,6,8,2,2,2,0,3,15,23,34:48,0.588,0.5,0.364,0.364,6.1,18.4,12.3,8.2,2.9,4.6,0.0,16.8,128.0,97.0,20191108
102,Gary Harris,Denver Nuggets,34:31,2,9,0.222,1,1,1.0,0,0,0.0,1,2,3,3,1,0,0,1,5,11,34:31,0.278,0.278,0.111,0.0,3.1,6.2,4.6,11.5,1.4,0.0,0.0,12.0,77.0,108.0,20191108
103,Monte Morris,Denver Nuggets,16:25,1,4,0.25,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,1,2,-7,16:25,0.25,0.25,0.0,0.0,6.5,6.5,6.5,8.1,0.0,0.0,20.0,14.0,61.0,111.0,20191108
