,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
65,Kevin Love,Cleveland Cavaliers,35:06,9,18,0.5,5,11,0.455,6,6,1.0,2,6,8,2,1,1,2,0,29,5,35:06,0.703,0.639,0.611,0.333,5.3,20.5,11.9,10.2,1.4,2.6,8.8,27.0,133.0,131.0,20191103
66,Tristan Thompson,Cleveland Cavaliers,30:56,4,10,0.4,0,0,0.0,3,9,0.333,6,6,12,4,2,1,0,0,11,-8,30:56,0.394,0.4,0.0,0.9,17.9,23.3,20.2,18.9,3.1,2.9,0.0,18.9,114.0,126.0,20191103
67,Cedi Osman,Cleveland Cavaliers,28:21,4,11,0.364,2,6,0.333,0,0,0.0,1,3,4,1,0,1,0,5,10,-1,28:21,0.455,0.455,0.545,0.0,3.3,12.7,7.4,5.3,0.0,3.2,0.0,16.2,102.0,135.0,20191103
68,Darius Garland,Cleveland Cavaliers,26:26,3,8,0.375,1,4,0.25,2,2,1.0,0,1,1,5,2,0,2,0,9,-11,26:26,0.507,0.438,0.5,0.25,0.0,4.5,2.0,27.1,3.7,0.0,18.4,17.2,104.0,131.0,20191103
69,Collin Sexton,Cleveland Cavaliers,25:21,4,14,0.286,0,4,0.0,2,2,1.0,0,6,6,2,1,0,1,1,10,-18,25:21,0.336,0.286,0.286,0.143,0.0,28.4,12.3,12.1,1.9,0.0,6.3,26.2,75.0,129.0,20191103
70,Larry Nance Jr.,Cleveland Cavaliers,27:19,2,7,0.286,1,3,0.333,0,0,0.0,0,4,4,1,1,0,0,2,5,-33,27:19,0.357,0.357,0.429,0.0,0.0,17.6,7.6,5.0,1.8,0.0,0.0,10.7,83.0,132.0,20191103
71,Jordan Clarkson,Cleveland Cavaliers,21:42,6,11,0.545,5,10,0.5,0,0,0.0,0,1,1,1,1,1,1,0,17,-1,21:42,0.773,0.773,0.909,0.0,0.0,5.5,2.4,8.6,2.2,4.2,8.3,23.1,130.0,131.0,20191103
72,Brandon Knight,Cleveland Cavaliers,19:52,3,8,0.375,3,7,0.429,1,2,0.5,0,1,1,6,1,0,2,3,10,-6,19:52,0.563,0.563,0.875,0.25,0.0,6.0,2.6,45.7,2.4,0.0,18.4,22.9,112.0,133.0,20191103
73,Kevin Porter Jr.,Cleveland Cavaliers,19:39,3,8,0.375,1,3,0.333,1,1,1.0,0,1,1,2,0,0,1,3,8,-19,19:39,0.474,0.438,0.375,0.125,0.0,6.1,2.7,15.4,0.0,0.0,10.6,20.1,96.0,139.0,20191103
74,Tyler Cook,Cleveland Cavaliers,2:39,1,1,1.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,2,-4,2:39,1.0,1.0,0.0,0.0,69.7,0.0,39.4,0.0,0.0,0.0,0.0,15.8,220.0,141.0,20191103
75,Alfonzo McKinnie,Cleveland Cavaliers,2:39,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-4,2:39,0.0,0.0,0.0,0.0,34.8,0.0,19.7,0.0,0.0,0.0,0.0,0.0,237.0,141.0,20191103
76,Team Totals,Cleveland Cavaliers,240,39,96,0.406,18,48,0.375,15,22,0.682,12,29,41,24,9,4,9,14,111,0,240,0.525,0.5,0.5,0.229,23.1,72.5,44.6,61.5,9.0,7.5,7.8,100.0,111.6,131.7,20191103
77,Tristan Thompson,Cleveland Cavaliers,37:04,7,15,0.467,0,1,0.0,5,6,0.833,8,5,13,4,0,1,1,3,19,3,37:04,0.539,0.467,0.067,0.4,19.9,18.0,19.1,16.7,0.0,2.4,5.4,21.2,130.0,120.0,20191105
78,Collin Sexton,Cleveland Cavaliers,35:26,6,14,0.429,2,3,0.667,7,7,1.0,0,1,1,3,0,1,1,5,21,3,35:26,0.615,0.5,0.214,0.5,0.0,3.8,1.5,12.8,0.0,2.5,5.5,21.5,126.0,120.0,20191105
79,Cedi Osman,Cleveland Cavaliers,32:15,4,13,0.308,3,7,0.429,1,2,0.5,1,4,5,3,1,0,0,2,12,-6,32:15,0.432,0.423,0.538,0.154,2.9,16.5,8.5,13.1,1.5,0.0,0.0,18.2,102.0,119.0,20191105
80,Kevin Love,Cleveland Cavaliers,32:11,7,14,0.5,1,5,0.2,2,2,1.0,1,8,9,3,1,2,2,0,17,-3,32:11,0.571,0.536,0.357,0.143,2.9,33.1,15.3,15.1,1.5,5.4,11.8,22.1,109.0,112.0,20191105
81,Darius Garland,Cleveland Cavaliers,28:04,2,11,0.182,0,3,0.0,0,0,0.0,0,3,3,1,1,0,2,1,4,-5,28:04,0.182,0.182,0.273,0.0,0.0,14.3,5.8,4.7,1.7,0.0,15.4,19.6,37.0,118.0,20191105
82,Jordan Clarkson,Cleveland Cavaliers,26:24,4,13,0.308,1,5,0.2,3,3,1.0,0,3,3,4,0,2,1,1,12,-1,26:24,0.419,0.346,0.385,0.231,0.0,15.2,6.2,22.2,0.0,6.6,6.5,24.5,94.0,116.0,20191105
83,Larry Nance Jr.,Cleveland Cavaliers,15:09,5,6,0.833,3,3,1.0,2,2,1.0,1,2,3,1,0,0,0,1,15,-5,15:09,1.09,1.083,0.5,0.333,6.1,17.6,10.8,13.1,0.0,0.0,0.0,19.2,214.0,122.0,20191105
84,Brandon Knight,Cleveland Cavaliers,12:12,2,4,0.5,2,4,0.5,0,0,0.0,0,2,2,1,0,0,0,2,6,-3,12:12,0.75,0.75,1.0,0.0,0.0,21.9,8.9,12.2,0.0,0.0,0.0,13.8,151.0,121.0,20191105
85,Matthew Dellavedova,Cleveland Cavaliers,12:02,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,2,0,0,1,0,4,-7,12:02,0.5,0.5,0.25,0.0,0.0,22.2,9.1,24.9,0.0,0.0,20.0,17.5,94.0,122.0,20191105
86,Alfonzo McKinnie,Cleveland Cavaliers,9:13,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,0,0,0,1,3,3,-6,9:13,1.5,1.5,1.0,0.0,0.0,28.9,11.8,0.0,0.0,0.0,50.0,9.2,98.0,120.0,20191105
87,Dean Wade,Cleveland Cavaliers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
88,Tyler Cook,Cleveland Cavaliers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
89,Team Totals,Cleveland Cavaliers,240,40,95,0.421,13,33,0.394,20,22,0.909,11,32,43,22,3,6,9,18,113,0,240,0.54,0.489,0.347,0.232,21.2,88.9,48.9,55.0,3.0,10.9,7.9,100.0,112.5,118.4,20191105
90,Cedi Osman,Cleveland Cavaliers,37:07,5,9,0.556,1,3,0.333,0,0,0.0,1,2,3,4,2,0,2,2,11,22,37:07,0.611,0.611,0.333,0.0,2.8,5.4,4.1,15.0,2.7,0.0,18.2,12.4,117.0,107.0,20191108
91,Tristan Thompson,Cleveland Cavaliers,35:58,8,12,0.667,0,0,0.0,5,6,0.833,9,3,12,3,3,2,2,2,21,11,35:58,0.717,0.667,0.0,0.5,25.6,8.3,16.9,13.2,4.2,4.1,12.0,19.4,149.0,100.0,20191108
92,Darius Garland,Cleveland Cavaliers,31:46,6,11,0.545,1,2,0.5,2,2,1.0,1,1,2,6,2,0,2,1,15,13,31:46,0.631,0.591,0.182,0.182,3.2,3.1,3.2,28.4,3.2,0.0,14.4,18.3,129.0,107.0,20191108
93,Collin Sexton,Cleveland Cavaliers,31:27,7,19,0.368,2,5,0.4,0,0,0.0,1,1,2,1,0,0,1,4,16,6,31:27,0.421,0.421,0.263,0.0,3.2,3.2,3.2,5.0,0.0,0.0,5.0,26.6,97.0,113.0,20191108
94,Kevin Love,Cleveland Cavaliers,28:53,3,6,0.5,0,3,0.0,10,13,0.769,2,10,12,2,0,2,3,3,16,4,28:53,0.683,0.5,0.5,2.167,7.1,34.6,21.0,9.2,0.0,5.1,20.4,21.3,124.0,98.0,20191108
95,Jordan Clarkson,Cleveland Cavaliers,21:40,4,14,0.286,1,7,0.143,1,1,1.0,2,2,4,0,1,0,0,2,10,-1,21:40,0.346,0.321,0.5,0.071,9.4,9.2,9.3,0.0,2.3,0.0,0.0,27.9,92.0,106.0,20191108
96,Kevin Porter Jr.,Cleveland Cavaliers,21:06,5,11,0.455,0,3,0.0,3,3,1.0,0,3,3,0,1,0,1,1,13,2,21:06,0.528,0.455,0.273,0.273,0.0,14.2,7.2,0.0,2.4,0.0,7.5,26.4,110.0,104.0,20191108
97,Larry Nance Jr.,Cleveland Cavaliers,20:56,1,2,0.5,0,0,0.0,2,2,1.0,1,6,7,1,1,1,0,0,4,0,20:56,0.694,0.5,0.0,1.0,4.9,28.7,16.9,5.9,2.4,3.5,0.0,5.8,170.0,96.0,20191108
98,Matthew Dellavedova,Cleveland Cavaliers,11:07,2,6,0.333,1,4,0.25,2,2,1.0,0,3,3,1,0,0,1,2,7,8,11:07,0.509,0.417,0.667,0.333,0.0,27.0,13.6,13.3,0.0,0.0,12.7,29.6,106.0,103.0,20191108
99,Brandon Knight,Cleveland Cavaliers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
100,Tyler Cook,Cleveland Cavaliers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191108
