,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
10,Vince Carter,Atlanta Hawks,10:14,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,10,10:14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,33.3,13.0,22.0,114.0,20191024
11,Damian Jones,Atlanta Hawks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191024
12,Brandon Goodwin,Atlanta Hawks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191024
13,Team Totals,Atlanta Hawks,240,44,86,0.512,11,31,0.355,18,21,0.857,8,34,42,27,9,2,13,15,117,0,240,0.614,0.576,0.36,0.244,21.1,79.1,51.9,61.4,9.3,4.2,12.0,100.0,120.9,103.3,20191024
14,Trae Young,Atlanta Hawks,35:59,16,25,0.64,5,10,0.5,2,4,0.5,0,7,7,9,2,0,5,2,39,14,35:59,0.729,0.74,0.4,0.16,0.0,15.6,9.5,55.4,2.7,0.0,15.7,39.0,128.0,98.0,20191026
15,John Collins,Atlanta Hawks,33:04,4,8,0.5,0,1,0.0,1,4,0.25,2,10,12,1,0,4,2,3,9,10,33:04,0.461,0.5,0.125,0.5,7.6,24.2,17.8,3.9,0.0,8.5,17.0,15.7,88.0,93.0,20191026
16,Cam Reddish,Atlanta Hawks,22:59,3,9,0.333,0,3,0.0,0,0,0.0,1,2,3,0,1,0,1,1,6,-1,22:59,0.333,0.333,0.333,0.0,5.5,7.0,6.4,0.0,2.1,0.0,10.0,19.2,69.0,104.0,20191026
17,De'Andre Hunter,Atlanta Hawks,22:01,3,5,0.6,0,1,0.0,0,0,0.0,0,3,3,1,0,1,0,4,6,21,22:01,0.6,0.6,0.2,0.0,0.0,10.9,6.7,6.0,0.0,3.2,0.0,10.0,129.0,104.0,20191026
18,Alex Len,Atlanta Hawks,19:39,1,4,0.25,1,2,0.5,0,0,0.0,0,4,4,1,0,1,2,4,3,1,19:39,0.375,0.375,0.5,0.0,0.0,16.3,10.0,6.0,0.0,3.6,33.3,13.5,59.0,101.0,20191026
19,DeAndre' Bembry,Atlanta Hawks,25:37,4,9,0.444,0,2,0.0,1,2,0.5,2,5,7,1,1,0,1,3,9,-18,25:37,0.455,0.444,0.222,0.222,9.9,15.6,13.4,5.3,1.9,0.0,9.2,18.8,98.0,99.0,20191026
20,Kevin Huerter,Atlanta Hawks,20:42,3,7,0.429,2,5,0.4,2,2,1.0,0,2,2,4,0,1,1,1,10,-7,20:42,0.635,0.571,0.714,0.286,0.0,7.7,4.7,25.7,0.0,3.4,11.3,19.0,131.0,106.0,20191026
21,Jabari Parker,Atlanta Hawks,17:46,4,7,0.571,1,2,0.5,1,1,1.0,1,3,4,1,0,1,3,3,10,-2,17:46,0.672,0.643,0.286,0.143,7.1,13.5,11.0,8.4,0.0,4.0,28.7,26.0,98.0,102.0,20191026
22,Vince Carter,Atlanta Hawks,11:55,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,16,11:55,0.333,0.333,0.667,0.0,0.0,13.4,8.2,10.3,4.1,0.0,0.0,11.1,89.0,96.0,20191026
23,Evan Turner,Atlanta Hawks,10:44,0,2,0.0,0,1,0.0,1,2,0.5,0,3,3,1,0,0,1,2,1,-8,10:44,0.174,0.0,0.5,1.0,0.0,22.4,13.7,10.4,0.0,0.0,25.8,16.0,44.0,100.0,20191026
24,Damian Jones,Atlanta Hawks,10:37,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,3,4,-1,10:37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,8.3,200.0,108.0,20191026
25,Bruno Fernando,Atlanta Hawks,8:57,2,3,0.667,0,1,0.0,0,0,0.0,3,2,5,2,0,0,2,0,4,-5,8:57,0.667,0.667,0.333,0.0,42.3,17.9,27.4,33.2,0.0,0.0,40.0,24.7,111.0,102.0,20191026
26,Tyrone Wallace,Atlanta Hawks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191026
27,Team Totals,Atlanta Hawks,240,43,84,0.512,9,30,0.3,8,15,0.533,9,43,52,22,5,9,18,26,103,0,240,0.568,0.565,0.357,0.179,23.7,71.7,53.1,51.2,5.1,13.2,16.6,100.0,104.2,100.2,20191026
28,Trae Young,Atlanta Hawks,34:29,7,20,0.35,2,5,0.4,9,10,0.9,1,3,4,9,0,0,7,3,25,1,34:29,0.512,0.4,0.25,0.5,3.1,8.5,5.9,47.7,0.0,0.0,22.3,36.7,94.0,106.0,20191028
29,De'Andre Hunter,Atlanta Hawks,30:13,4,8,0.5,2,4,0.5,4,7,0.571,0,9,9,1,1,0,4,1,14,10,30:13,0.632,0.625,0.5,0.875,0.0,29.2,15.2,5.4,1.5,0.0,26.5,20.1,89.0,96.0,20191028
30,John Collins,Atlanta Hawks,28:54,6,10,0.6,1,2,0.5,3,4,0.75,2,6,8,1,1,1,2,6,16,-9,28:54,0.68,0.65,0.2,0.4,7.4,20.3,14.1,6.4,1.6,3.5,14.5,19.2,118.0,97.0,20191028
31,Cam Reddish,Atlanta Hawks,26:44,2,7,0.286,0,1,0.0,0,0,0.0,0,4,4,0,2,0,2,1,4,-3,26:44,0.286,0.286,0.143,0.0,0.0,14.7,7.6,0.0,3.4,0.0,22.2,13.6,44.0,97.0,20191028
32,Alex Len,Atlanta Hawks,18:10,2,7,0.286,0,4,0.0,1,2,0.5,2,1,3,3,1,0,0,3,5,1,18:10,0.317,0.286,0.571,0.286,11.7,5.4,8.4,25.8,2.5,0.0,0.0,17.5,94.0,102.0,20191028
33,Jabari Parker,Atlanta Hawks,22:03,2,7,0.286,2,3,0.667,0,0,0.0,1,3,4,0,0,0,2,1,6,6,22:03,0.429,0.429,0.429,0.0,4.8,13.3,9.3,0.0,0.0,0.0,22.2,16.5,69.0,105.0,20191028
34,DeAndre' Bembry,Atlanta Hawks,20:19,3,6,0.5,0,0,0.0,1,2,0.5,0,4,4,1,1,0,1,2,7,-14,20:19,0.509,0.5,0.0,0.333,0.0,19.3,10.1,8.2,2.2,0.0,12.7,15.6,91.0,98.0,20191028
35,Kevin Huerter,Atlanta Hawks,20:12,2,5,0.4,1,3,0.333,1,1,1.0,1,1,2,3,2,0,1,2,6,1,20:12,0.551,0.5,0.6,0.2,5.3,4.8,5.1,22.8,4.4,0.0,15.5,12.9,112.0,97.0,20191028
36,Bruno Fernando,Atlanta Hawks,15:34,5,7,0.714,1,2,0.5,0,2,0.0,1,3,4,2,0,2,1,2,11,4,15:34,0.698,0.786,0.286,0.286,6.9,18.9,13.1,30.0,0.0,13.1,11.3,23.0,119.0,96.0,20191028
37,Vince Carter,Atlanta Hawks,10:43,2,5,0.4,0,3,0.0,0,0,0.0,0,3,3,1,1,0,0,0,4,0,10:43,0.4,0.4,0.6,0.0,0.0,27.4,14.3,16.6,4.2,0.0,0.0,18.8,88.0,91.0,20191028
38,Evan Turner,Atlanta Hawks,6:43,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,2,2,0,1,0,2,-4,6:43,0.532,0.0,0.0,2.0,0.0,0.0,0.0,39.7,13.3,0.0,34.7,17.3,97.0,79.0,20191028
39,Damian Jones,Atlanta Hawks,5:52,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,1,0,0,4,3,-3,5:52,0.798,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,12.9,156.0,91.0,20191028
40,Tyrone Wallace,Atlanta Hawks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
41,Team Totals,Atlanta Hawks,240,36,84,0.429,9,27,0.333,22,32,0.688,8,37,45,23,12,3,21,25,103,0,240,0.525,0.482,0.321,0.381,17.8,75.5,47.9,63.9,11.2,6.4,17.6,100.0,96.1,98.0,20191028
42,John Collins,Atlanta Hawks,35:33,10,17,0.588,5,8,0.625,5,6,0.833,1,6,7,4,1,1,1,4,30,-7,35:33,0.764,0.735,0.471,0.353,3.0,21.9,11.5,25.1,1.3,3.2,4.8,24.5,143.0,110.0,20191029
43,De'Andre Hunter,Atlanta Hawks,27:56,2,8,0.25,0,3,0.0,0,0,0.0,0,3,3,2,2,0,2,5,4,-10,27:56,0.25,0.25,0.375,0.0,0.0,13.9,6.3,10.9,3.4,0.0,20.0,15.1,51.0,109.0,20191029
44,Cam Reddish,Atlanta Hawks,26:00,2,10,0.2,0,5,0.0,2,2,1.0,1,2,3,6,3,0,6,5,6,-17,26:00,0.276,0.2,0.5,0.2,4.1,10.0,6.8,35.4,5.4,0.0,35.5,27.4,57.0,106.0,20191029
45,Alex Len,Atlanta Hawks,18:00,2,6,0.333,0,2,0.0,0,0,0.0,2,2,4,2,0,4,2,1,4,-20,18:00,0.333,0.333,0.333,0.0,11.9,14.4,13.0,18.0,0.0,25.4,25.0,18.8,72.0,108.0,20191029
46,Trae Young,Atlanta Hawks,11:04,2,5,0.4,1,3,0.333,0,0,0.0,1,1,2,2,1,0,2,0,5,-4,11:04,0.5,0.5,0.6,0.0,9.6,11.7,10.6,33.0,4.2,0.0,28.6,26.7,83.0,109.0,20191029
47,DeAndre' Bembry,Atlanta Hawks,27:07,4,7,0.571,1,1,1.0,0,2,0.0,0,1,1,5,1,0,0,1,9,-10,27:07,0.571,0.643,0.143,0.286,0.0,4.8,2.2,31.7,1.7,0.0,0.0,12.3,127.0,116.0,20191029
48,Jabari Parker,Atlanta Hawks,22:46,5,11,0.455,1,5,0.2,1,2,0.5,0,2,2,2,2,0,3,5,12,0,22:46,0.505,0.5,0.455,0.182,0.0,11.4,5.1,17.2,4.1,0.0,20.2,27.6,80.0,108.0,20191029
49,Kevin Huerter,Atlanta Hawks,19:13,2,6,0.333,1,4,0.25,3,4,0.75,0,3,3,3,1,0,3,1,8,-2,19:13,0.515,0.417,0.667,0.667,0.0,20.3,9.1,25.0,2.4,0.0,27.9,23.7,85.0,110.0,20191029
50,Vince Carter,Atlanta Hawks,18:13,3,8,0.375,1,6,0.167,0,0,0.0,0,1,1,0,0,0,1,1,7,-4,18:13,0.438,0.438,0.75,0.0,0.0,7.1,3.2,0.0,0.0,0.0,11.1,20.9,73.0,119.0,20191029
51,Tyrone Wallace,Atlanta Hawks,14:27,1,2,0.5,0,0,0.0,4,6,0.667,2,1,3,2,1,0,0,2,6,2,14:27,0.647,0.5,0.0,3.0,14.8,9.0,12.2,21.0,3.3,0.0,0.0,13.6,157.0,111.0,20191029
52,Bruno Fernando,Atlanta Hawks,11:52,1,2,0.5,0,1,0.0,1,2,0.5,1,2,3,0,1,1,0,3,3,2,11:52,0.521,0.5,0.5,1.0,9.0,21.9,14.8,0.0,4.0,9.6,0.0,10.3,118.0,101.0,20191029
53,Damian Jones,Atlanta Hawks,7:49,1,1,1.0,1,1,1.0,0,0,0.0,1,0,1,0,1,1,0,1,3,-5,7:49,1.5,1.5,1.0,0.0,13.6,0.0,7.5,0.0,6.0,14.6,0.0,5.4,260.0,103.0,20191029
54,Team Totals,Atlanta Hawks,240,35,83,0.422,11,39,0.282,16,24,0.667,9,24,33,28,14,7,20,29,97,0,240,0.518,0.488,0.47,0.289,20.0,64.9,40.2,80.0,13.7,16.7,17.6,100.0,95.0,109.6,20191029
55,John Collins,Atlanta Hawks,33:04,4,11,0.364,2,5,0.4,2,2,1.0,2,5,7,1,1,3,2,2,12,-2,33:04,0.505,0.455,0.455,0.182,6.0,16.9,11.2,4.8,1.5,9.3,14.4,17.5,101.0,105.0,20191031
56,Cam Reddish,Atlanta Hawks,28:32,2,11,0.182,1,4,0.25,4,4,1.0,0,6,6,4,1,1,1,1,9,-18,28:32,0.353,0.227,0.364,0.364,0.0,23.5,11.1,20.6,1.8,3.6,7.3,20.1,92.0,107.0,20191031
57,De'Andre Hunter,Atlanta Hawks,28:23,1,9,0.111,0,5,0.0,2,2,1.0,2,1,3,1,1,1,3,0,4,-14,28:23,0.202,0.111,0.556,0.222,7.0,3.9,5.6,4.9,1.8,3.6,23.3,18.9,49.0,112.0,20191031
58,Kevin Huerter,Atlanta Hawks,25:54,3,9,0.333,1,5,0.2,0,0,0.0,1,3,4,1,0,0,0,1,7,-17,25:54,0.389,0.389,0.556,0.0,3.9,12.9,8.1,6.1,0.0,0.0,0.0,14.4,98.0,116.0,20191031
59,Alex Len,Atlanta Hawks,14:10,2,5,0.4,1,3,0.333,0,0,0.0,1,3,4,1,0,0,2,3,5,-9,14:10,0.5,0.5,0.6,0.0,7.1,23.6,14.9,11.6,0.0,0.0,28.6,20.5,82.0,112.0,20191031
60,DeAndre' Bembry,Atlanta Hawks,28:19,8,12,0.667,0,1,0.0,2,6,0.333,6,4,10,8,2,0,4,1,18,2,28:19,0.615,0.667,0.083,0.5,21.2,15.8,18.6,60.4,3.6,0.0,21.5,27.4,116.0,107.0,20191031
61,Jabari Parker,Atlanta Hawks,25:28,8,13,0.615,2,6,0.333,5,8,0.625,3,5,8,2,0,0,1,4,23,0,25:28,0.696,0.692,0.462,0.615,11.8,21.9,16.6,18.0,0.0,0.0,5.7,28.6,141.0,113.0,20191031
62,Tyrone Wallace,Atlanta Hawks,19:28,6,10,0.6,0,2,0.0,0,0,0.0,0,3,3,2,0,0,3,2,12,9,19:28,0.6,0.6,0.2,0.0,0.0,17.2,8.1,23.3,0.0,0.0,23.1,27.8,94.0,115.0,20191031
63,Vince Carter,Atlanta Hawks,16:28,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,1,16:28,0.2,0.2,0.6,0.0,0.0,6.8,3.2,0.0,0.0,0.0,0.0,12.6,50.0,117.0,20191031
64,Damian Jones,Atlanta Hawks,16:23,1,3,0.333,0,0,0.0,2,2,1.0,1,3,4,0,0,0,0,0,4,8,16:23,0.515,0.333,0.0,0.667,6.1,20.4,12.9,0.0,0.0,0.0,0.0,9.8,129.0,115.0,20191031
65,Bruno Fernando,Atlanta Hawks,3:51,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-5,3:51,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,122.0,119.0,20191031
66,Brandon Goodwin,Atlanta Hawks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191031
67,Team Totals,Atlanta Hawks,240,36,88,0.409,7,34,0.206,18,26,0.692,16,34,50,20,5,5,16,15,97,0,240,0.488,0.449,0.386,0.295,33.3,79.1,54.9,55.6,5.2,10.6,13.9,100.0,101.8,111.2,20191031
68,De'Andre Hunter,Atlanta Hawks,36:10,6,13,0.462,2,6,0.333,2,2,1.0,2,6,8,1,0,0,0,2,16,11,36:10,0.576,0.538,0.462,0.154,6.8,15.9,11.9,3.8,0.0,0.0,0.0,16.0,128.0,102.0,20191105
69,Jabari Parker,Atlanta Hawks,31:32,9,14,0.643,0,3,0.0,1,2,0.5,2,6,8,2,1,0,3,1,19,4,31:32,0.638,0.643,0.214,0.143,7.8,18.3,13.7,10.4,1.5,0.0,16.8,23.7,111.0,99.0,20191105
70,Trae Young,Atlanta Hawks,29:44,10,23,0.435,5,10,0.5,4,6,0.667,0,2,2,13,2,0,3,1,29,2,29:44,0.566,0.543,0.435,0.261,0.0,6.5,3.6,78.1,3.1,0.0,10.5,40.2,122.0,99.0,20191105
71,Cam Reddish,Atlanta Hawks,28:42,4,6,0.667,3,3,1.0,1,2,0.5,1,2,3,1,0,0,1,2,12,1,28:42,0.872,0.917,0.5,0.333,4.3,6.7,5.6,4.6,0.0,0.0,12.7,11.5,149.0,105.0,20191105
72,Alex Len,Atlanta Hawks,14:27,0,2,0.0,0,1,0.0,1,1,1.0,1,5,6,0,0,1,1,0,1,-4,14:27,0.205,0.0,0.5,0.5,8.5,33.2,22.4,0.0,0.0,5.7,29.1,9.9,51.0,94.0,20191105
73,Kevin Huerter,Atlanta Hawks,24:57,3,9,0.333,1,3,0.333,0,0,0.0,1,5,6,1,1,2,3,2,7,9,24:57,0.389,0.389,0.333,0.0,4.9,19.2,13.0,5.2,1.9,6.6,25.0,20.1,68.0,93.0,20191105
74,DeAndre' Bembry,Atlanta Hawks,18:50,3,6,0.5,0,0,0.0,1,2,0.5,0,5,5,1,3,1,5,3,7,0,18:50,0.509,0.5,0.0,0.333,0.0,25.5,14.3,7.2,7.4,4.4,42.1,26.3,60.0,80.0,20191105
75,Damian Jones,Atlanta Hawks,18:24,2,3,0.667,0,0,0.0,0,0,0.0,1,4,5,2,1,1,1,6,4,0,18:24,0.667,0.667,0.0,0.0,6.7,20.9,14.7,13.8,2.5,4.5,25.0,9.1,120.0,91.0,20191105
76,Vince Carter,Atlanta Hawks,16:07,3,7,0.429,0,2,0.0,1,1,1.0,0,2,2,0,1,0,0,2,7,6,16:07,0.47,0.429,0.286,0.143,0.0,11.9,6.7,0.0,2.9,0.0,0.0,19.3,100.0,97.0,20191105
77,Bruno Fernando,Atlanta Hawks,14:49,2,4,0.5,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,1,4,12,14:49,0.5,0.5,0.25,0.0,8.3,6.5,7.3,8.9,0.0,0.0,20.0,14.1,96.0,105.0,20191105
78,Tyrone Wallace,Atlanta Hawks,6:18,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-1,6:18,0.333,0.333,0.333,0.0,0.0,15.2,8.6,0.0,0.0,0.0,0.0,19.9,72.0,103.0,20191105
79,Brandon Goodwin,Atlanta Hawks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
80,John Collins,Atlanta Hawks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191105
81,Team Totals,Atlanta Hawks,240,43,90,0.478,11,30,0.367,11,16,0.688,9,39,48,22,9,5,18,20,108,0,240,0.556,0.539,0.333,0.178,23.1,78.0,53.9,51.2,8.8,8.6,15.6,100.0,105.1,97.3,20191105
82,Trae Young,Atlanta Hawks,29:12,3,12,0.25,0,8,0.0,3,3,1.0,0,3,3,3,0,0,4,1,9,-16,29:12,0.338,0.25,0.667,0.25,0.0,11.7,5.9,19.7,0.0,0.0,23.1,25.1,61.0,114.0,20191106
83,Jabari Parker,Atlanta Hawks,29:09,6,12,0.5,1,4,0.25,5,5,1.0,1,4,5,1,2,1,4,4,18,-19,29:09,0.634,0.542,0.333,0.417,3.9,15.7,9.8,8.2,3.2,3.4,22.0,26.4,99.0,103.0,20191106
84,De'Andre Hunter,Atlanta Hawks,26:40,1,7,0.143,0,2,0.0,2,2,1.0,0,4,4,3,0,0,1,2,4,-23,26:40,0.254,0.143,0.286,0.286,0.0,17.1,8.6,19.1,0.0,0.0,11.3,14.1,62.0,113.0,20191106
85,Cam Reddish,Atlanta Hawks,23:04,1,8,0.125,1,4,0.25,2,2,1.0,1,2,3,1,0,0,4,1,5,-20,23:04,0.282,0.188,0.5,0.25,5.0,9.9,7.4,7.5,0.0,0.0,31.1,23.6,48.0,114.0,20191106
86,Alex Len,Atlanta Hawks,11:09,2,4,0.5,0,1,0.0,2,2,1.0,0,4,4,0,0,2,0,1,6,-12,11:09,0.615,0.5,0.25,0.5,0.0,41.0,20.5,0.0,0.0,17.6,0.0,18.5,125.0,96.0,20191106
87,DeAndre' Bembry,Atlanta Hawks,25:33,3,4,0.75,0,0,0.0,3,6,0.5,1,2,3,4,0,0,4,3,9,-10,25:33,0.678,0.75,0.0,1.5,4.5,8.9,6.7,30.8,0.0,0.0,37.6,17.6,94.0,114.0,20191106
88,Kevin Huerter,Atlanta Hawks,23:55,4,10,0.4,1,4,0.25,3,5,0.6,1,1,2,2,2,0,1,3,12,0,23:55,0.492,0.45,0.4,0.5,4.8,4.8,4.8,18.3,3.9,0.0,7.6,23.4,99.0,106.0,20191106
89,Bruno Fernando,Atlanta Hawks,20:52,4,5,0.8,0,0,0.0,2,3,0.667,2,4,6,2,1,0,2,3,10,-10,20:52,0.791,0.8,0.0,0.6,11.0,21.9,16.4,22.1,2.2,0.0,24.0,16.9,125.0,107.0,20191106
90,Vince Carter,Atlanta Hawks,16:29,4,8,0.5,3,6,0.5,3,3,1.0,0,5,5,1,1,0,1,2,14,9,16:29,0.751,0.688,0.75,0.375,0.0,34.7,17.3,15.9,2.8,0.0,9.7,26.5,129.0,104.0,20191106
91,Tyrone Wallace,Atlanta Hawks,16:05,1,3,0.333,0,1,0.0,0,2,0.0,0,2,2,1,1,0,3,4,2,-5,16:05,0.258,0.333,0.333,0.667,0.0,14.2,7.1,11.0,2.9,0.0,43.6,18.1,34.0,106.0,20191106
92,Damian Jones,Atlanta Hawks,14:16,1,1,1.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,2,2,0,14:16,1.0,1.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,3.0,200.0,112.0,20191106
93,Charlie Brown Jr.,Atlanta Hawks,3:36,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,6,3:36,1.136,0.0,0.0,0.0,0.0,31.7,15.9,0.0,0.0,0.0,0.0,10.3,250.0,111.0,20191106
94,John Collins,Atlanta Hawks,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191106
95,Team Totals,Atlanta Hawks,240,30,74,0.405,6,30,0.2,27,35,0.771,6,35,41,18,7,3,24,26,93,0,240,0.52,0.446,0.405,0.473,14.3,83.3,48.8,60.0,6.7,6.1,21.2,100.0,89.5,108.8,20191106
96,Trae Young,Atlanta Hawks,39:36,12,22,0.545,3,10,0.3,3,3,1.0,2,0,2,12,5,0,5,0,30,-6,39:36,0.643,0.614,0.455,0.136,6.4,0.0,3.5,46.2,6.7,0.0,17.7,32.6,126.0,127.0,20191108
97,Jabari Parker,Atlanta Hawks,32:17,11,18,0.611,1,5,0.2,2,2,1.0,4,4,8,2,1,1,0,2,25,-5,32:17,0.662,0.639,0.278,0.111,15.7,18.6,17.0,10.0,1.6,3.3,0.0,26.7,148.0,134.0,20191108
98,De'Andre Hunter,Atlanta Hawks,22:12,2,7,0.286,0,2,0.0,0,0,0.0,0,2,2,2,0,0,1,1,4,-9,22:12,0.286,0.286,0.286,0.0,0.0,13.5,6.2,10.4,0.0,0.0,12.5,16.4,70.0,141.0,20191108
99,Cam Reddish,Atlanta Hawks,21:44,3,8,0.375,1,2,0.5,0,0,0.0,0,1,1,1,1,1,1,2,7,-16,21:44,0.438,0.438,0.25,0.0,0.0,6.9,3.2,5.6,2.4,4.9,11.1,18.9,88.0,133.0,20191108
100,Alex Len,Atlanta Hawks,21:43,2,4,0.5,0,0,0.0,0,2,0.0,1,6,7,0,0,3,0,2,4,-11,21:43,0.41,0.5,0.0,0.5,5.8,41.4,22.1,0.0,0.0,14.7,0.0,10.3,95.0,126.0,20191108
101,Kevin Huerter,Atlanta Hawks,29:53,6,10,0.6,4,7,0.571,1,1,1.0,1,2,3,4,0,0,0,1,17,-1,29:53,0.814,0.8,0.7,0.1,4.2,10.0,6.9,17.7,0.0,0.0,0.0,15.9,176.0,142.0,20191108
102,DeAndre' Bembry,Atlanta Hawks,24:52,2,6,0.333,0,1,0.0,1,2,0.5,1,2,3,2,1,0,1,4,5,-3,24:52,0.363,0.333,0.167,0.333,5.1,12.1,8.3,9.2,2.1,0.0,12.7,14.5,88.0,136.0,20191108
