,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
41,Team Totals,Utah Jazz,240,44,78,0.564,18,37,0.486,7,12,0.583,2,41,43,28,6,1,21,22,113,0,240,0.678,0.679,0.474,0.154,7.4,87.2,58.1,63.6,6.0,1.8,20.1,100.0,113.6,81.4,20191026
42,Bojan Bogdanović,Utah Jazz,37:19,8,13,0.615,4,8,0.5,9,9,1.0,1,4,5,2,2,1,5,3,29,3,37:19,0.855,0.769,0.615,0.692,3.0,11.2,7.2,15.4,2.5,2.8,22.8,25.4,126.0,91.0,20191028
43,Donovan Mitchell,Utah Jazz,37:06,9,24,0.375,3,8,0.375,4,8,0.5,1,1,2,3,2,0,3,4,25,-1,37:06,0.454,0.438,0.333,0.333,3.0,2.8,2.9,25.3,2.5,0.0,9.8,35.5,85.0,94.0,20191028
44,Rudy Gobert,Utah Jazz,35:32,2,4,0.5,0,0,0.0,11,12,0.917,2,16,18,1,3,1,5,3,15,13,35:32,0.808,0.5,0.0,3.0,6.3,47.0,27.3,5.6,4.0,2.9,35.0,17.4,114.0,84.0,20191028
45,Royce O'Neale,Utah Jazz,31:43,3,7,0.429,1,4,0.25,0,0,0.0,0,4,4,4,0,2,0,1,7,10,31:43,0.5,0.5,0.571,0.0,0.0,13.2,6.8,27.0,0.0,6.6,0.0,9.5,115.0,93.0,20191028
46,Mike Conley,Utah Jazz,20:10,0,7,0.0,0,3,0.0,1,2,0.5,0,2,2,1,0,1,3,5,1,-3,20:10,0.063,0.0,0.429,0.286,0.0,10.3,5.3,8.8,0.0,5.2,27.6,23.3,15.0,94.0,20191028
47,Joe Ingles,Utah Jazz,25:37,1,6,0.167,1,5,0.2,0,0,0.0,1,8,9,5,1,0,3,3,3,-3,25:37,0.25,0.25,0.833,0.0,4.4,32.6,18.9,37.3,1.8,0.0,33.3,15.2,63.0,93.0,20191028
48,Emmanuel Mudiay,Utah Jazz,16:53,1,3,0.333,0,0,0.0,4,4,1.0,0,3,3,3,0,0,2,1,6,8,16:53,0.63,0.333,0.0,1.333,0.0,18.5,9.6,35.3,0.0,0.0,29.6,17.3,106.0,99.0,20191028
49,Jeff Green,Utah Jazz,14:03,2,4,0.5,1,1,1.0,3,4,0.75,0,1,1,0,0,0,0,2,8,-7,14:03,0.694,0.625,0.25,1.0,0.0,7.4,3.8,0.0,0.0,0.0,0.0,17.7,137.0,99.0,20191028
50,Ed Davis,Utah Jazz,12:28,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,2,0,-12,12:28,0.0,0.0,0.0,0.0,9.0,25.1,17.3,0.0,0.0,0.0,100.0,3.5,53.0,98.0,20191028
51,Georges Niang,Utah Jazz,9:09,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,2,2,-3,9:09,0.333,0.333,0.667,0.0,0.0,11.4,5.9,0.0,0.0,0.0,25.0,18.9,47.0,99.0,20191028
52,Tony Bradley,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
53,Stanton Kidd,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
54,Nigel Williams-Goss,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
55,Team Totals,Utah Jazz,240,27,71,0.38,10,31,0.323,32,39,0.821,6,43,49,19,8,5,23,26,96,0,240,0.544,0.451,0.437,0.549,14.0,93.5,55.1,70.4,7.8,10.9,20.7,100.0,93.7,92.7,20191028
56,Donovan Mitchell,Utah Jazz,34:59,10,17,0.588,0,2,0.0,4,4,1.0,0,5,5,2,2,0,2,3,24,8,34:59,0.64,0.588,0.118,0.235,0.0,17.6,9.5,9.1,2.8,0.0,9.6,28.2,116.0,99.0,20191030
57,Rudy Gobert,Utah Jazz,32:38,5,7,0.714,0,0,0.0,3,8,0.375,0,7,7,0,1,2,1,3,13,3,32:38,0.618,0.714,0.0,1.143,0.0,26.4,14.3,0.0,1.5,5.0,8.7,16.8,108.0,96.0,20191030
58,Mike Conley,Utah Jazz,32:00,11,17,0.647,5,8,0.625,2,2,1.0,0,1,1,5,2,0,2,3,29,1,32:00,0.811,0.794,0.471,0.118,0.0,3.8,2.1,27.3,3.1,0.0,10.1,29.5,143.0,100.0,20191030
59,Bojan Bogdanović,Utah Jazz,30:41,5,11,0.455,2,5,0.4,2,2,1.0,0,4,4,2,0,0,4,3,14,0,30:41,0.589,0.545,0.455,0.182,0.0,16.0,8.7,8.6,0.0,0.0,25.2,24.6,89.0,105.0,20191030
60,Royce O'Neale,Utah Jazz,23:43,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,1,1,0,1,1,0,5,23:43,0.0,0.0,0.0,0.0,0.0,20.8,11.2,4.6,2.1,0.0,100.0,2.0,52.0,100.0,20191030
61,Joe Ingles,Utah Jazz,31:03,4,8,0.5,2,4,0.5,0,0,0.0,0,2,2,7,2,0,1,3,10,27,31:03,0.625,0.625,0.5,0.0,0.0,7.9,4.3,28.6,3.2,0.0,11.1,13.8,131.0,99.0,20191030
62,Jeff Green,Utah Jazz,19:28,3,8,0.375,2,4,0.5,0,0,0.0,0,1,1,0,3,1,0,1,8,8,19:28,0.5,0.5,0.5,0.0,0.0,6.3,3.4,0.0,7.6,4.2,0.0,19.5,94.0,86.0,20191030
63,Emmanuel Mudiay,Utah Jazz,16:00,4,9,0.444,0,1,0.0,0,0,0.0,0,3,3,5,1,1,1,0,8,13,16:00,0.444,0.444,0.111,0.0,0.0,23.1,12.5,46.9,3.1,5.1,10.0,29.7,101.0,93.0,20191030
64,Ed Davis,Utah Jazz,14:00,2,3,0.667,0,0,0.0,0,0,0.0,3,6,9,1,0,1,1,1,4,13,14:00,0.667,0.667,0.0,0.0,31.2,52.7,42.9,9.2,0.0,5.8,25.0,13.6,133.0,95.0,20191030
65,Tony Bradley,Utah Jazz,1:22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,20191030
66,Stanton Kidd,Utah Jazz,1:22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,20191030
67,Georges Niang,Utah Jazz,1:22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,20191030
68,Nigel Williams-Goss,Utah Jazz,1:22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-2,1:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.8,0.0,108.0,20191030
69,Team Totals,Utah Jazz,240,44,80,0.55,11,24,0.458,11,16,0.688,3,33,36,23,12,5,14,18,110,0,240,0.632,0.619,0.3,0.2,9.1,84.6,50.0,52.3,12.3,8.5,13.9,100.0,112.5,98.1,20191030
70,Rudy Gobert,Utah Jazz,38:00,5,6,0.833,0,0,0.0,5,7,0.714,5,11,16,0,1,3,3,2,15,-7,38:00,0.826,0.833,0.0,1.167,19.1,33.9,27.3,0.0,1.3,6.9,24.8,15.0,134.0,103.0,20191101
71,Bojan Bogdanović,Utah Jazz,35:44,6,12,0.5,3,4,0.75,2,2,1.0,0,6,6,2,1,1,3,2,17,-11,35:44,0.66,0.625,0.333,0.167,0.0,19.7,10.9,10.0,1.4,2.4,18.9,20.9,108.0,109.0,20191101
72,Donovan Mitchell,Utah Jazz,35:11,9,19,0.474,1,3,0.333,5,6,0.833,0,4,4,2,3,0,0,2,24,10,35:11,0.555,0.5,0.158,0.316,0.0,13.3,7.4,12.0,4.4,0.0,0.0,29.0,118.0,106.0,20191101
73,Mike Conley,Utah Jazz,33:05,5,13,0.385,3,9,0.333,6,8,0.75,1,3,4,4,4,0,4,2,19,-5,33:05,0.575,0.5,0.692,0.615,4.4,10.6,7.8,20.9,6.2,0.0,19.5,29.2,104.0,103.0,20191101
74,Royce O'Neale,Utah Jazz,23:06,3,5,0.6,0,1,0.0,0,0,0.0,0,3,3,4,1,0,1,4,6,-25,23:06,0.6,0.6,0.2,0.0,0.0,15.2,8.4,28.9,2.2,0.0,16.7,12.2,121.0,110.0,20191101
75,Joe Ingles,Utah Jazz,29:46,2,6,0.333,2,5,0.4,0,0,0.0,0,2,2,3,0,0,1,2,6,11,29:46,0.5,0.5,0.833,0.0,0.0,7.9,4.4,15.2,0.0,0.0,14.3,11.1,103.0,117.0,20191101
76,Jeff Green,Utah Jazz,22:36,2,6,0.333,2,5,0.4,2,2,1.0,0,0,0,1,1,0,2,2,8,7,22:36,0.581,0.5,0.833,0.333,0.0,0.0,0.0,6.9,2.3,0.0,22.5,18.5,95.0,114.0,20191101
77,Emmanuel Mudiay,Utah Jazz,14:46,3,5,0.6,0,1,0.0,0,2,0.0,0,0,0,2,1,1,3,0,6,6,14:46,0.51,0.6,0.2,0.4,0.0,0.0,0.0,25.7,3.5,5.9,33.8,28.3,73.0,108.0,20191101
78,Ed Davis,Utah Jazz,7:46,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,9,7:46,0.0,0.0,0.0,0.0,0.0,15.1,8.4,0.0,0.0,0.0,0.0,6.1,0.0,114.0,20191101
79,Stanton Kidd,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
80,Nigel Williams-Goss,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
81,Georges Niang,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
82,Tony Bradley,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
83,Team Totals,Utah Jazz,240,35,73,0.479,11,28,0.393,20,27,0.741,6,30,36,18,12,5,17,18,101,0,240,0.595,0.555,0.384,0.37,18.2,73.2,48.6,51.4,12.8,9.1,16.7,100.0,107.5,108.6,20191101
84,Mike Conley,Utah Jazz,35:21,2,10,0.2,0,2,0.0,4,5,0.8,0,1,1,1,0,0,5,3,8,3,35:21,0.328,0.2,0.2,0.5,0.0,2.8,1.5,4.8,0.0,0.0,29.1,22.1,51.0,120.0,20191103
85,Bojan Bogdanović,Utah Jazz,34:58,7,17,0.412,3,9,0.333,2,3,0.667,0,3,3,4,1,1,4,5,19,3,34:58,0.519,0.5,0.529,0.176,0.0,8.4,4.5,25.7,1.4,2.3,17.9,29.0,89.0,113.0,20191103
86,Royce O'Neale,Utah Jazz,34:21,0,4,0.0,0,2,0.0,0,0,0.0,1,3,4,2,0,1,1,5,0,-11,34:21,0.0,0.0,0.5,0.0,3.3,8.6,6.1,9.0,0.0,2.3,20.0,6.6,35.0,116.0,20191103
87,Rudy Gobert,Utah Jazz,34:03,4,8,0.5,0,0,0.0,4,6,0.667,2,12,14,0,0,0,0,4,12,3,34:03,0.564,0.5,0.0,0.75,6.7,34.5,21.7,0.0,0.0,0.0,0.0,14.2,123.0,103.0,20191103
88,Donovan Mitchell,Utah Jazz,33:58,11,21,0.524,4,6,0.667,10,14,0.714,0,4,4,6,2,0,2,5,36,3,33:58,0.663,0.619,0.286,0.667,0.0,11.5,6.2,54.9,3.0,0.0,6.9,39.0,130.0,109.0,20191103
89,Joe Ingles,Utah Jazz,28:03,3,9,0.333,3,9,0.333,0,0,0.0,0,5,5,2,1,1,1,4,9,-12,28:03,0.5,0.5,1.0,0.0,0.0,17.5,9.4,13.2,1.8,2.9,10.0,16.2,94.0,107.0,20191103
90,Jeff Green,Utah Jazz,19:04,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,0,0,1,0,0,2,-26,19:04,0.25,0.25,0.75,0.0,0.0,5.1,2.8,0.0,0.0,4.2,0.0,9.5,52.0,117.0,20191103
91,Tony Bradley,Utah Jazz,13:57,3,5,0.6,0,0,0.0,2,3,0.667,3,2,5,0,0,2,1,2,8,-14,13:57,0.633,0.6,0.0,0.6,24.6,14.0,18.9,0.0,0.0,11.5,13.7,23.8,121.0,109.0,20191103
92,Georges Niang,Utah Jazz,6:15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0,-4,6:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,232.0,121.0,20191103
93,Miye Oni,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
94,Stanton Kidd,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
95,Nigel Williams-Goss,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
96,Jarrell Brantley,Utah Jazz,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
97,Team Totals,Utah Jazz,240,31,78,0.397,10,31,0.323,22,31,0.71,6,31,37,16,4,6,14,30,94,0,240,0.513,0.462,0.397,0.397,14.3,63.3,40.7,51.6,4.2,10.0,13.3,100.0,99.0,110.6,20191103
98,Rudy Gobert,Utah Jazz,36:08,4,8,0.5,0,0,0.0,6,8,0.75,4,12,16,3,3,1,0,6,14,9,36:08,0.608,0.5,0.0,1.0,10.8,37.1,23.1,11.2,4.1,2.4,0.0,13.6,148.0,96.0,20191106
99,Bojan Bogdanović,Utah Jazz,35:27,9,18,0.5,2,5,0.4,0,1,0.0,0,6,6,5,1,1,3,1,20,21,35:27,0.542,0.556,0.278,0.056,0.0,18.9,8.8,23.5,1.4,2.5,14.0,25.8,103.0,106.0,20191106
100,Donovan Mitchell,Utah Jazz,35:26,10,23,0.435,1,4,0.25,3,6,0.5,4,1,5,8,1,0,4,2,24,-9,35:26,0.468,0.457,0.174,0.261,11.1,3.2,7.4,39.5,1.4,0.0,13.5,35.7,102.0,111.0,20191106
101,Mike Conley,Utah Jazz,34:16,6,15,0.4,1,3,0.333,2,3,0.667,2,4,6,2,2,1,4,0,15,19,34:16,0.46,0.433,0.2,0.2,5.7,13.0,9.1,8.6,2.9,2.5,19.7,25.3,85.0,104.0,20191106
102,Royce O'Neale,Utah Jazz,28:13,1,2,0.5,1,1,1.0,2,2,1.0,0,4,4,1,1,1,1,1,5,15,28:13,0.868,0.75,0.5,1.0,0.0,15.8,7.4,4.3,1.7,3.1,25.8,5.9,134.0,105.0,20191106
103,Joe Ingles,Utah Jazz,29:14,6,11,0.545,2,5,0.4,2,2,1.0,1,1,2,2,0,0,0,3,16,-8,29:14,0.673,0.636,0.455,0.182,3.4,3.8,3.6,10.5,0.0,0.0,0.0,17.3,148.0,114.0,20191106
104,Jeff Green,Utah Jazz,18:33,1,6,0.167,1,4,0.25,0,0,0.0,0,6,6,0,0,0,1,1,3,-13,18:33,0.25,0.25,0.667,0.0,0.0,36.1,16.9,0.0,0.0,0.0,14.3,16.1,48.0,107.0,20191106
