,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
10,Shaquille Harrison,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
11,Daniel Gafford,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
12,Denzel Valentine,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191023
13,Team Totals,Chicago Bulls,240,49,105,0.467,9,30,0.3,18,22,0.818,20,29,49,25,11,4,10,20,125,0,240,0.545,0.51,0.286,0.21,38.5,76.3,54.4,51.0,10.8,9.1,8.0,100.0,123.0,124.0,20191023
14,Zach LaVine,Chicago Bulls,33:22,13,23,0.565,4,8,0.5,7,10,0.7,1,5,6,4,3,1,2,4,37,12,33:22,0.675,0.652,0.348,0.435,2.9,14.1,8.5,27.0,4.1,2.2,6.8,36.3,131.0,95.0,20191025
15,Lauri Markkanen,Chicago Bulls,31:45,4,15,0.267,1,10,0.1,0,0,0.0,2,9,11,3,0,1,5,1,9,7,31:45,0.3,0.3,0.667,0.0,6.0,26.7,16.5,13.4,0.0,2.3,25.0,25.9,59.0,100.0,20191025
16,Wendell Carter Jr.,Chicago Bulls,26:41,2,4,0.5,0,1,0.0,3,4,0.75,2,5,7,0,2,1,1,6,7,16,26:41,0.608,0.5,0.25,1.0,7.2,17.6,12.5,0.0,3.5,2.8,14.8,10.4,118.0,95.0,20191025
17,Tomáš Satoranský,Chicago Bulls,21:57,2,7,0.286,0,2,0.0,5,5,1.0,3,0,3,2,4,1,1,2,9,8,21:57,0.489,0.286,0.286,0.714,13.1,0.0,6.5,12.3,8.4,3.4,9.8,19.1,114.0,91.0,20191025
18,Otto Porter Jr.,Chicago Bulls,21:09,1,6,0.167,1,4,0.25,1,1,1.0,1,2,3,0,1,0,1,2,4,-12,21:09,0.311,0.25,0.667,0.167,4.5,8.9,6.7,0.0,2.2,0.0,13.4,14.5,65.0,103.0,20191025
19,Coby White,Chicago Bulls,30:19,10,16,0.625,4,8,0.5,1,2,0.5,0,6,6,2,0,0,0,1,25,15,30:19,0.741,0.75,0.5,0.125,0.0,18.6,9.4,13.1,0.0,0.0,0.0,22.9,148.0,104.0,20191025
20,Kris Dunn,Chicago Bulls,26:03,3,9,0.333,0,2,0.0,0,0,0.0,0,2,2,4,3,2,1,3,6,0,26:03,0.333,0.333,0.222,0.0,0.0,7.2,3.6,21.4,5.3,5.7,10.0,15.8,80.0,93.0,20191025
21,Thaddeus Young,Chicago Bulls,21:08,3,7,0.429,1,4,0.25,0,0,0.0,0,1,1,3,1,0,2,1,7,6,21:08,0.5,0.5,0.571,0.0,0.0,4.5,2.2,20.5,2.2,0.0,22.2,17.5,89.0,105.0,20191025
22,Ryan Arcidiacono,Chicago Bulls,14:41,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,0,-2,14:41,0.0,0.0,0.0,0.0,0.0,19.2,9.7,0.0,0.0,0.0,0.0,2.8,0.0,104.0,20191025
23,Luke Kornet,Chicago Bulls,8:39,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,0,0,1,0,1,3,-4,8:39,0.375,0.375,0.75,0.0,0.0,21.8,11.0,0.0,0.0,8.5,0.0,19.0,78.0,98.0,20191025
24,Shaquille Harrison,Chicago Bulls,4:16,1,1,1.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,3,-6,4:16,0.798,1.0,0.0,2.0,0.0,22.1,11.1,0.0,0.0,0.0,0.0,18.1,158.0,103.0,20191025
25,Denzel Valentine,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
26,Daniel Gafford,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191025
27,Team Totals,Chicago Bulls,240,40,93,0.43,12,42,0.286,18,24,0.75,9,36,45,18,14,7,13,21,110,0,240,0.531,0.495,0.452,0.258,18.0,70.6,44.6,45.0,13.5,10.8,11.2,100.0,105.7,98.0,20191025
28,Lauri Markkanen,Chicago Bulls,30:18,3,10,0.3,1,4,0.25,2,4,0.5,1,6,7,1,3,0,4,1,9,-21,30:18,0.383,0.35,0.4,0.4,2.6,22.1,10.7,6.5,4.6,0.0,25.4,20.3,61.0,96.0,20191026
29,Zach LaVine,Chicago Bulls,30:15,4,13,0.308,1,4,0.25,2,3,0.667,1,0,1,4,0,0,2,2,11,-25,30:15,0.384,0.346,0.308,0.231,2.6,0.0,1.5,28.0,0.0,0.0,12.3,21.1,79.0,114.0,20191026
30,Tomáš Satoranský,Chicago Bulls,26:18,3,7,0.429,2,4,0.5,0,0,0.0,1,1,2,4,1,0,1,3,8,-20,26:18,0.571,0.571,0.571,0.0,3.0,4.2,3.5,31.0,1.8,0.0,12.5,11.9,112.0,108.0,20191026
31,Wendell Carter Jr.,Chicago Bulls,23:12,6,14,0.429,0,2,0.0,0,2,0.0,5,6,11,0,0,0,1,3,12,-19,23:12,0.403,0.429,0.143,0.143,17.0,28.9,21.9,0.0,0.0,0.0,6.3,26.7,83.0,106.0,20191026
32,Otto Porter Jr.,Chicago Bulls,20:20,2,7,0.286,1,4,0.25,4,5,0.8,1,3,4,1,1,0,1,3,9,-5,20:20,0.489,0.357,0.571,0.714,3.9,16.5,9.1,9.7,2.3,0.0,9.8,19.6,98.0,104.0,20191026
33,Coby White,Chicago Bulls,22:12,3,14,0.214,0,4,0.0,2,2,1.0,0,6,6,1,2,0,3,2,8,-6,22:12,0.269,0.214,0.286,0.143,0.0,30.2,12.5,9.6,4.2,0.0,16.8,31.4,49.0,95.0,20191026
34,Kris Dunn,Chicago Bulls,18:50,0,5,0.0,0,2,0.0,1,2,0.5,0,5,5,1,1,0,1,4,1,-4,18:50,0.085,0.0,0.4,0.4,0.0,29.6,12.3,8.8,2.5,0.0,14.5,14.3,23.0,100.0,20191026
35,Ryan Arcidiacono,Chicago Bulls,17:45,2,2,1.0,1,1,1.0,1,1,1.0,1,1,2,4,1,0,0,2,6,1,17:45,1.23,1.25,0.5,0.5,4.4,6.3,5.2,45.9,2.6,0.0,0.0,5.4,243.0,105.0,20191026
36,Luke Kornet,Chicago Bulls,16:41,2,9,0.222,1,5,0.2,2,2,1.0,1,1,2,0,0,1,0,0,7,-1,16:41,0.354,0.278,0.556,0.222,4.7,6.7,5.5,0.0,0.0,7.2,0.0,23.1,80.0,108.0,20191026
37,Thaddeus Young,Chicago Bulls,16:00,2,6,0.333,1,3,0.333,0,0,0.0,0,1,1,1,0,0,2,0,5,-5,16:00,0.417,0.417,0.5,0.0,0.0,7.0,2.9,13.0,0.0,0.0,25.0,19.5,64.0,112.0,20191026
38,Shaquille Harrison,Chicago Bulls,11:32,1,6,0.167,0,0,0.0,3,4,0.75,0,2,2,1,0,1,0,2,5,-10,11:32,0.322,0.167,0.0,0.667,0.0,19.4,8.0,16.8,0.0,10.4,0.0,26.3,76.0,103.0,20191026
39,Denzel Valentine,Chicago Bulls,4:34,1,4,0.25,1,2,0.5,0,0,0.0,1,0,1,0,0,0,0,0,3,-2,4:34,0.375,0.375,0.5,0.0,17.2,0.0,10.1,0.0,0.0,0.0,0.0,34.2,83.0,114.0,20191026
40,Daniel Gafford,Chicago Bulls,2:03,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-3,2:03,0.0,0.0,0.0,0.0,0.0,54.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,99.0,20191026
41,Team Totals,Chicago Bulls,240,29,97,0.299,9,35,0.257,17,25,0.68,12,33,45,18,9,2,15,22,84,0,240,0.389,0.345,0.361,0.258,19.7,76.7,43.3,62.1,8.7,5.0,12.2,100.0,80.8,103.9,20191026
42,Zach LaVine,Chicago Bulls,35:36,8,18,0.444,2,7,0.286,3,4,0.75,1,4,5,3,1,1,4,2,21,-8,35:36,0.531,0.5,0.389,0.222,2.9,9.8,6.7,16.0,1.4,2.2,16.8,31.0,93.0,111.0,20191028
43,Otto Porter Jr.,Chicago Bulls,31:51,3,11,0.273,1,6,0.167,0,0,0.0,2,1,3,0,0,0,0,2,7,-5,31:51,0.318,0.318,0.545,0.0,6.6,2.7,4.5,0.0,0.0,0.0,0.0,16.1,76.0,120.0,20191028
44,Lauri Markkanen,Chicago Bulls,29:22,5,13,0.385,2,6,0.333,6,6,1.0,0,6,6,2,1,0,0,3,18,-3,29:22,0.575,0.462,0.462,0.462,0.0,17.8,9.7,11.7,1.7,0.0,0.0,24.8,124.0,105.0,20191028
45,Wendell Carter Jr.,Chicago Bulls,28:25,7,9,0.778,0,1,0.0,6,7,0.857,3,7,10,2,1,3,1,5,20,-4,28:25,0.828,0.778,0.111,0.778,11.0,21.5,16.7,14.0,1.8,8.2,7.6,21.4,161.0,100.0,20191028
46,Tomáš Satoranský,Chicago Bulls,26:48,1,5,0.2,0,3,0.0,0,0,0.0,1,2,3,5,1,0,1,2,2,-4,26:48,0.2,0.2,0.6,0.0,3.9,6.5,5.3,26.2,1.9,0.0,16.7,10.4,78.0,113.0,20191028
47,Thaddeus Young,Chicago Bulls,22:03,6,12,0.5,2,4,0.5,1,2,0.5,1,3,4,0,0,1,2,3,15,-8,22:03,0.582,0.583,0.333,0.167,4.7,11.9,8.6,0.0,0.0,3.5,13.4,31.4,97.0,112.0,20191028
48,Kris Dunn,Chicago Bulls,17:46,1,6,0.167,0,1,0.0,1,2,0.5,0,1,1,1,1,0,0,2,3,2,17:46,0.218,0.167,0.167,0.333,0.0,4.9,2.7,8.1,2.9,0.0,0.0,18.0,55.0,112.0,20191028
49,Luke Kornet,Chicago Bulls,16:10,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,1,2,1,16:10,0.333,0.333,0.667,0.0,0.0,5.4,2.9,9.0,3.2,0.0,0.0,8.6,82.0,111.0,20191028
50,Coby White,Chicago Bulls,16:04,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,3,0,0,0,0,5,0,16:04,0.5,0.5,0.6,0.0,0.0,10.9,5.9,29.9,0.0,0.0,0.0,14.5,119.0,115.0,20191028
51,Ryan Arcidiacono,Chicago Bulls,15:55,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,2,0,0,1,2,5,-6,15:55,0.833,0.833,0.667,0.0,0.0,16.4,9.0,20.1,0.0,0.0,25.0,11.7,126.0,110.0,20191028
52,Denzel Valentine,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
53,Daniel Gafford,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
54,Shaquille Harrison,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191028
55,Team Totals,Chicago Bulls,240,36,85,0.424,9,35,0.257,17,21,0.81,8,30,38,19,6,5,9,22,98,0,240,0.52,0.476,0.412,0.247,17.4,54.5,37.6,52.8,6.4,8.1,8.7,100.0,104.1,111.5,20191028
56,Zach LaVine,Chicago Bulls,31:54,6,14,0.429,4,8,0.5,0,0,0.0,0,0,0,2,1,0,1,3,16,-6,31:54,0.571,0.571,0.571,0.0,0.0,0.0,0.0,10.0,1.6,0.0,6.7,21.3,106.0,127.0,20191030
57,Otto Porter Jr.,Chicago Bulls,27:29,5,10,0.5,1,2,0.5,4,5,0.8,2,3,5,3,0,0,0,2,15,5,27:29,0.615,0.55,0.2,0.5,7.6,15.9,11.1,17.3,0.0,0.0,0.0,20.1,140.0,127.0,20191030
58,Lauri Markkanen,Chicago Bulls,27:27,4,12,0.333,2,6,0.333,6,8,0.75,1,7,8,3,0,1,0,2,16,-9,27:27,0.515,0.417,0.5,0.667,3.8,37.1,17.7,16.4,0.0,3.2,0.0,25.6,119.0,120.0,20191030
59,Tomáš Satoranský,Chicago Bulls,27:15,2,5,0.4,2,2,1.0,2,2,1.0,0,2,2,8,0,0,1,3,8,5,27:15,0.68,0.6,0.4,0.4,0.0,10.7,4.5,39.7,0.0,0.0,14.5,11.4,146.0,128.0,20191030
60,Wendell Carter Jr.,Chicago Bulls,27:10,5,8,0.625,0,1,0.0,5,6,0.833,2,6,8,0,0,2,3,3,15,-1,27:10,0.705,0.625,0.125,0.75,7.7,32.1,17.9,0.0,0.0,6.5,22.0,22.7,113.0,119.0,20191030
61,Thaddeus Young,Chicago Bulls,22:39,6,14,0.429,2,7,0.286,0,0,0.0,1,4,5,1,1,0,0,3,14,1,22:39,0.5,0.5,0.5,0.0,4.6,25.7,13.4,8.1,2.2,0.0,0.0,28.0,104.0,120.0,20191030
62,Kris Dunn,Chicago Bulls,20:45,4,7,0.571,0,2,0.0,0,0,0.0,1,0,1,4,2,0,0,4,8,-11,20:45,0.571,0.571,0.286,0.0,5.0,0.0,2.9,31.1,4.9,0.0,0.0,15.3,137.0,119.0,20191030
63,Coby White,Chicago Bulls,20:31,3,12,0.25,2,7,0.286,0,0,0.0,1,0,1,1,2,0,0,2,8,-11,20:31,0.333,0.333,0.583,0.0,5.1,0.0,3.0,7.3,4.9,0.0,0.0,26.5,78.0,119.0,20191030
64,Luke Kornet,Chicago Bulls,18:44,4,6,0.667,1,2,0.5,0,0,0.0,1,1,2,2,0,2,1,1,9,-3,18:44,0.75,0.75,0.333,0.0,5.6,7.8,6.5,17.8,0.0,9.5,14.3,16.9,132.0,123.0,20191030
65,Ryan Arcidiacono,Chicago Bulls,16:06,0,2,0.0,0,2,0.0,2,2,1.0,0,0,0,1,0,0,0,1,2,0,16:06,0.347,0.0,1.0,1.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,8.1,95.0,130.0,20191030
66,Daniel Gafford,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
67,Denzel Valentine,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
68,Shaquille Harrison,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191030
69,Team Totals,Chicago Bulls,240,39,90,0.433,14,39,0.359,19,23,0.826,9,23,32,25,6,5,6,24,111,0,240,0.554,0.511,0.433,0.256,19.6,69.7,40.5,64.1,6.3,9.3,5.7,100.0,116.9,123.2,20191030
70,Zach LaVine,Chicago Bulls,32:14,8,20,0.4,3,9,0.333,7,8,0.875,2,3,5,3,0,0,6,3,26,10,32:14,0.553,0.475,0.45,0.4,6.2,10.9,8.4,16.5,0.0,0.0,20.3,37.9,95.0,109.0,20191101
71,Wendell Carter Jr.,Chicago Bulls,32:06,6,9,0.667,1,1,1.0,3,5,0.6,2,9,11,2,0,0,0,3,16,13,32:06,0.714,0.722,0.111,0.556,6.2,32.8,18.5,10.0,0.0,0.0,0.0,14.4,152.0,104.0,20191101
72,Otto Porter Jr.,Chicago Bulls,31:07,8,12,0.667,3,4,0.75,3,5,0.6,2,4,6,4,1,0,2,2,22,6,31:07,0.775,0.792,0.333,0.417,6.4,15.0,10.4,23.1,1.5,0.0,12.3,21.5,137.0,105.0,20191101
73,Tomáš Satoranský,Chicago Bulls,26:27,2,6,0.333,1,2,0.5,2,2,1.0,0,0,0,6,0,0,4,1,7,10,26:27,0.509,0.417,0.333,0.333,0.0,0.0,0.0,30.8,0.0,0.0,36.8,17.0,88.0,112.0,20191101
74,Lauri Markkanen,Chicago Bulls,25:14,4,9,0.444,3,7,0.429,3,3,1.0,1,4,5,4,2,0,1,2,14,13,25:14,0.678,0.611,0.778,0.333,4.0,18.6,10.7,24.2,3.8,0.0,8.8,18.5,137.0,99.0,20191101
75,Thaddeus Young,Chicago Bulls,28:40,3,7,0.429,2,4,0.5,0,0,0.0,2,7,9,2,3,1,1,1,8,-9,28:40,0.571,0.571,0.571,0.0,7.0,28.6,16.9,9.9,5.0,3.0,12.5,11.5,115.0,93.0,20191101
76,Coby White,Chicago Bulls,19:27,4,12,0.333,1,6,0.167,0,0,0.0,1,0,1,0,0,0,3,0,9,-5,19:27,0.375,0.375,0.5,0.0,5.1,0.0,2.8,0.0,0.0,0.0,20.0,31.9,61.0,112.0,20191101
77,Kris Dunn,Chicago Bulls,18:59,1,4,0.25,0,1,0.0,0,0,0.0,1,3,4,3,0,0,0,3,2,1,18:59,0.25,0.25,0.25,0.0,5.3,18.5,11.4,20.8,0.0,0.0,0.0,8.7,101.0,107.0,20191101
78,Ryan Arcidiacono,Chicago Bulls,15:46,2,6,0.333,2,4,0.5,0,0,0.0,0,0,0,3,0,0,0,1,6,-4,15:46,0.5,0.5,0.667,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,15.7,121.0,112.0,20191101
79,Luke Kornet,Chicago Bulls,10:00,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,2,2,-5,10:00,0.25,0.25,0.5,0.0,0.0,11.7,5.4,28.1,0.0,0.0,0.0,16.5,81.0,109.0,20191101
80,Denzel Valentine,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
81,Shaquille Harrison,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
82,Daniel Gafford,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191101
83,Team Totals,Chicago Bulls,240,39,89,0.438,16,40,0.4,18,23,0.783,11,31,42,29,6,1,17,18,112,0,240,0.565,0.528,0.449,0.258,22.9,75.6,47.2,74.4,5.9,1.8,14.6,100.0,110.9,104.9,20191101
84,Zach LaVine,Chicago Bulls,31:52,8,19,0.421,4,8,0.5,1,2,0.5,1,4,5,2,0,0,3,1,21,-10,31:52,0.528,0.526,0.421,0.105,3.3,13.1,8.3,12.6,0.0,0.0,13.1,30.5,88.0,110.0,20191103
85,Lauri Markkanen,Chicago Bulls,29:12,3,9,0.333,1,4,0.25,4,5,0.8,0,6,6,0,0,0,2,2,11,-9,29:12,0.491,0.389,0.444,0.556,0.0,21.4,10.8,0.0,0.0,0.0,15.2,19.2,82.0,107.0,20191103
86,Wendell Carter Jr.,Chicago Bulls,28:20,9,10,0.9,0,0,0.0,2,6,0.333,3,7,10,2,0,0,2,4,20,-3,28:20,0.791,0.9,0.0,0.6,11.3,25.8,18.6,16.3,0.0,0.0,13.7,21.9,130.0,106.0,20191103
87,Otto Porter Jr.,Chicago Bulls,27:03,1,10,0.1,1,4,0.25,1,2,0.5,0,3,3,3,1,1,2,3,4,-9,27:03,0.184,0.15,0.4,0.2,0.0,11.6,5.9,15.6,1.7,3.0,15.5,20.2,44.0,104.0,20191103
88,Tomáš Satoranský,Chicago Bulls,26:59,4,6,0.667,1,3,0.333,0,0,0.0,1,3,4,9,2,0,4,1,9,-10,26:59,0.75,0.75,0.5,0.0,4.0,11.6,7.8,55.4,3.4,0.0,40.0,15.7,109.0,102.0,20191103
89,Thaddeus Young,Chicago Bulls,25:43,6,12,0.5,0,3,0.0,0,2,0.0,0,3,3,1,3,0,1,1,12,-10,25:43,0.466,0.5,0.25,0.167,0.0,12.2,6.2,7.5,5.4,0.0,7.2,22.9,81.0,98.0,20191103
90,Coby White,Chicago Bulls,23:35,0,6,0.0,0,2,0.0,1,2,0.5,0,4,4,2,0,0,2,0,1,-3,23:35,0.073,0.0,0.333,0.333,0.0,17.7,8.9,11.3,0.0,0.0,22.5,16.0,25.0,109.0,20191103
91,Kris Dunn,Chicago Bulls,19:02,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,6,1,0,2,1,2,-2,19:02,0.25,0.25,0.25,0.0,0.0,11.0,5.5,45.2,2.4,0.0,33.3,13.4,73.0,105.0,20191103
92,Ryan Arcidiacono,Chicago Bulls,17:24,1,4,0.25,1,2,0.5,3,4,0.75,0,2,2,1,1,1,0,6,6,-4,17:24,0.521,0.375,0.5,1.0,0.0,12.0,6.1,8.3,2.7,4.7,0.0,14.1,113.0,99.0,20191103
93,Luke Kornet,Chicago Bulls,10:07,3,4,0.75,1,2,0.5,2,2,1.0,1,1,2,1,0,0,0,2,9,-5,10:07,0.922,0.875,0.5,0.5,10.5,10.3,10.4,21.8,0.0,0.0,0.0,20.5,182.0,110.0,20191103
94,Shaquille Harrison,Chicago Bulls,0:43,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0:43,0.0,0.0,0.0,0.0,0.0,100.0,73.6,0.0,0.0,0.0,0.0,0.0,0.0,79.0,20191103
95,Chandler Hutchison,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
96,Daniel Gafford,Chicago Bulls,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191103
97,Team Totals,Chicago Bulls,240,36,84,0.429,9,29,0.31,14,25,0.56,6,36,42,27,8,2,18,21,95,0,240,0.5,0.482,0.345,0.298,13.3,78.3,46.2,75.0,7.7,3.4,15.9,100.0,92.0,104.6,20191103
98,Zach LaVine,Chicago Bulls,33:31,9,18,0.5,3,7,0.429,5,7,0.714,1,6,7,7,2,0,3,3,26,-14,33:31,0.617,0.583,0.389,0.389,3.3,18.3,11.0,33.3,2.8,0.0,12.5,31.0,120.0,113.0,20191105
99,Wendell Carter Jr.,Chicago Bulls,31:17,4,9,0.444,0,1,0.0,3,6,0.5,4,7,11,0,0,1,2,4,11,-16,31:17,0.473,0.444,0.111,0.667,13.9,22.9,18.5,0.0,0.0,2.6,14.7,18.8,96.0,116.0,20191105
100,Lauri Markkanen,Chicago Bulls,30:19,2,8,0.25,2,5,0.4,1,2,0.5,0,3,3,1,1,0,2,0,7,-11,30:19,0.394,0.375,0.625,0.25,0.0,10.1,5.2,4.0,1.5,0.0,18.4,15.5,69.0,118.0,20191105
101,Otto Porter Jr.,Chicago Bulls,27:15,7,12,0.583,4,7,0.571,0,0,0.0,0,1,1,0,1,0,1,3,18,1,27:15,0.75,0.75,0.583,0.0,0.0,3.7,1.9,0.0,1.7,0.0,7.7,20.6,127.0,119.0,20191105
102,Tomáš Satoranský,Chicago Bulls,26:34,3,5,0.6,1,1,1.0,0,0,0.0,0,4,4,6,1,0,1,1,7,-10,26:34,0.7,0.7,0.2,0.0,0.0,15.4,7.9,28.8,1.7,0.0,16.7,9.8,142.0,116.0,20191105
